Account ID,Account Name,State,Entity Type,Owner,Population,Account Status,Tier,SQO Points,Lat,Lng,Starbridge Buyer ID,Opp Status,Stage,Funnel Position,Sourced By,Discovery Call Date,Created Date,ARR,Previously Lost,Total Calls,Last Call Date,Calls - Catherine Silvestri,Calls - Ali Cohen,Calls - Ryan Minter,Calls - Lucy Nemerov,Calls - Leila Assil,Calls - Joe del Rosario,Calls - Alicia Gopal,Calls - Jenny Allison,Calls - Mihir Shah,Calls - Nick Martino,Salesforce ID
001Hr000028ZdCu,"City Of Benicia, CA",California,Municipality,Lucy Nemerov,26819,,Tier 1,1.5,38.0494,-122.1586,1a5b6a00-8769-4757-963d-77a03c54ff5b,,,,,,,,,18,2026-05-22,,,,5,13,,,,,,
001Hr000028ZdD2,"City Of Desert Hot Springs, CA",California,Municipality,Alicia Gopal,32716,,Tier 1,1.5,33.9615,-116.5014,d4de790e-9c40-4df3-874a-287cb8f75ee5,,,,,,,,,7,2026-04-02,3,,4,,,,,,,,
001Hr000028ZdDY,"City Of Hercules, CA",California,Municipality,Lucy Nemerov,26091,,Tier 1,1.5,38.0171,-122.2886,c22799f8-68ec-4f82-8100-74c355bd7b9e,,,,,,,,,13,2026-05-22,,4,,9,,,,,,,
001Hr000028ZdDZ,"City Of Lemoore, CA",California,Municipality,Catherine Silvestri,27259,,Tier 1,1.5,36.3008,-119.7829,2aefb761-5666-42ec-b103-74699513fb64,,,,,,,,,8,2025-10-08,,8,,,,,,,,,
001Hr000028ZdDi,"City Of Wasco, CA",California,Municipality,Catherine Silvestri,28173,,Tier 1,1.5,35.5941,-119.3409,0a9370f8-9850-4827-aba5-3e68ebebdcfa,,,,,,,,,1,2026-04-23,1,,,,,,,,,,
001Hr000028ZdDo,"City Of Dana Point, CA",California,Municipality,Alicia Gopal,32821,,Tier 1,1.5,33.4672,-117.6981,933639fd-a7af-48c8-95a3-2ff0a3e786d4,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZdDt,"City Of Newark, CA",California,Municipality,Catherine Silvestri,47434,Open Opportunity,Tier 1,1.5,37.53,-122.0384,3605982b-118c-4043-b6ec-ccd1571a9ba9,Open,Initial Interest,Top of Funnel,Ali Cohen,,3/3/2026,,,5,2026-03-03,,5,,,,,,,,,
001Hr000028ZdEG,"City Of Galt, CA",California,Municipality,Lucy Nemerov,25495,Open Opportunity,Tier 1,1.5,38.2548,-121.3006,ba460678-2720-4656-97fc-2f0a618f0f05,Open,Initial Interest,Top of Funnel,Ali Cohen,4/13/2026,1/9/2026,,,35,2026-05-21,,35,,,,,,,,,
001Hr000028ZdEb,"City Of Montclair, CA",California,Municipality,Alicia Gopal,38061,Open Opportunity,Tier 1,1.5,34.0775,-117.6898,2fbb3d06-6ba1-434a-bad5-7190ff8cb6d3,Open,Initial Interest,Top of Funnel,Alicia Gopal,,5/11/2026,,,21,2026-05-11,,,,,11,,10,,,,
001Hr000028ZdEf,"City Of Norco, CA",California,Municipality,Alicia Gopal,26077,,Tier 1,1.5,33.9311,-117.5487,c9e84a59-8db3-4d56-8838-1fe05b04030b,,,,,,,,,18,2025-11-06,,18,,,,,,,,,
001Hr000028ZdEl,"City Of Walnut, CA",California,Municipality,Alicia Gopal,27830,,Tier 1,1.5,34.0203,-117.8653,9309699d-8a25-4b57-b9ff-bf2ea42b91a0,,,,,,,,,23,2025-11-06,,23,,,,,,,,,
001Hr000028ZdF0,"City Of San Gabriel, CA",California,Municipality,Alicia Gopal,38670,Open Opportunity,Tier 1,1.5,34.0961,-118.1058,ae2f1d0d-dee5-4b11-8496-523c710017fe,Open,Initial Interest,Top of Funnel,Catherine Silvestri,9/1/2026,4/15/2026,,,27,2026-04-15,23,,3,,,1,,,,,
001Hr000028ZdFL,"City Of Lincoln, CA",California,Municipality,Lucy Nemerov,50649,,Tier S,2.0,38.8916,-121.293,f5d70aa5-88f2-48ba-a66c-e54d85a3ea81,,,,,,,,,5,2025-09-25,,,,,5,,,,,,
001Hr000028ZdFO,"City Of South Pasadena, CA",California,Municipality,Catherine Silvestri,26314,,Tier 1,1.5,34.1161,-118.1503,ac812275-42fb-4f91-8fee-c373c3c371f3,,,,,,,,,26,2025-11-18,,26,,,,,,,,,
001Hr000028ZdFU,"City Of West Hollywood, CA",California,Municipality,Alicia Gopal,34938,,Tier 1,1.5,34.0907,-118.3703,77a55269-8f7b-442a-8882-b5c8fa397609,,,,,,,,,52,2026-04-06,50,,2,,,,,,,,
001Hr000028ZdFV,"City Of Coachella, CA",California,Municipality,Alicia Gopal,42554,,Tier 1,1.5,33.6803,-116.1739,1fab1064-4cbb-46dd-843d-6c23d1f34d1a,,,,,,,,,10,2026-05-21,,,,,,,10,,,,
001Hr000028ZdFe,"City Of Claremont, CA",California,Municipality,Alicia Gopal,35703,Open Opportunity,Tier 1,1.5,34.0967,-117.7198,288ba97f-80c0-41cc-a95e-de47b3d77039,Open,Meeting Booked,Top of Funnel,Catherine Silvestri,5/27/2026,5/18/2026,,Yes,37,2026-05-26,36,,,,,1,,,,,
001Hr000028ZdFi,"City Of Belmont, CA",California,Municipality,Catherine Silvestri,27225,,Tier 1,1.5,37.5202,-122.2758,6f48b437-68ad-4ae7-88a3-06d897f8c804,,,,,,,,,1,2026-02-25,,1,,,,,,,,,
001Hr000028ZdFt,"City Of Poway, CA",California,Municipality,Alicia Gopal,48421,,Tier 1,1.5,32.9628,-117.0359,4c73633b-c9ac-4c6b-a6af-8c940e6f25a1,,,,,,,,,9,2025-09-25,,,,,9,,,,,,
001Hr000028ZdGw,"City Of Brea, CA",California,Municipality,Alicia Gopal,47589,,Tier 1,1.5,33.9165,-117.9003,096f250b-3ed4-4a48-bd0c-0b48cef48a33,,,,,,,,,13,2026-02-23,6,,7,,,,,,,,
001Hr000028ZdH4,"City Of Ceres, CA",California,Municipality,Lucy Nemerov,49282,,Tier 1,1.5,37.5947,-120.9569,b0ccce67-f02c-4ff3-8455-0fecd5eb2f4e,,,,,,,,,7,2026-05-20,,2,,5,,,,,,,
001Hr000028ZdHA,"City Of East Palo Alto, CA",California,Municipality,Catherine Silvestri,28847,Open Opportunity,Tier 1,1.5,37.4688,-122.1411,79656756-4e54-4c8a-9c42-a8564a3be942,Closed Lost,,,Joe del Rosario,1/14/2025,1/5/2025,,,8,2026-04-22,5,,1,,,2,,,,,
001Hr000028ZdHb,"City Of Rancho Palos Verdes, CA",California,Municipality,Alicia Gopal,41295,Open Opportunity,Tier 1,1.5,33.7445,-118.387,985efb3e-15cf-453b-bddd-077dc98e5993,Open,Initial Interest,Top of Funnel,Granger West,,10/3/2025,,,15,2026-04-22,,15,,,,,,,,,
001Hr000028ZdHe,"City Of Atwater, CA",California,Municipality,Catherine Silvestri,31978,,Tier 1,1.5,37.3477,-120.6091,ee15ae28-1089-4e39-ba60-4fedd7a7b0eb,,,,,,,,,31,2025-11-12,,31,,,,,,,,,
001Hr000028ZdHj,"City Of Los Altos, CA",California,Municipality,Catherine Silvestri,30700,,Tier 1,1.5,37.3814,-122.1143,d2496069-ce68-4438-a2a2-09a9d18e39a7,,,,,,,,,11,2026-05-26,4,,,,7,,,,,,
001Hr000028ZdHt,"City Of San Pablo, CA",California,Municipality,Lucy Nemerov,31773,Open Opportunity,Tier 1,1.5,37.9621,-122.3455,2c22bf1b-62a7-43ae-80d7-a869c53e4fd5,Open,Initial Interest,Top of Funnel,Ryan Minter,,10/6/2025,,,,,,,,,,,,,,,
001Hr000028ZdID,"City Of Seaside, CA",California,Municipality,Catherine Silvestri,32085,Open Opportunity,Tier 1,1.5,36.6149,-121.8221,12855f58-9deb-4195-b1db-9d0791dcb85b,Open,Proposal,Mid Funnel,Andy Blakely,11/18/2025,11/6/2025,"$80,000",,,,,,,,,,,,,,
001Hr000028ZdIS,"City Of Beverly Hills, CA",California,Municipality,Alicia Gopal,31896,,Tier 1,1.5,34.0731,-118.4016,9f92a072-8f1a-4a06-b91b-620ef37fee4f,,,,,,,,,24,2025-10-10,,24,,,,,,,,,
001Hr000028ZdIw,"City Of San Juan Capistrano, CA",California,Municipality,Alicia Gopal,34955,,Tier 1,1.5,33.5019,-117.6628,a9300230-44bb-43b2-88d8-7176d08a253d,,,,,,,,,14,2026-02-19,7,,7,,,,,,,,
001Hr000028ZdJL,"City Of Moorpark, CA",California,Municipality,Catherine Silvestri,35975,Nurture,Tier 1,1.5,34.2856,-118.882,489bf02b-acfe-447c-8411-041c3ad2f4db,Closed Lost,,,Ali Cohen,3/6/2026,2/27/2026,,,6,2026-03-19,,6,,,,,,,,,
001Hr000028ZdKJ,"City Of Calexico, CA",California,Municipality,Alicia Gopal,38534,,Tier 1,1.5,32.6789,-115.4989,e2e439e3-b77c-4d55-88cc-29885ae8603f,,,,,,,,,18,2025-09-25,,,,,18,,,,,,
001Hr000028ZdKY,"City Of Bell Gardens, CA",California,Municipality,Alicia Gopal,38552,,Tier 1,1.5,33.9653,-118.1515,fa5f5160-ce10-4bb5-95fe-1069d6282ca1,,,,,,,,,16,2026-05-19,,,,,14,,2,,,,
001Hr000028ZdLH,"Town Of Danville, CA",California,Municipality,Lucy Nemerov,43240,,Tier 1,1.5,37.8216,-122.0,2ec93870-e544-46b1-8ff7-6de7abeafeb6,,,,,,,,,15,2026-05-22,,,,15,,,,,,,
001Hr000028ZdLM,"City Of Campbell, CA",California,Municipality,Catherine Silvestri,42754,Open Opportunity,Tier 1,1.5,37.2872,-121.95,6e6f918f-1361-49d2-af9d-a1ad7f5b7fa2,Open,Initial Interest,Top of Funnel,Ali Cohen,,10/10/2025,,,29,2026-02-10,,29,,,,,,,,,
001Hr000028ZdLR,"City Of Lompoc, CA",California,Municipality,Catherine Silvestri,43834,Open Opportunity,Tier 1,1.5,34.6392,-120.4579,2e39dd41-7d6e-425c-b81e-c1e626b1f5d5,Open,Initial Interest,Top of Funnel,Catherine Silvestri,4/27/2026,4/21/2026,,,21,2026-04-29,20,,,,,1,,,,,
001Hr000028ZdNB,"City Of Covina, CA",California,Municipality,Alicia Gopal,50411,Open Opportunity,Tier S,2.0,34.09,-117.8903,3535caf1-14fc-4d3a-baf7-0c5dfb6274ac,Open,Initial Interest,Top of Funnel,Ryan Minter,,1/5/2026,,,5,2026-02-05,,,5,,,,,,,,
001Hr000028ZdeT,"City Of Fountain Valley, CA",California,Municipality,Alicia Gopal,56495,,Tier S,2.0,33.709,-117.9544,682eb0a6-8b36-4a4a-8afe-768f0da89653,,,,,,,,,25,2026-05-13,19,,,,,1,5,,,,
001Hr000028Zdei,"City Of San Jacinto, CA",California,Municipality,Alicia Gopal,55290,,Tier S,2.0,33.7839,-116.9586,97fcd119-4f09-4469-8a44-baa4d69ef5e9,,,,,,,,,24,2026-03-27,13,,,,,11,,,,,
001Hr000028ZdiY,"Siskiyou County, CA",California,County,Lucy Nemerov,42498,,Tier 1,1.5,41.7743,-122.577,c3477e11-d0ca-49df-aaef-20bfee2014be,,,,,,,,,14,2026-04-20,14,,,,,,,,,,
001Hr000028Zdnp,"County Of Lake, CA",California,County,Lucy Nemerov,68766,,Tier S,2.0,39.084,-122.8084,b2462629-89b5-4b0e-8bb8-153419e5cb1b,,,,,,,,,2,2025-09-25,,,,,,2,,,,,
001Hr000028Ze3P,"City Of San Marcos, CA",California,Municipality,Alicia Gopal,94926,Nurture,Tier S,2.0,33.1434,-117.1661,55b52616-05bb-4964-ac72-bb539b2351dd,Closed Lost,,,Catherine Silvestri,3/25/2026,3/11/2026,,,13,2026-03-24,4,,9,,,,,,,,
001cv00000AuWNm,"City Of Westmorland, CA",California,Municipality,Alicia Gopal,2004,,Tier 3,0.75,33.0373,-115.6214,472ac3cb-fbba-4edc-a20c-e9a37ef7424b,,,,,,,,,,,,,,,,,,,,,
001cv00000AuWOU,"City Of Colfax, CA",California,Municipality,Lucy Nemerov,2018,,Tier 3,0.75,39.1007,-120.9533,2d21e7f9-e139-4da1-b2e4-9348aeabbd9d,,,,,,,,,3,2026-05-22,,,,3,,,,,,,
001cv00000AuWYw,"City Of Portola, CA",California,Municipality,Lucy Nemerov,2083,,Tier 3,0.75,39.8105,-120.4691,9b30e007-81ff-44cf-a209-d1d3f2590a52,,,,,,,,,2,2026-05-15,,,,2,,,,,,,
001cv00000AuWZv,"City Of Belvedere, CA",California,Municipality,Lucy Nemerov,2104,,Tier 3,0.75,37.8727,-122.4644,5bb96abf-1377-4671-823e-cab00737ccc8,,,,,,,,,3,2026-05-21,,,,3,,,,,,,
001cv00000AuWc3,"City Of San Juan Bautista, CA",California,Municipality,Catherine Silvestri,2143,,Tier 3,0.75,36.8455,-121.538,826b98bb-a909-46fc-b2af-56fdd788f9f5,,,,,,,,,8,2025-12-15,,8,,,,,,,,,
001cv00000AuX99,"Town Of Ross, CA",California,Municipality,Lucy Nemerov,2327,Open Opportunity,Tier 3,0.75,37.9624,-122.555,17b1bc3f-8cac-412e-be4a-61890a00a5a1,Open,Initial Interest,Top of Funnel,Lucy Nemerov,5/20/2026,5/20/2026,,,13,2026-05-20,,,,13,,,,,,,
001cv00000AuXeh,"City Of Sutter Creek, CA",California,Municipality,Lucy Nemerov,2691,Open Opportunity,Tier 3,0.75,38.393,-120.8024,e41688b7-4404-450e-b70f-cb7da42ad514,Open,Initial Interest,Top of Funnel,Ali Cohen,5/1/2026,2/23/2026,,,16,2026-05-14,,16,,,,,,,,,
001cv00000AuXek,"City Of Alturas, CA",California,Municipality,Lucy Nemerov,2692,Nurture,Tier 3,0.75,41.4871,-120.5425,d492a429-aa94-48d0-9195-a6efa3744a94,Closed Lost,,,Andy Blakely,7/1/2025,6/26/2025,"$18,000",,,,,,,,,,,,,,
001cv00000AuXlN,"City Of Weed, CA",California,Municipality,Lucy Nemerov,2873,,Tier 3,0.75,41.4268,-122.3843,e7e588ea-0e47-4b43-b5ce-2f7808b1e9b4,,,,,,,,,10,2026-05-22,,,,10,,,,,,,
001cv00000AuYBy,"City Of Nevada City, CA",California,Municipality,Lucy Nemerov,3114,,Tier 3,0.75,39.2616,-121.0161,fd996e05-2fdd-4d52-bf6a-4515c829c287,,,,,,,,,5,2026-05-18,,,,5,,,,,,,
001cv00000AuYJI,"Town Of Yountville, CA",California,Municipality,Lucy Nemerov,3360,Open Opportunity,Tier 3,0.75,38.4016,-122.3608,4c9f813d-239f-4c56-afab-6ffef84300f6,Open,Demo,Mid Funnel,Andy Blakely,7/23/2025,7/22/2025,,,1,2025-07-11,,,,,1,,,,,,
001cv00000AuYJT,"City Of Rio Dell, CA",California,Municipality,Lucy Nemerov,3367,,Tier 3,0.75,40.4993,-124.1064,d8ccb612-d7c4-47b1-bcff-97a0ca471ccd,,,,,,,,,2,2026-04-08,,2,,,,,,,,,
001cv00000AuYJj,"City Of Avalon, CA",California,Municipality,Alicia Gopal,3377,,Tier 3,0.75,33.3428,-118.3282,83435563-b7d6-47b9-b9b3-8ee2fd70216c,,,,,,,,,6,2026-05-21,,,,,,,6,,,,
001cv00000AuYKD,"City Of Monte Sereno, CA",California,Municipality,Catherine Silvestri,3396,,Tier 3,0.75,37.2363,-121.9925,31f444be-8f73-4ff3-8b81-1b2bef6469d7,,,,,,,,,,,,,,,,,,,,,
001cv00000AuYO6,"City Of Carmel By The Sea, CA",California,Municipality,Catherine Silvestri,3196,Open Opportunity,Tier 3,0.75,36.5552,-121.9233,86d03c3d-027d-441c-8250-3d9a7e1873c7,Open,Proposal,Mid Funnel,Andy Blakely,6/27/2025,6/17/2025,"$46,000",,,,,,,,,,,,,,
001cv00000AuYOz,"City Of Mount Shasta, CA",California,Municipality,Lucy Nemerov,3236,,Tier 3,0.75,41.3099,-122.3106,08a39abd-d54e-4d68-a41f-43869be97109,,,,,,,,,5,2026-05-07,,1,,4,,,,,,,
001cv00000AuYQ7,"County Of Sierra, CA",California,County,Lucy Nemerov,3283,,Tier 3,0.75,39.5533,-120.2513,cc9ce98c-2977-41c4-a0cb-51018aff7a91,,,,,,,,,,,,,,,,,,,,,
001cv00000AuYXL,"City Of Wheatland, CA",California,Municipality,Lucy Nemerov,3787,,Tier 3,0.75,39.0088,-121.4239,c53f6b8d-8217-4c53-8fe6-57a81b2a0d3b,,,,,,,,,1,2026-04-13,,1,,,,,,,,,
001cv00000AuYg6,"City Of Bishop, CA",California,Municipality,Catherine Silvestri,3820,,Tier 3,0.75,37.3614,-118.3952,b1695f74-e62b-44fe-925c-ce43005eabb7,,,,,,,,,,,,,,,,,,,,,
001cv00000AuYiC,"City Of Del Mar, CA",California,Municipality,Alicia Gopal,3922,,Tier 3,0.75,32.9595,-117.2653,112eda3f-1e96-4d83-85be-7e8076769bb4,,,,,,,,,,,,,,,,,,,,,
001cv00000AuYrG,"City Of San Joaquin, CA",California,Municipality,Catherine Silvestri,3689,,Tier 3,0.75,36.6066,-120.189,570f5475-a43d-4477-b5b3-aadef92e7343,,,,,,,,,,,,,,,,,,,,,
001cv00000AuYsg,"City Of Angels City, CA",California,Municipality,Lucy Nemerov,3758,,Tier 3,0.75,34.0549,-118.2426,7d65c795-d230-41bb-995e-c5a0e9f945bc,,,,,,,,,8,2026-05-22,,,,8,,,,,,,
001cv00000AuYus,"Town Of Portola Valley, CA",California,Municipality,Catherine Silvestri,4289,,Tier 3,0.75,37.3841,-122.2352,c41b334d-79d4-4b07-b882-7a8a42d84ebb,,,,,,,,,29,2026-01-21,,22,,,7,,,,,,
001cv00000AuZIe,"City Of Calipatria, CA",California,Municipality,Alicia Gopal,6434,,Tier 3,0.75,33.1256,-115.5142,decf6c1e-4afd-426b-8ded-46b6a161a78a,,,,,,,,,,,,,,,,,,,,,
001cv00000AuZNQ,"City Of Needles, CA",California,Municipality,Catherine Silvestri,4903,,Tier 3,0.75,34.8481,-114.6141,e0af02db-11e7-4caa-9c9b-c4ba2aed3d11,,,,,,,,,10,2026-05-15,10,,,,,,,,,,
001cv00000AuZRx,"City Of Willits, CA",California,Municipality,Lucy Nemerov,4969,,Tier 3,0.75,39.4096,-123.3556,9bb93f7f-a9e5-4b17-834f-5eb6c751be3e,,,,,,,,,5,2026-05-21,,,,4,,1,,,,,
001cv00000AuZSH,"City Of Sonora, CA",California,Municipality,Lucy Nemerov,5004,,Tier 3,0.75,37.983,-120.3822,e7d5f213-8290-48d5-ac73-9b1890715810,,,,,,,,,2,2026-05-21,,,,2,,,,,,,
001cv00000AuZT6,"City Of Jackson, CA",California,Municipality,Lucy Nemerov,5101,,Tier 3,0.75,38.3488,-120.7741,35b89056-8c7b-4960-8016-d9b6a3b9249b,,,,,,,,,4,2026-05-22,,,,4,,,,,,,
001cv00000AuZTR,"City Of Lakeport, CA",California,Municipality,Lucy Nemerov,5135,,Tier 3,0.75,39.043,-122.9158,d7fa112e-6893-4d1b-a0c1-09e4aa871bba,,,,,,,,,6,2026-05-22,,,,6,,,,,,,
001cv00000AuZYL,"County Of Modoc, CA",California,County,Lucy Nemerov,8661,,Tier 3,0.75,41.4565,-120.6294,c76ea3ae-faa5-4481-936d-7119cd4bed0d,,,,,,,,,7,2026-05-20,,,,7,,,,,,,
001cv00000AuZg7,"County Of Mono, CA",California,County,Lucy Nemerov,13247,,Tier 2,1.0,37.9219,-118.9529,64deb692-341b-4394-a3e7-0cbefe074acd,,,,,,,,,23,2026-02-06,8,,15,,,,,,,,
001cv00000AuZp9,"County Of Trinity, CA",California,County,Lucy Nemerov,16060,Nurture,Tier 2,1.0,40.6329,-123.0623,ffa24ff0-621c-405c-bac9-dc1df78ffceb,Closed Lost,,,Joe del Rosario,8/5/2025,7/21/2025,"$45,000",,13,2026-05-22,,,,7,,6,,,,,
001cv00000AuZrh,"County Of Mariposa, CA",California,County,Catherine Silvestri,17147,,Tier 2,1.0,37.5128,-119.8815,b273a7d0-394c-49be-a43b-49ab63afa1c7,,,,,,,,,16,2026-05-11,16,,,,,,,,,,
001cv00000AuZsp,"County Of Inyo, CA",California,County,Catherine Silvestri,18970,,Tier 2,1.0,36.3092,-117.5496,55c42174-711c-4927-98db-613c1493de83,,,,,,,,,28,2026-05-20,16,,2,,,10,,,,,
001cv00000AuZtf,"City Of Laguna Woods, CA",California,Municipality,Alicia Gopal,17058,,Tier 2,1.0,33.6102,-117.7251,f0312d31-c5dc-4f16-bd9e-7e539521f58f,,,,,,,,,4,2026-01-30,1,,3,,,,,,,,
001cv00000Aua0H,"County Of Del Norte, CA",California,County,Lucy Nemerov,28100,,Tier 1,1.5,41.7076,-123.966,e95e9865-dbd4-4cbd-9178-31691d0910de,,,,,,,,,16,2026-04-22,11,,5,,,,,,,,
001cv00000Aua0j,"County Of Glenn, CA",California,County,Lucy Nemerov,28805,Open Opportunity,Tier 1,1.5,39.6438,-122.4467,7caa62c5-7ddb-413b-9950-0b2997e74577,Open,Proposal,Mid Funnel,Ryan Minter,11/21/2025,11/18/2025,"$26,000",Yes,3,2025-11-18,,,3,,,,,,,,
001cv00000Aua3L,"County Of Plumas, CA",California,County,Lucy Nemerov,19915,Nurture,Tier 2,1.0,39.9927,-120.8039,e9e07e5e-e7ce-4871-914d-6568c84e1e6d,Closed Lost,,,Ryan Minter,11/24/2025,11/19/2025,,,23,2026-05-22,,,7,13,,3,,,,,
001cv00000Aua5Y,"County Of Lassen, CA",California,County,Lucy Nemerov,33159,,Tier 1,1.5,40.5394,-120.712,c0658b24-193d-459d-aa0d-63f7f73a3d45,,,,,,,,,8,2025-12-01,,,3,,,5,,,,,
001cv00000AuaD8,"City Of Temple, CA",California,Municipality,Catherine Silvestri,35763,Open Opportunity,Tier 1,1.5,34.1072,-118.0578,d92b80ad-92ac-49ad-87ff-26b7c1ea315b,Open,Proposal,Mid Funnel,Ryan Minter,1/6/2026,1/5/2026,"$42,000",,6,2026-01-05,,,3,,3,,,,,,
001cv00000AuaG6,"County Of Amador, CA",California,County,Lucy Nemerov,41259,,Tier 1,1.5,38.4092,-120.666,40b8bf35-73d1-4609-abe7-d8ed2220d850,,,,,,,,,12,2026-04-10,7,,3,,,2,,,,,
001cv00000AuaJq,"County Of Calaveras, CA",California,County,Lucy Nemerov,46221,Open Opportunity,Tier 1,1.5,38.2311,-120.62,8c02ca44-8867-4ddb-8091-73cb0fc30169,Open,Sales Qualified,Mid Funnel,Ryan Minter,1/5/2026,12/8/2025,,,14,2025-12-15,,,7,,,7,,,,,
001cv00000AuaNH,"City Of Beaumont, CA",California,Municipality,Alicia Gopal,55280,Nurture,Tier S,2.0,33.9295,-116.9772,d5d44791-171e-4e1e-a986-7d321563c602,Closed Lost,,,Catherine Silvestri,4/6/2026,3/23/2026,,,38,2026-05-21,18,,6,,,2,12,,,,
001cv00000AuaPQ,"County Of San Benito, CA",California,County,Catherine Silvestri,66677,,Tier S,2.0,36.5761,-120.9876,26f332db-7b9b-49a7-a3d5-c8975bae6b99,,,,,,,,,2,2026-02-20,1,,,,,1,,,,,
001cv00000AuaUX,"County Of Mendocino, CA",California,County,Lucy Nemerov,91305,,Tier S,2.0,39.55,-123.4384,47d3b38e-94ea-4dbd-abd8-7d79fb0f6006,,,,,,,,,13,2025-11-18,,,3,,,10,,,,,
001cv00000B221O,"City Of Brisbane, CA",California,Municipality,Catherine Silvestri,4668,,Tier 3,0.75,37.6848,-122.4024,713b36d1-d4f8-4a22-9df7-94e3e5095a69,,,,,,,,,5,2026-04-28,,5,,,,,,,,,
001cv00000B2Gtv,"County Of Colusa, CA",California,County,Lucy Nemerov,21917,Open Opportunity,Tier 2,1.0,39.1041,-122.2654,7d5a5f59-d9bf-4581-9a8e-5f2309424122,Open,Meeting Booked,Top of Funnel,Lucy Nemerov,5/12/2026,5/8/2026,,,28,2026-05-12,5,,14,8,,,,1,,,
001cv00000DLsMJ,"City of Dunsmuir, CA",California,Municipality,Lucy Nemerov,1642,,Tier 3,0.75,41.2082,-122.272,91380b7b-243e-45dd-a743-2fd87f0cade5,,,,,,,,,,,,,,,,,,,,,
001cv00000NBrLg,"City of Ventura, CA",California,Municipality,Catherine Silvestri,109831,Nurture,Tier S,2.0,34.2808,-119.2931,9db428ad-9791-4ee4-8dd4-77fb0fbdd295,Closed Lost,,,Ali Cohen,,11/3/2025,,,10,2026-05-05,4,6,,,,,,,,,
001cv00000bBVow,County of Alpine,California,County,Lucy Nemerov,1099,,Tier 3,0.75,38.5941,-119.8815,a62b8997-b206-4d71-a79e-c01a128e63d5,,,,,,,,,,,,,,,,,,,,,
001cv00000bBVsQ,City of Plymouth,California,Municipality,Lucy Nemerov,1137,,Tier 3,0.75,38.4819,-120.8447,2e743351-9b5d-467c-9e0f-f770e893a7c9,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWBl,City of Del Rey Oaks,California,Municipality,Catherine Silvestri,1553,,Tier 3,0.75,36.5933,-121.835,da7b6630-f6fd-40f7-a619-2f1aea938776,,,,,,,,,2,2026-05-05,2,,,,,,,,,,
001cv00000bBWL4,City of Biggs,California,Municipality,Lucy Nemerov,1941,,Tier 3,0.75,39.4124,-121.7128,4e6b3b32-6427-42d0-ab62-1f6779a861b6,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWOp,City of Hidden Hills,California,Municipality,Catherine Silvestri,1689,,Tier 3,0.75,34.1649,-118.6648,4deb7570-8f8a-40ef-9a4a-c418d07e8b0c,,,,,,,,,1,2026-04-21,1,,,,,,,,,,
001cv00000bBWXp,City of Sacramento,California,Municipality,Asher Rosenfeld,535798,Nurture,Tier S,2.0,38.5781,-121.4944,7de023bd-e167-4d35-9bdb-f4c90e43c029,Closed Lost,,,Catherine Silvestri,4/28/2026,4/16/2026,,,2,2026-05-12,2,,,,,,,,,,
001cv00000bBWXw,City of Fresno,California,Municipality,Asher Rosenfeld,550105,,Tier S,2.0,36.7378,-119.7871,d7187504-2f37-48cd-a2e4-254f97df901d,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWXz,County of Stanislaus,California,County,Asher Rosenfeld,556972,Open Opportunity,Tier S,2.0,37.5091,-120.9876,8b1ce766-88ab-4ef4-9a79-73db50068f6b,Open,Initial Interest,Top of Funnel,Ali Cohen,,4/17/2026,,,8,2026-05-06,4,,,,,,,,4,,
001cv00000bBWYW,County of San Mateo,California,County,Asher Rosenfeld,742893,,Tier S,2.0,37.4337,-122.4014,ed8b8f5e-930a-4c0d-a356-17f29d36eb1e,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWYe,County of San Joaquin,California,County,Asher Rosenfeld,816108,,Tier S,2.0,37.9176,-121.171,7cfbca64-cf38-45cc-b7f3-79da7f1fbe47,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWYg,City and County of San Francisco,California,Municipality,Asher Rosenfeld,827526,,Tier S,2.0,37.7749,-122.4194,38d53781-72cc-4c79-ac8c-44ca77c38687,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWYh,County of Ventura,California,County,Asher Rosenfeld,835427,,Tier S,2.0,34.3705,-119.1391,8f8fa2ab-5f17-4481-8af0-91fa15df0f32,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWYt,County of Kern,California,County,Asher Rosenfeld,922529,,Tier S,2.0,35.4937,-118.8597,78ce2fad-8d2e-4736-b4ed-cb776c0cc240,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWZ6,City of San Jose,California,Municipality,Asher Rosenfeld,997368,,Tier S,2.0,37.3387,-121.8853,c0627563-9e83-42aa-a21c-10cb4f480fbc,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWZB,County of Fresno,California,County,Asher Rosenfeld,1024125,,Tier S,2.0,36.9859,-119.2321,fb9ae825-60c4-4114-9e51-eb83d8709d0a,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWZG,Contra Costa County,California,County,Asher Rosenfeld,1172607,,Tier S,2.0,37.8534,-121.9018,192d89a0-c26f-414e-beb4-f91a7e6a5856,,,,,,,,,,,,,,,,,,,,,
