Account ID,Account Name,State,Entity Type,Owner,Population,Account Status,Tier,SQO Points,Lat,Lng,Starbridge Buyer ID,Opp Status,Stage,Funnel Position,Sourced By,Discovery Call Date,Created Date,ARR,Previously Lost,Total Calls,Last Call Date,Calls - Alicia Gopal,Calls - Ben Laddis,Calls - Quinzel Perry,Calls - Joe del Rosario,Calls - Ryan Minter,Calls - Jenny Allison,Calls - Sydney Ireland,Calls - Emily Murnane
001Hr000028Zc8O,"Town Of Pittsford, NY",New York,Municipality,Mihir Shah,30319,,Tier 1,1.5,43.079,-77.5275,0899a0e9-f656-4164-a363-5e85a085a5e3,,,,,,,,,,,,,,,,,,
001Hr000028Zc8r,"Village Of Colonie, NY",New York,Municipality,Alicia Gopal,7701,,Tier 3,0.75,42.7179,-73.8335,2da0dfa8-170a-4c9b-a9fd-9e4357b28dfc,,,,,,,,,,,,,,,,,,
001Hr000028Zc8x,"Town of Rye, NY",New York,Municipality,Ben Laddis,49043,Open Opportunity,Tier 1,1.5,40.9807,-73.6837,1c473213-eaa2-490f-8ae1-15478449a27b,Open,Meeting Booked,Top of Funnel,Ben Laddis,5/20/2026,5/6/2026,,,5,2026-05-19,,2,,,3,,,
001Hr000028Zc91,"City Of Watervliet, NY",New York,Municipality,Alicia Gopal,10265,,Tier 2,1.0,42.7301,-73.7012,f56b2e32-5ac5-4871-9b9d-6caa10413dcb,,,,,,,,,8,2026-05-19,,3,5,,,,,
001Hr000028Zc9Q,"City Of Amsterdam, NY",New York,Municipality,Alicia Gopal,18187,,Tier 2,1.0,42.9377,-74.1904,fdac459d-28b7-494f-8da1-1ea112d336e2,,,,,,,,,17,2025-11-13,17,,,,,,,
001Hr000028Zc9R,"Town Of Fenton, NY",New York,Municipality,Alicia Gopal,6364,,Tier 3,0.75,42.1642,-75.8335,45875a84-4fd2-4d76-8e48-5d19d7e86711,,,,,,,,,,,,,,,,,,
001Hr000028Zc9V,Schoharie County,New York,County,Mihir Shah,29936,,Tier 1,1.5,42.655,-74.4995,51411caf-d2c5-4102-ad34-bab5d1a223e4,,,,,,,,,5,2026-02-06,,5,,,,,,
001Hr000028Zc9X,"Town Of Dickinson, NY",New York,Municipality,Alicia Gopal,5036,,Tier 3,0.75,42.1334,-75.8963,dee1ce9c-f50a-40ec-8a92-164accbc86b5,,,,,,,,,,,,,,,,,,
001Hr000028ZcA1,"Village Of Pelham, NY",New York,Municipality,Alicia Gopal,7199,,Tier 3,0.75,40.9141,-73.8083,12871e02-7ed2-417e-9fc9-996166635c1f,,,,,,,,,8,2025-12-01,6,,,2,,,,
001Hr000028ZcAT,"Village Of Tupper Lake, NY",New York,Municipality,Mihir Shah,3269,,Tier 3,0.75,44.2239,-74.4641,a95bb962-34e2-42cc-8191-53b599868ebf,,,,,,,,,,,,,,,,,,
001Hr000028ZcAf,"Village Of Hudson Falls, NY",New York,Municipality,Alicia Gopal,7393,,Tier 3,0.75,43.3006,-73.5859,b3a59cdc-fe12-4b9c-8eeb-a05c3dd99202,,,,,,,,,,,,,,,,,,
001Hr000028ZcBN,"Village Of Wesley Hills, NY",New York,Municipality,Alicia Gopal,6147,,Tier 3,0.75,41.1593,-74.0699,f15100ec-80e9-439a-a597-bbfe7294a991,,,,,,,,,,,,,,,,,,
001Hr000028ZcBS,"Town Of Webster, NY",New York,Municipality,Alicia Gopal,45324,Open Opportunity,Tier 1,1.5,43.2123,-77.43,ba10c393-0799-4851-b3a9-00771c679d35,Open,Initial Interest,Top of Funnel,Alicia Gopal,12/16/2025,12/11/2025,,Yes,78,2026-05-19,72,,,6,,,,
001Hr000028ZcBU,"Town Of Blooming Grove, NY",New York,Municipality,Ben Laddis,18870,Nurture,Tier 2,1.0,41.4227,-74.2048,19cbcf78-d618-420a-8fd9-6a9d514021ea,Closed Lost,,,Troy LeCaire,,1/5/2025,,,11,2026-05-12,,2,9,,,,,
001Hr000028ZcBm,"Village Of North Syracuse, NY",New York,Municipality,Ben Laddis,6722,,Tier 3,0.75,43.1348,-76.1299,a00b2db7-bf65-4bed-b48f-3a42b3e83b6a,,,,,,,,,6,2025-11-17,4,,,2,,,,
001Hr000028ZcC1,"Town Of Halfmoon, NY",New York,Municipality,Ben Laddis,26092,,Tier 1,1.5,42.869,-73.7242,2aa94b4a-6a8c-48c1-a8bc-2fd0cf826bf3,,,,,,,,,10,2026-02-17,10,,,,,,,
001Hr000028ZcCL,"Town Of Ithaca, NY",New York,Municipality,Mihir Shah,21802,Nurture,Tier 2,1.0,42.4079,-76.5373,81835ec0-cd67-4e61-bfc5-3c68ce48089f,Closed Lost,,,Alicia Gopal,2/10/2026,2/2/2026,,,9,2026-02-10,9,,,,,,,
001Hr000028ZcCh,"Town Of Erwin, NY",New York,Municipality,Ben Laddis,8001,,Tier 3,0.75,42.1566,-77.1255,51ffc121-d15f-45c7-b01a-23463c1537ca,,,,,,,,,,,,,,,,,,
001Hr000028ZcCr,"Village Of New Paltz, NY",New York,Municipality,Ben Laddis,7523,,Tier 3,0.75,41.7476,-74.0868,731cfa90-203b-44c2-8f6b-160c4a04097e,,,,,,,,,,,,,,,,,,
001Hr000028ZcCu,"Town Of Pendleton, NY",New York,Municipality,Ben Laddis,7013,,Tier 3,0.75,43.087,-78.7278,81063c6c-bd51-4fae-9f5c-d747feef08e4,,,,,,,,,,,,,,,,,,
001Hr000028ZcDS,"Village Of Valley Stream, NY",New York,Municipality,Alicia Gopal,40414,,Tier 1,1.5,40.6643,-73.7085,563d86a6-8745-4f6a-9a5f-c801f5ccf481,,,,,,,,,10,2026-04-14,10,,,,,,,
001Hr000028ZcDt,"Town Of Cortlandt, NY",New York,Municipality,Alicia Gopal,42092,,Tier 1,1.5,41.2548,-73.9001,b871754e-687e-4a9b-9880-4fa3164a1422,,,,,,,,,2,2026-02-06,2,,,,,,,
001Hr000028ZcDy,"Village Of Elmsford, NY",New York,Municipality,Mihir Shah,5176,,Tier 3,0.75,41.0551,-73.8201,bda01318-4ff6-4c54-aae9-09d320c9b356,,,,,,,,,3,2026-03-16,3,,,,,,,
001Hr000028ZcEa,"Town Of Vestal, NY",New York,Municipality,Ben Laddis,29353,,Tier 1,1.5,42.0856,-76.0536,9c677e75-7a17-41ef-bffc-82aec78dcef7,,,,,,,,,10,2026-05-15,,9,,1,,,,
001Hr000028ZcEk,"Town Of Rochester, NY",New York,Municipality,Alicia Gopal,7355,Open Opportunity,Tier 3,0.75,43.1566,-77.6088,9b2f4ff9-ac17-4000-a223-5190f6d87c02,Open,Proposal,Mid Funnel,Alicia Gopal,4/29/2026,4/21/2026,"$14,000",,5,2026-05-05,5,,,,,,,
001Hr000028ZcEl,"Village Of Ossining, NY",New York,Municipality,Ben Laddis,27298,Nurture,Tier 1,1.5,41.1629,-73.8615,f6cb0701-20b3-4f3d-b839-f3cc61d15690,Closed Lost,,,Asher Rosenfeld,,1/5/2025,,,34,2026-03-11,,28,6,,,,,
001Hr000028ZcEm,"Village Of Scarsdale, NY",New York,Municipality,Mihir Shah,17939,Nurture,Tier 2,1.0,41.0051,-73.7846,c00b918b-e813-442b-bc9c-8862e8a1a33e,Closed Lost,,,Asher Rosenfeld,,1/5/2025,,,6,2026-02-23,,6,,,,,,
001Hr000028ZcF9,"City Of Dunkirk, NY",New York,Municipality,Alicia Gopal,12614,Open Opportunity,Tier 2,1.0,42.4795,-79.3339,be74a40b-2f47-434f-90ef-a9b08f9df7ad,Open,Initial Interest,Top of Funnel,Asher Rosenfeld,,1/5/2025,,,5,2026-05-04,,3,,2,,,,
001Hr000028ZcFO,"Village Of Port Jefferson, NY",New York,Municipality,Ben Laddis,7983,,Tier 3,0.75,40.9465,-73.0693,41e4fa57-ca1c-4939-aef6-fe228a593acb,,,,,,,,,1,2026-03-17,1,,,,,,,
001Hr000028ZcFa,"Town Of Vienna, NY",New York,Municipality,Alicia Gopal,5188,,Tier 3,0.75,43.2395,-75.7024,fea9f9b3-b2e2-4701-9c8c-ce568e535a2f,,,,,,,,,,,,,,,,,,
001Hr000028ZcGL,"Village Of Rockville Centre, NY",New York,Municipality,Alicia Gopal,25814,,Tier 1,1.5,40.6587,-73.6412,6890c6a8-b6d3-4068-974e-2c17b579ed7a,,,,,,,,,5,2025-12-10,5,,,,,,,
001Hr000028ZcGO,"Village Of Goshen, NY",New York,Municipality,Alicia Gopal,5762,,Tier 3,0.75,41.402,-74.3243,a6a7b90d-1b31-4831-9c1f-01209323a63b,,,,,,,,,13,2026-05-11,13,,,,,,,
001Hr000028ZcGQ,"Village Of Massapequa Park, NY",New York,Municipality,Alicia Gopal,17041,,Tier 2,1.0,40.6805,-73.4553,f8c48d95-83dd-4c07-ba95-ec6fabf1708b,,,,,,,,,5,2026-05-04,,4,1,,,,,
001Hr000028ZcGV,"Town Of Sand Lake, NY",New York,Municipality,Alicia Gopal,8385,Open Opportunity,Tier 3,0.75,42.6373,-73.5407,9c2f897d-c9d8-4166-ac68-63a9818b5032,Open,Meeting Booked,Top of Funnel,Alicia Gopal,4/17/2026,12/5/2025,,,12,2026-04-22,12,,,,,,,
001Hr000028ZcGa,"Town Of Peru, NY",New York,Municipality,Alicia Gopal,6720,,Tier 3,0.75,44.5731,-73.5452,51b1131f-a11e-4be8-9abb-4226ec6cda41,,,,,,,,,4,2025-08-13,,,,4,,,,
001Hr000028ZcGf,"Town Of Granville, NY",New York,Municipality,Mihir Shah,6175,,Tier 3,0.75,43.4078,-73.2596,857d5b23-bd5d-4aec-b069-bd3070b35b7f,,,,,,,,,2,2025-12-03,2,,,,,,,
001Hr000028ZcGg,"Town Of Wallkill, NY",New York,Municipality,Ben Laddis,30743,Open Opportunity,Tier 1,1.5,41.4987,-74.3822,37d71175-104b-4659-b5b0-4192d273ae99,Open,Initial Interest,Top of Funnel,Ben Laddis,,2/20/2026,,,13,2026-05-18,,11,2,,,,,
001Hr000028ZcGj,"Village Of Brewster, NY",New York,Municipality,Mihir Shah,2509,Nurture,Tier 3,0.75,41.3973,-73.6171,51cefde9-3afa-46e9-b5c5-6af5aa42b92f,Closed Lost,,,Shane Lieberman,3/1/2024,1/5/2025,"$5,000",,,,,,,,,,,
001Hr000028ZcGk,"City Of Glens Falls, NY",New York,Municipality,Mihir Shah,14722,,Tier 2,1.0,43.3095,-73.644,4af343d7-7d92-4cce-953c-a64771b70e43,,,,,,,,,,,,,,,,,,
001Hr000028ZcGp,"Town Of Harrietstown, NY",New York,Municipality,Ben Laddis,5075,,Tier 3,0.75,44.3965,-74.1585,28e7151d-0605-4c03-ba46-168fdf5ff40d,,,,,,,,,,,,,,,,,,
001Hr000028ZcGu,"Town Of Amsterdam, NY",New York,Municipality,Ben Laddis,5513,,Tier 3,0.75,42.9566,-74.1357,ffd2735a-e4d4-4d29-a294-77073ed4d66a,,,,,,,,,19,2025-12-08,19,,,,,,,
001Hr000028ZcH9,"Town Of Claverack, NY",New York,Municipality,Ben Laddis,6081,,Tier 3,0.75,42.2234,-73.7352,f018a9e2-85f6-4fc9-9216-5e6ecad8bf9b,,,,,,,,,,,,,,,,,,
001Hr000028ZcHF,"Town Of Perinton, NY",New York,Municipality,Ben Laddis,47138,1+ Module Live,Tier 1,1.5,43.0797,-77.4472,494ad310-6b74-49fb-a9e5-05281a0deed2,Closed Won,,,Asher Rosenfeld,,1/5/2025,"$39,000",,,,,,,,,,,
001Hr000028ZcHM,"Town Of Poughkeepsie, NY",New York,Municipality,Mihir Shah,45811,,Tier 1,1.5,41.6548,-73.9007,5ab34e22-1518-4840-af52-b1892814237d,,,,,,,,,2,2026-02-11,2,,,,,,,
001Hr000028ZcHo,"Village Of Albion, NY",New York,Municipality,Alicia Gopal,5634,,Tier 3,0.75,43.2462,-78.1937,bb68bab2-2842-46fe-9628-258281740204,,,,,,,,,,,,,,,,,,
001Hr000028ZcHw,"Town Of Cortlandville, NY",New York,Municipality,Ben Laddis,8324,Nurture,Tier 3,0.75,42.5777,-76.1088,67d4a866-8a63-43a7-a6ee-3545b9a4d189,Closed Lost,,,Shane Lieberman,5/1/2024,1/5/2025,,,,,,,,,,,,
001Hr000028ZcIP,"County Of Chenango, NY",New York,County,Alicia Gopal,46537,,Tier 1,1.5,42.4972,-75.6208,6cce56ac-d54e-4adb-81b8-8a131d265ae0,,,,,,,,,1,2026-02-20,1,,,,,,,
001Hr000028ZcIU,"Town Of Moreau, NY",New York,Municipality,Alicia Gopal,16674,,Tier 2,1.0,43.2406,-73.6772,744f24c7-fc74-48cc-aeac-830b58dcaad4,,,,,,,,,2,2026-05-19,2,,,,,,,
001Hr000028ZcIm,"Town Of Alden, NY",New York,Municipality,Alicia Gopal,9755,,Tier 3,0.75,42.9001,-78.492,2170f6d9-a3b7-444b-b5cf-af3ad68b10d6,,,,,,,,,1,2025-07-22,,,,1,,,,
001Hr000028ZcJQ,"City Of Binghamton, NY",New York,Municipality,Ben Laddis,47566,Open Opportunity,Tier 1,1.5,42.0971,-75.9117,92d210c3-27ba-4496-ac64-c819fd2529d7,Open,Sales Qualified,Mid Funnel,Ben Laddis,5/13/2026,4/20/2026,,,9,2026-05-11,1,2,6,,,,,
001Hr000028ZcJR,"Village Of Dobbs Ferry, NY",New York,Municipality,Alicia Gopal,11456,,Tier 2,1.0,41.0145,-73.8726,50d0ee1b-0da2-4ee0-b605-61fe172ec15c,,,,,,,,,,,,,,,,,,
001Hr000028ZcJU,"Town Of Penfield, NY",New York,Municipality,Ben Laddis,39341,1+ Module Live,Tier 1,1.5,43.1303,-77.4756,b211a89d-1706-4993-a660-e59c7b10f4fa,Closed Won,,,Granger West,1/15/2025,1/5/2025,"$39,000",,,,,,,,,,,
001Hr000028ZcJZ,"Town Of Gates, NY",New York,Municipality,Alicia Gopal,28975,Open Opportunity,Tier 1,1.5,43.1481,-77.7223,dc942ec9-69d0-4b26-b1a9-72d2ed4d2d49,Open,Initial Interest,Top of Funnel,Alicia Gopal,3/2/2026,2/11/2026,,,42,2026-04-23,42,,,,,,,
001Hr000028ZcJc,"Town Of Highlands, NY",New York,Municipality,Mihir Shah,12154,,Tier 2,1.0,41.3492,-73.9745,aabe02ad-8b8b-47b3-a96e-cc62010d3110,,,,,,,,,6,2026-05-12,6,,,,,,,
001Hr000028ZcJe,"Town Of Ridgeway, NY",New York,Municipality,Mihir Shah,6527,,Tier 3,0.75,43.2673,-78.3897,5d841c64-16e7-4fbd-b7f5-84f0736cd739,,,,,,,,,,,,,,,,,,
001Hr000028ZcJj,"Town Of Homer, NY",New York,Municipality,Ben Laddis,6255,,Tier 3,0.75,42.6603,-76.1552,04150132-5941-49d2-9da7-9e7aaaf38e9b,,,,,,,,,,,,,,,,,,
001Hr000028ZcJo,"City Of Elmira, NY",New York,Municipality,Alicia Gopal,26299,Open Opportunity,Tier 1,1.5,42.0912,-76.8046,957894f0-fe65-4352-97ff-ea06bf7121c9,Open,Initial Interest,Top of Funnel,Alicia Gopal,1/20/2026,1/12/2026,,,29,2026-03-25,22,4,3,,,,,
001Hr000028ZcJt,"Town Of Sidney, NY",New York,Municipality,Mihir Shah,5521,,Tier 3,0.75,42.2906,-75.2557,62fc348a-2e3e-48d5-b810-065733b968ad,,,,,,,,,,,,,,,,,,
001Hr000028ZcK7,"Town Of Marlborough, NY",New York,Municipality,Alicia Gopal,8794,Nurture,Tier 3,0.75,41.6294,-73.9948,310aa476-0e36-4800-8563-4735fffaf2a7,Closed Lost,,,Troy LeCaire,,1/5/2025,,,,,,,,,,,,
001Hr000028ZcKR,"City Of Kingston, NY",New York,Municipality,Alicia Gopal,24100,,Tier 2,1.0,41.927,-73.9974,5e178032-bf97-4213-a7cd-59bb6c1b230c,,,,,,,,,9,2026-05-18,,8,1,,,,,
001Hr000028ZcKj,"Village Of East Aurora, NY",New York,Municipality,Alicia Gopal,6071,Nurture,Tier 3,0.75,42.7678,-78.6134,8d2e1d28-7ae6-44ae-b916-10afdc0c8b51,Closed Lost,,,Troy LeCaire,,1/5/2025,,,,,,,,,,,,
001Hr000028ZcLq,"City Of North Tonawanda, NY",New York,Municipality,Ben Laddis,30409,Recent Competitor Purchase,Tier 1,1.5,43.0387,-78.8642,420ec2ba-aec9-4d73-aaa8-73b7c13d8a94,Closed Lost,,,Quinzel Perry,2/11/2025,1/30/2025,,,27,2025-12-08,27,,,,,,,
001Hr000028ZcMX,"Village Of Warwick, NY",New York,Municipality,Alicia Gopal,6672,,Tier 3,0.75,41.2565,-74.3599,342bf792-f717-4de9-b308-45d7c1a93122,,,,,,,,,,,,,,,,,,
001Hr000028ZcMc,"Village Of Farmingdale, NY",New York,Municipality,Mihir Shah,8426,,Tier 3,0.75,40.7326,-73.4454,5434e349-bb77-4ddd-84ff-235ae01504d8,,,,,,,,,22,2026-05-18,22,,,,,,,
001Hr000028ZcMr,"Village Of Scotia, NY",New York,Municipality,Mihir Shah,7257,,Tier 3,0.75,42.8265,-73.9643,796b7ab2-c205-4ccd-81d8-4d1e672af814,,,,,,,,,1,2025-08-07,,,,1,,,,
001Hr000028ZcMz,"Town Of Liberty, NY",New York,Municipality,Alicia Gopal,10421,Recent Competitor Purchase,Tier 2,1.0,41.8228,-74.7571,5daa283a-3a62-4d56-bf86-6bda6a032258,,,,,,,,,1,2026-03-06,,1,,,,,,
001Hr000028ZcNC,"Village Of Lindenhurst, NY",New York,Municipality,Mihir Shah,27138,,Tier 1,1.5,40.6868,-73.3735,18949603-d3d8-4a13-aca3-c5fe896a4b5f,,,,,,,,,13,2026-05-13,,7,6,,,,,
001Hr000028ZcNQ,"Village Of Irvington, NY",New York,Municipality,Alicia Gopal,6532,Open Opportunity,Tier 3,0.75,41.0391,-73.867,a917d044-ea2e-4218-a5d9-e781d265241c,Open,Initial Interest,Top of Funnel,Alicia Gopal,,3/6/2026,,,3,2026-03-06,3,,,,,,,
001Hr000028ZcNa,"City Of Geneva, NY",New York,Municipality,Ben Laddis,12432,,Tier 2,1.0,42.868,-76.9856,e190c815-c41d-4ab1-ad0d-aa28acc9148e,,,,,,,,,,,,,,,,,,
001Hr000028ZcNh,Cortland County,New York,County,Alicia Gopal,46984,,Tier 1,1.5,42.5441,-75.9928,82bd39cd-d347-4585-9890-3486dd0983e2,,,,,,,,,2,2025-09-09,,,1,1,,,,
001Hr000028ZcO1,"Town Of Clarence, NY",New York,Municipality,Alicia Gopal,32997,,Tier 1,1.5,42.9806,-78.5919,1a348aca-b7b2-4be5-ac4e-a5ce3992ca5f,,,,,,,,,,,,,,,,,,
001Hr000028ZcO6,"Town Of Evans, NY",New York,Municipality,Mihir Shah,15201,,Tier 2,1.0,42.6639,-78.9967,f5815b53-5e00-4cf4-b1c4-0846bf9a57da,,,,,,,,,10,2026-05-18,,7,3,,,,,
001Hr000028ZcOA,"City Of Lockport, NY",New York,Municipality,Mihir Shah,20738,,Tier 2,1.0,43.1706,-78.6903,c76fe6d4-fbf3-44c6-abb1-306b7b79be36,,,,,,,,,11,2026-03-23,11,,,,,,,
001Hr000028ZcOF,"Town Of Concord, NY",New York,Municipality,Mihir Shah,8274,,Tier 3,0.75,42.5598,-78.7249,80dce6e9-6969-42b9-90ee-ae805b920c67,,,,,,,,,,,,,,,,,,
001Hr000028ZcOK,"Village Of Williamsville, NY",New York,Municipality,Mihir Shah,5469,,Tier 3,0.75,42.9639,-78.7378,c05d224c-69db-4ab0-83c6-ee0dd76b4317,,,,,,,,,,,,,,,,,,
001Hr000028ZcOP,"Town Of Collins, NY",New York,Municipality,Mihir Shah,5895,,Tier 3,0.75,42.4957,-78.8621,861885b9-bbce-468b-9942-4b5696c91279,,,,,,,,,,,,,,,,,,
001Hr000028ZcOQ,"Town Of Lockport, NY",New York,Municipality,Alicia Gopal,20503,Nurture,Tier 2,1.0,43.1415,-78.6682,1fed1a94-543b-494b-8b83-53dfa9619646,Closed Lost,,,Troy LeCaire,,1/5/2025,,,1,2026-05-19,1,,,,,,,
001Hr000028ZcOT,"Town Of Conklin, NY",New York,Municipality,Mihir Shah,4962,,Tier 3,0.75,42.0342,-75.8038,7639a0d6-6956-4802-8e08-9d8e21f9adbd,,,,,,,,,,,,,,,,,,
001Hr000028ZcOU,"City Of Salamanca, NY",New York,Municipality,Mihir Shah,5882,,Tier 3,0.75,42.1578,-78.715,5125fd5b-1446-46ef-b881-9d67c1e0706d,,,,,,,,,18,2026-04-29,2,,,,16,,,
001Hr000028ZcOe,"Town Of Royalton, NY",New York,Municipality,Ben Laddis,7449,Nurture,Tier 3,0.75,43.1577,-78.5434,dca084eb-01b0-43a1-affe-6707eae2fcbf,Closed Lost,,,Asher Rosenfeld,,1/5/2025,,,11,2026-03-16,9,,,2,,,,
001Hr000028ZcOf,Delaware County,New York,County,Ben Laddis,44644,,Tier 1,1.5,42.2452,-74.8741,830e2f5f-bcc5-46d0-9fb2-6298998028f7,,,,,,,,,,,,,,,,,,
001Hr000028ZcOj,"Town Of West Seneca, NY",New York,Municipality,Ben Laddis,45281,,Tier 1,1.5,42.8359,-78.7539,c36e6248-655a-4205-8c61-4542d6957fa9,,,,,,,,,,,,,,,,,,
001Hr000028ZcPJ,Essex County,New York,County,Alicia Gopal,37501,,Tier 1,1.5,44.0107,-73.9508,aaae5770-5445-442e-96c5-2e02232d93dd,,,,,,,,,,,,,,,,,,
001Hr000028ZcQ8,"Town Of Yorktown, NY",New York,Municipality,Ben Laddis,35953,Nurture,Tier 1,1.5,41.2626,-73.8184,a78c3c3b-3ab9-42bc-a2f5-e641738ab512,Closed Lost,,,Alicia Gopal,3/24/2026,2/20/2026,,,20,2026-04-02,20,,,,,,,
001Hr000028ZcQE,"Town Of Pleasant Valley, NY",New York,Municipality,Ben Laddis,9744,,Tier 3,0.75,41.7445,-73.8212,89959cea-06c7-48e9-bc0f-71a0543d9cdc,,,,,,,,,,,,,,,,,,
001Hr000028ZcQY,"Village Of Endicott, NY",New York,Municipality,Alicia Gopal,13510,,Tier 2,1.0,42.0984,-76.0494,2aaea44d-3bab-4ac8-b77e-83dc93798ebf,,,,,,,,,,,,,,,,,,
001Hr000028ZcQb,"Town Of Ulster, NY",New York,Municipality,Alicia Gopal,12734,,Tier 2,1.0,41.9799,-73.9891,c9206cec-90f1-49b0-830c-d402816fba4b,,,,,,,,,4,2026-05-15,,4,,,,,,
001Hr000028ZcQf,Tioga County,New York,County,Ben Laddis,48567,,Tier 1,1.5,42.1256,-76.3637,8ec533ad-6872-4f8e-858d-3580cf52ecbf,,,,,,,,,1,2025-07-24,,,1,,,,,
001Hr000028ZcQh,"Village Of Croton On Hudson, NY",New York,Municipality,Alicia Gopal,8208,Open Opportunity,Tier 3,0.75,41.2084,-73.8912,e0c89159-fffa-4cd2-8e9c-700fbcd757ec,Open,Initial Interest,Top of Funnel,Alicia Gopal,,3/4/2026,,,5,2026-01-22,5,,,,,,,
001Hr000028ZcRC,"Town Of Champlain, NY",New York,Municipality,Ben Laddis,5694,All Modules Live,Tier 3,0.75,44.9864,-73.4465,8680d7e1-7c3c-4050-9a4b-bae128343fad,Closed Won,,,,,1/8/2025,"$8,000",,,,,,,,,,,
001Hr000028ZcRH,"Village Of East Rockaway, NY",New York,Municipality,Alicia Gopal,10116,,Tier 2,1.0,40.642,-73.6696,4486f3fd-3abe-4ace-bce8-ee1cec1b1c69,,,,,,,,,3,2026-03-18,3,,,,,,,
001Hr000028ZcRN,"Village Of Pelham Manor, NY",New York,Municipality,Alicia Gopal,5649,Open Opportunity,Tier 3,0.75,40.8961,-73.8058,f8291b5d-c0b1-478e-9a89-dc995cfa04ed,Open,Initial Interest,Top of Funnel,Alicia Gopal,,5/8/2026,,Yes,3,2025-09-18,,,3,,,,,
001Hr000028ZcRf,"City Of Hornell, NY",New York,Municipality,Mihir Shah,8160,,Tier 3,0.75,42.3278,-77.6611,06de5e28-3667-4761-b62f-2f5d72cd348a,,,,,,,,,,,,,,,,,,
001Hr000028ZcSG,"Town Of Eastchester, NY",New York,Municipality,Ben Laddis,34019,,Tier 1,1.5,40.9596,-73.8096,4c2f4461-2ed1-4525-844c-9749c06ed427,,,,,,,,,6,2026-03-20,6,,,,,,,
001Hr000028ZcSI,"Village Of Baldwinsville, NY",New York,Municipality,Mihir Shah,7766,,Tier 3,0.75,43.1587,-76.3327,721fc9c0-cff1-47f0-87b3-1d9ab5b8645a,,,,,,,,,,,,,,,,,,
001Hr000028ZcSw,"Village Of Washingtonville, NY",New York,Municipality,Mihir Shah,5783,Nurture,Tier 3,0.75,41.4279,-74.166,0e6ab349-5088-44e3-af5c-f47bdcfa27a3,Closed Lost,,,Troy LeCaire,,1/5/2025,,,,,,,,,,,,
001Hr000028ZcT3,"Town Of Mamaroneck, NY",New York,Municipality,Alicia Gopal,31273,,Tier 1,1.5,40.9487,-73.7326,22f6482a-3e0b-4d73-ab71-c0a4cd2e3883,,,,,,,,,,,,,,,,,,
001Hr000028ZcTL,"Town Of Southeast, NY",New York,Municipality,Mihir Shah,18085,Nurture,Tier 2,1.0,41.3917,-73.6301,0d432475-0e62-4b1e-8378-9c9faa082ab6,Closed Lost,,,Asher Rosenfeld,,1/5/2025,,,,,,,,,,,,
001Hr000028ZcTQ,"Town Of Saugerties, NY",New York,Municipality,Alicia Gopal,19152,Nurture,Tier 2,1.0,42.0776,-73.9529,7b096190-91b2-42f2-a274-94abcc327ad2,Closed Lost,,,Quinzel Perry,2/18/2025,2/7/2025,,,2,2026-05-19,2,,,,,,,
001Hr000028ZcTS,"Village Of Solvay, NY",New York,Municipality,Ben Laddis,6622,Nurture,Tier 3,0.75,43.0581,-76.2074,065046e9-7098-4049-803c-0a65aec92a95,Closed Lost,,,Shane Lieberman,4/19/2024,1/5/2025,"$24,000",,1,2026-05-19,,1,,,,,,
001Hr000028ZcTp,"Town Of Newburgh, NY",New York,Municipality,Ben Laddis,32170,Open Opportunity,Tier 1,1.5,41.5762,-74.1005,f29a1fb2-10d2-4ec8-89a1-0b030329cb6e,Open,Initial Interest,Top of Funnel,,,2/16/2025,,,23,2026-04-28,17,6,,,,,,
001Hr000028ZcTr,"Town Of Attica, NY",New York,Municipality,Ben Laddis,5645,,Tier 3,0.75,42.8227,-78.2704,781c2739-d498-4de7-9a2a-afc64749d58f,,,,,,,,,,,,,,,,,,
001Hr000028ZcUM,"Town Of Batavia, NY",New York,Municipality,Alicia Gopal,6238,,Tier 3,0.75,43.0148,-78.2704,3b2ca90d-0f30-43cf-95b3-e3d320e0e5c8,,,,,,,,,,,,,,,,,,
001Hr000028ZcUO,"Town Of Gardiner, NY",New York,Municipality,Alicia Gopal,5661,,Tier 3,0.75,41.6798,-74.1504,d9e362ca-1c75-4f24-971e-1b0393372d27,,,,,,,,,,,,,,,,,,
001Hr000028ZcV4,"Village Of Webster, NY",New York,Municipality,Mihir Shah,5758,,Tier 3,0.75,43.2324,-77.4472,01f47d87-3fd1-44dc-8dd2-5aa9ea014d6a,,,,,,,,,1,2026-02-11,1,,,,,,,
001Hr000028ZcVC,"Town Of East Fishkill, NY",New York,Municipality,Alicia Gopal,29637,,Tier 1,1.5,41.5534,-73.7957,d30da6da-dc58-4e6d-92b4-5308da17a255,,,,,,,,,10,2026-03-05,10,,,,,,,
001Hr000028ZcVa,"Town Of Hurley, NY",New York,Municipality,Ben Laddis,6192,Open Opportunity,Tier 3,0.75,41.9973,-74.1049,98840868-f608-45d6-9106-77af28f415c5,Open,Initial Interest,Top of Funnel,Ben Laddis,,4/21/2026,,Yes,6,2026-05-13,,6,,,,,,
001Hr000028ZcVf,"Town Of Wawayanda, NY",New York,Municipality,Alicia Gopal,7558,,Tier 3,0.75,41.3943,-74.476,95dcccda-6c0b-4537-8bbf-b5dc8f3d973e,,,,,,,,,,,,,,,,,,
