Account ID,Account Name,State,Entity Type,Owner,Population,Account Status,Tier,SQO Points,Lat,Lng,Starbridge Buyer ID,Opp Status,Stage,Funnel Position,Sourced By,Discovery Call Date,Created Date,ARR,Previously Lost,Total Calls,Last Call Date,Calls - Ali Cohen,Calls - Leila Assil,Calls - Catherine Silvestri,Calls - Joe del Rosario,Calls - Sydney Ireland,Calls - Jenny Allison,Calls - Quinzel Perry,Calls - Ryan Minter,Calls - Hugh Bargeron,Calls - Nick Martino,Salesforce ID
001Hr000028Zc1M,"City Of Duquesne, PA",Pennsylvania,Municipality,Sydney Ireland,5191,,Tier 3,0.75,40.3731,-79.8493,d72a78c9-d91b-4b7a-97dd-bbac99cf54c7,,,,,,,,,11,2025-07-30,,,,,,,,11,,,
001Hr000028Zc1N,"Township Of South Park, PA",Pennsylvania,Municipality,Ali Cohen,13705,Open Opportunity,Tier 2,1.0,40.2881,-79.9967,71ae6ba0-b0c8-4d02-9e7e-b74b9087fcb3,Open,Initial Interest,Top of Funnel,Ali Cohen,,1/27/2026,,,20,2026-01-27,20,,,,,,,,,,
001Hr000028Zc1P,"Township Of West Brandywine, PA",Pennsylvania,Municipality,Hugh Bargeron,7469,,Tier 3,0.75,40.0528,-75.8185,4ec9f842-96d0-4073-8be1-1502671b136e,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc1Z,"City Of Franklin, PA",Pennsylvania,Municipality,Ali Cohen,6031,,Tier 3,0.75,41.3978,-79.8314,d52858b0-61f4-4de9-ba90-956332bf95d0,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc1b,"Borough Of Lansdowne, PA",Pennsylvania,Municipality,Hugh Bargeron,11008,1+ Module Live,Tier 2,1.0,39.9382,-75.2719,3978a5be-0083-4d00-bb21-6ff3c426b9a2,Closed Won,,,Ali Cohen,12/5/2025,12/4/2025,"$30,000",,6,2025-12-04,6,,,,,,,,,,
001Hr000028Zc1h,"Township Of Bushkill, PA",Pennsylvania,Municipality,Hugh Bargeron,8598,,Tier 3,0.75,41.0934,-75.0018,3b346179-8bdc-41df-9228-003813ca9171,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc2A,"Township Of Warrington (Bucks County), PA",Pennsylvania,Municipality,Hugh Bargeron,25780,,Tier 1,1.5,40.2503,-75.1662,5bbf9bd1-9965-4a24-9509-6f12c6c4547c,,,,,,,,,16,2025-12-11,16,,,,,,,,,,
001Hr000028Zc2F,"Township Of Doylestown, PA",Pennsylvania,Municipality,Catherine Silvestri,17816,,Tier 2,1.0,40.2873,-75.1429,b64909a1-761c-4495-88cf-c5d27b8be78f,,,,,,,,,5,2025-11-14,5,,,,,,,,,,
001Hr000028Zc2G,"Township Of O Hara, PA",Pennsylvania,Municipality,Hugh Bargeron,9162,,Tier 3,0.75,40.4974,-79.87,2ca2bc09-44f9-434a-9d94-8e432650933c,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc2I,"Township Of East Cocalico, PA",Pennsylvania,Municipality,Sydney Ireland,10920,,Tier 2,1.0,40.2277,-76.0972,bcd6fe60-8d78-46f0-87d5-e295a6dc0963,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc2J,"Borough Of Morrisville, PA",Pennsylvania,Municipality,Ali Cohen,9778,,Tier 3,0.75,40.2086,-74.7746,d2e7f453-6075-406b-ab4b-d0c046f47ffd,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc2L,"Township Of East Goshen, PA",Pennsylvania,Municipality,Hugh Bargeron,18344,,Tier 2,1.0,40.0005,-75.5626,45fe7615-8785-4379-b666-be048575d52c,,,,,,,,,2,2025-12-12,,,,,,2,,,,,
001Hr000028Zc2O,"Township Of Upper Southampton, PA",Pennsylvania,Municipality,Catherine Silvestri,15216,Open Opportunity,Tier 2,1.0,40.1677,-75.0319,da8f3762-6f0b-4ef1-ba1a-da4afd141393,Open,Sales Qualified,Mid Funnel,Catherine Silvestri,5/20/2026,5/13/2026,,,5,2026-05-26,,,4,,,1,,,,,
001Hr000028Zc2Y,"Township Of Lower Salford, PA",Pennsylvania,Municipality,Ali Cohen,15999,,Tier 2,1.0,40.2605,-75.3995,a9df9297-a1db-4829-9ee9-371a90c05b05,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc2d,"Borough Of Perkasie, PA",Pennsylvania,Municipality,Ali Cohen,9129,,Tier 3,0.75,40.372,-75.2927,e7418a35-5766-401d-8264-1268a666d475,,,,,,,,,3,2025-08-20,,,,3,,,,,,,
001Hr000028Zc2i,"Borough Of Lansdale, PA",Pennsylvania,Municipality,Sydney Ireland,18916,,Tier 2,1.0,40.2415,-75.2838,46471dfc-86a3-42ba-ab4b-af5cfa33e147,,,,,,,,,3,2025-11-25,,,,,,3,,,,,
001Hr000028Zc2j,"Township Of Lower Moreland, PA",Pennsylvania,Municipality,Hugh Bargeron,14079,,Tier 2,1.0,40.1507,-75.0553,f9c2866c-1426-4d5e-8109-d210fff42a0d,,,,,,,,,2,2026-04-29,2,,,,,,,,,,
001Hr000028Zc2n,"Township Of Lower Southampton, PA",Pennsylvania,Municipality,Sydney Ireland,20583,,Tier 2,1.0,40.1488,-75.0027,502c253b-2784-42bc-8fc2-7899ea7c4eb7,,,,,,,,,21,2026-05-19,20,,,,1,,,,,,
001Hr000028Zc2o,"Township Of West Rockhill, PA",Pennsylvania,Municipality,Ali Cohen,5402,,Tier 3,0.75,40.3509,-75.2978,a28954e0-3930-42ad-9f7c-61c21ea7d0ae,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc2p,"Township Of Washington, PA",Pennsylvania,Municipality,Ali Cohen,5160,,Tier 3,0.75,40.1149,-79.8185,97d87ead-a62e-46cd-b853-ddc404b99fd7,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc2s,"Township Of Towamencin, PA",Pennsylvania,Municipality,Catherine Silvestri,18005,,Tier 2,1.0,40.2515,-75.3296,8628f2de-da01-49db-9b11-1febf529d595,,,,,,,,,1,2025-12-03,,,,,,1,,,,,
001Hr000028Zc2x,"Borough Of Hatboro, PA",Pennsylvania,Municipality,Sydney Ireland,8239,,Tier 3,0.75,40.1743,-75.1068,45559bda-4f17-4310-b41e-4b14a4746854,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc32,"Township Of Richland (Bucks County), PA",Pennsylvania,Municipality,Ali Cohen,13970,,Tier 2,1.0,40.4743,-75.3529,c588621e-f1d1-4b20-a15d-47f7421ea67f,,,,,,,,,1,2025-12-15,,,,,,1,,,,,
001Hr000028Zc37,"Borough Of Ambler, PA",Pennsylvania,Municipality,Hugh Bargeron,6803,,Tier 3,0.75,40.1546,-75.2216,1c062d8f-92e6-424b-a76f-f9c1cd53b9f4,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc38,"Township Of Lower Allen, PA",Pennsylvania,Municipality,Catherine Silvestri,20144,,Tier 2,1.0,40.2113,-76.9355,1915eced-9abf-485e-b1ea-bc6207ca5492,,,,,,,,,2,2026-05-14,,,1,1,,,,,,,
001Hr000028Zc3C,"Township Of Plumstead, PA",Pennsylvania,Municipality,Ali Cohen,14036,Nurture,Tier 2,1.0,40.3841,-75.1195,352d42f3-c7b3-4510-9e41-3fd933eab5b5,Closed Lost,,,Ali Cohen,3/12/2026,11/13/2025,,,8,2026-02-20,8,,,,,,,,,,
001Hr000028Zc3G,"Borough Of Mechanicsburg, PA",Pennsylvania,Municipality,Sydney Ireland,9518,,Tier 3,0.75,40.2133,-77.008,aa0d4db8-f7e7-436f-a8a7-693d722d6aac,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc3H,"Borough Of Quakertown, PA",Pennsylvania,Municipality,Sydney Ireland,9307,Nurture,Tier 3,0.75,40.4418,-75.3416,52aef1a6-f581-48a4-8a47-0436f0865492,Closed Lost,,,Sydney Ireland,5/15/2026,5/13/2026,,,5,2026-05-21,,,,,4,1,,,,,
001Hr000028Zc3I,"Township Of Kennedy, PA",Pennsylvania,Municipality,Ali Cohen,8604,Open Opportunity,Tier 3,0.75,40.4796,-80.1041,8db269fe-661e-4b3c-a8ad-fac482e89c71,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc3K,"Borough Of Downingtown, PA",Pennsylvania,Municipality,Ali Cohen,8162,,Tier 3,0.75,40.0065,-75.7033,c29cc5e4-8c1a-4885-a169-19675933474b,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc3M,"Borough Of Souderton, PA",Pennsylvania,Municipality,Hugh Bargeron,7225,,Tier 3,0.75,40.3118,-75.3252,b1e308c0-0cc0-4a4b-8362-e668ce428cf0,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc3O,"Township Of Collier, PA",Pennsylvania,Municipality,Sydney Ireland,8937,,Tier 3,0.75,40.3833,-80.1163,73be592e-c708-4fa9-be2e-0b78eba22591,,,,,,,,,1,2026-05-19,,,,,1,,,,,,
001Hr000028Zc3R,"Township Of Upper Hanover, PA",Pennsylvania,Municipality,Sydney Ireland,8606,,Tier 3,0.75,40.3754,-75.516,be6423d6-6acc-49c6-830a-2ae09345a45d,,,,,,,,,1,2026-05-19,,,,,1,,,,,,
001Hr000028Zc3W,"Township Of Franconia, PA",Pennsylvania,Municipality,Sydney Ireland,13366,,Tier 2,1.0,40.3145,-75.3529,07f4fda2-ab2c-42de-af6c-e305c8d6276c,,,,,,,,,3,2026-05-13,,,,,3,,,,,,
001Hr000028Zc3Y,"City Of Lower Burrell, PA",Pennsylvania,Municipality,Ali Cohen,11647,Open Opportunity,Tier 2,1.0,40.5849,-79.721,c28480d7-0081-4844-9f3d-18ea6487ddd8,Open,Initial Interest,Top of Funnel,Leila Assil,,6/18/2025,,,42,2026-05-15,,19,,11,,12,,,,,
001Hr000028Zc3b,"Township Of New Britain, PA",Pennsylvania,Municipality,Ali Cohen,12335,Open Opportunity,Tier 2,1.0,40.3106,-75.2071,59feea70-64c5-46f4-9571-f8f04779ef68,Open,Initial Interest,Top of Funnel,Ali Cohen,2/18/2026,12/16/2025,,,8,2026-04-20,8,,,,,,,,,,
001Hr000028Zc3d,"Township Of East Bradford, PA",Pennsylvania,Municipality,Catherine Silvestri,10416,Nurture,Tier 2,1.0,39.949,-75.6324,40a58c0f-12e1-4568-87b6-1bb56486cc9b,Closed Lost,,,Leila Assil,,5/1/2025,,,2,2026-03-10,,,2,,,,,,,,
001Hr000028Zc3e,"Borough Of Phoenixville, PA",Pennsylvania,Municipality,Sydney Ireland,19029,,Tier 2,1.0,40.1304,-75.5149,1c8444d0-f198-480c-b239-c7270bffe455,,,,,,,,,5,2026-05-13,,,,2,3,,,,,,
001Hr000028Zc3f,"Derry Township (Mifflin County), PA",Pennsylvania,Municipality,Ali Cohen,7201,Open Opportunity,Tier 3,0.75,40.6335,-77.5275,4d93d155-b3bb-409b-abda-57d50fff83e7,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc3g,"Township Of Buckingham, PA",Pennsylvania,Municipality,Hugh Bargeron,20901,,Tier 2,1.0,40.315,-75.0494,41acfd1f-74e3-49e4-b21b-91e0c2eae9a3,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc3k,"Conemaugh Township, PA",Pennsylvania,Municipality,Hugh Bargeron,6800,,Tier 3,0.75,40.2473,-78.9515,7e88c44a-b4d2-468e-9274-8010f65ddd12,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc3l,"Township Of Springfield, PA",Pennsylvania,Municipality,Catherine Silvestri,24861,,Tier 2,1.0,40.1004,-75.2071,7b9da1c0-a30c-4b88-93ba-f6ff6aa6598e,,,,,,,,,2,2026-05-21,,,2,,,,,,,,
001Hr000028Zc3m,"Township Of Ohio, PA",Pennsylvania,Municipality,Sydney Ireland,7137,,Tier 3,0.75,40.538,-80.0926,218c996f-68ab-4043-bb76-507f13c895fa,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc3q,"Newtown Township, PA",Pennsylvania,Municipality,Hugh Bargeron,19800,,Tier 2,1.0,39.9869,-75.4007,f5c896fc-51bc-41a4-8693-dc17292ad9fa,,,,,,,,,19,2026-01-22,19,,,,,,,,,,
001Hr000028Zc3t,"Borough Of Lehighton, PA",Pennsylvania,Municipality,Hugh Bargeron,5278,,Tier 3,0.75,40.8337,-75.7138,3607abcb-ad7e-459c-b765-bf59d04321fe,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc3w,"Township Of Clay, PA",Pennsylvania,Municipality,Sydney Ireland,6916,,Tier 3,0.75,40.2184,-76.2555,0ab45704-89ae-401d-b9da-b5c30bad0452,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc3x,"Township Of Unity, PA",Pennsylvania,Municipality,Catherine Silvestri,21599,,Tier 2,1.0,40.4923,-79.7795,bea03288-7361-4940-8751-1369cbf6e71a,,,,,,,,,4,2025-12-10,,,,,,4,,,,,
001Hr000028Zc48,"Township Of Hanover, PA",Pennsylvania,Municipality,Ali Cohen,11744,,Tier 2,1.0,40.4917,-80.3665,b6fcb9e8-caa9-4de3-b107-5c638dab12c9,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc4G,"Borough Of Kutztown, PA",Pennsylvania,Municipality,Hugh Bargeron,4157,,Tier 3,0.75,40.5173,-75.7774,296a9b66-2ac5-4a3b-985b-c000d6592fa5,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc4H,"Township Of Upper Milford, PA",Pennsylvania,Municipality,Catherine Silvestri,7880,,Tier 3,0.75,40.4952,-75.516,08ea762a-0027-4505-af40-68790d8c4b67,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc4J,"Township Of North Codorus, PA",Pennsylvania,Municipality,Hugh Bargeron,9128,,Tier 3,0.75,39.8697,-76.8144,a24d9117-8ed9-4c25-a3a7-7422dd92ff0b,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc4a,"Township Of Plainfield, PA",Pennsylvania,Municipality,Sydney Ireland,6257,,Tier 3,0.75,40.2031,-77.29,e5f78c9f-b708-4343-b6e3-a219777ab1a8,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc4b,"Township Of East Earl, PA",Pennsylvania,Municipality,Hugh Bargeron,6755,,Tier 3,0.75,40.1101,-76.0328,2f7ed56f-71f5-49eb-b537-7b8fcd8b1428,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc4m,"City Of St Marys, PA",Pennsylvania,Municipality,Catherine Silvestri,12670,,Tier 2,1.0,41.4274,-78.5609,373a208c-f904-41ac-ab35-7379294730ca,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc4p,"Township Of Jefferson, PA",Pennsylvania,Municipality,Catherine Silvestri,5153,,Tier 3,0.75,41.4415,-75.4927,f754c829-662a-4d66-b09b-bdddfe05a386,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc4z,"Borough of Forest Hills, PA",Pennsylvania,Municipality,Catherine Silvestri,6333,Recent Competitor Purchase,Tier 3,0.75,40.4198,-79.85,3f147a66-efc7-485d-bef8-ea74eea6ac1b,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc51,"Borough Of Economy, PA",Pennsylvania,Municipality,Hugh Bargeron,9003,Open Opportunity,Tier 3,0.75,40.6509,-80.1763,6b0e6e9a-7008-47da-bdd6-881a4a824463,Open,Initial Interest,Top of Funnel,Quinzel Perry,5/21/2025,5/14/2025,,,4,2026-03-06,,,1,,,,3,,,,
001Hr000028Zc56,"Township Of New Hanover, PA",Pennsylvania,Municipality,Catherine Silvestri,13376,,Tier 2,1.0,40.3214,-75.5626,04e4e344-2125-4e12-96cc-4cbb737d801e,,,,,,,,,1,2025-09-30,,,,1,,,,,,,
001Hr000028Zc5H,"Borough Of Huntingdon, PA",Pennsylvania,Municipality,Catherine Silvestri,6818,Open Opportunity,Tier 3,0.75,40.4848,-78.0103,5e5bab90-d80f-4901-8b35-8d756b453525,Open,Initial Interest,Top of Funnel,Asher Rosenfeld,,1/5/2025,,Yes,,,,,,,,,,,,,
001Hr000028Zc5L,"Township Of Stroud, PA",Pennsylvania,Municipality,Sydney Ireland,19944,,Tier 2,1.0,41.0117,-75.2129,e0099769-b67a-4f8a-a988-c1e4e13dd9a9,,,,,,,,,4,2026-01-16,4,,,,,,,,,,
001Hr000028Zc5e,"City Of Pottsville, PA",Pennsylvania,Municipality,Sydney Ireland,13342,,Tier 2,1.0,40.6877,-76.1971,4378f5af-8f2f-463b-8ccc-bcc5f31876ea,,,,,,,,,4,2026-05-18,,,,,4,,,,,,
001Hr000028Zc5i,"Township Of Jackson, PA",Pennsylvania,Municipality,Ali Cohen,6593,,Tier 3,0.75,41.2834,-75.983,7d7ea453-8a20-437f-b581-18cf86d27de4,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc5t,"Coal Township, PA",Pennsylvania,Municipality,Hugh Bargeron,10110,,Tier 2,1.0,40.7927,-76.5641,b1ae7848-e0da-46a6-9401-822419b6d6bd,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc5z,"North Fayette Township, PA",Pennsylvania,Municipality,Hugh Bargeron,15930,,Tier 2,1.0,40.4129,-80.221,c7b71b09-e09f-42d7-832a-2b9f2aafecfe,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc67,"Township Of Middle Smithfield, PA",Pennsylvania,Municipality,Catherine Silvestri,16107,,Tier 2,1.0,41.0836,-75.0845,87fe4b7a-c6c6-4653-b758-b471edec4c92,,,,,,,,,2,2025-11-20,,,,,,2,,,,,
001Hr000028Zc69,"Township Of Ephrata, PA",Pennsylvania,Municipality,Ali Cohen,10688,,Tier 2,1.0,40.1655,-76.1596,0a66bb52-7b79-4e08-888b-1fc37585f784,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc6D,"City Of Sunbury, PA",Pennsylvania,Municipality,Sydney Ireland,9661,,Tier 3,0.75,40.8626,-76.7944,d60db045-8047-4211-a844-025e465c3692,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc6E,"Borough Of Clearfield, PA",Pennsylvania,Municipality,Sydney Ireland,5915,,Tier 3,0.75,41.0273,-78.4392,b11d9d78-883c-4867-bcb5-563b99648852,,,,,,,,,1,2026-05-19,,,,,1,,,,,,
001Hr000028Zc6I,"Borough Of Punxsutawney, PA",Pennsylvania,Municipality,Sydney Ireland,5725,,Tier 3,0.75,40.9437,-78.9709,ae7562d1-25a3-4966-8260-9e4f55879914,,,,,,,,,2,2026-05-26,,,,,2,,,,,,
001Hr000028Zc6P,"Borough Of Selinsgrove, PA",Pennsylvania,Municipality,Sydney Ireland,5741,,Tier 3,0.75,40.799,-76.8622,3b8e7c43-572c-454a-a6a5-8cfb88721e41,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc6n,"Borough Of East Stroudsburg, PA",Pennsylvania,Municipality,Sydney Ireland,9913,,Tier 3,0.75,41.0031,-75.1818,319cf706-00fd-4fa4-89a0-ace28794e2e8,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc70,"City Of Monessen, PA",Pennsylvania,Municipality,Hugh Bargeron,6811,,Tier 3,0.75,40.1558,-79.8801,f8f6ff24-7077-4406-8e2b-31e903ea2918,,,,,,,,,8,2026-01-08,8,,,,,,,,,,
001Hr000028Zc76,"Township Of Upper Nazareth, PA",Pennsylvania,Municipality,Ali Cohen,8191,,Tier 3,0.75,40.7272,-75.347,34a53ac1-62dc-438d-a6a1-212fca4c92c6,,,,,,,,,5,2026-04-20,,,4,1,,,,,,,
001Hr000028Zc7D,"Borough Of Catasauqua, PA",Pennsylvania,Municipality,Ali Cohen,6490,,Tier 3,0.75,40.6548,-75.4746,9495d763-0d9d-441b-8c2e-a5a5653378c1,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc7Q,"Borough Of Brookhaven, PA",Pennsylvania,Municipality,Catherine Silvestri,8236,,Tier 3,0.75,39.8693,-75.3824,488c8f5e-8dc3-4abb-a9f7-b4a4c1ed59ff,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc7U,"Borough Of Ridley Park, PA",Pennsylvania,Municipality,Sydney Ireland,7125,,Tier 3,0.75,39.8812,-75.3238,68d26287-5bd4-48ce-a672-e1fc5de32515,,,,,,,,,1,2026-05-19,,,,,1,,,,,,
001Hr000028Zc7V,"Borough Of Lititz, PA",Pennsylvania,Municipality,Hugh Bargeron,9527,,Tier 3,0.75,40.1573,-76.3069,1ea7c8c8-91d4-4e0b-bc0a-8e64a9593f27,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc7W,"Borough Of Millersville, PA",Pennsylvania,Municipality,Catherine Silvestri,7593,,Tier 3,0.75,39.9979,-76.3541,5b8d4357-434d-43ce-be74-36ed08311e9f,,,,,,,,,2,2025-06-04,,2,,,,,,,,,
001Hr000028Zc7p,"Township Of Penn Forest, PA",Pennsylvania,Municipality,Sydney Ireland,10099,,Tier 2,1.0,40.9584,-75.6441,56e18515-ca15-40c3-a7ed-71c7be2330e4,,,,,,,,,2,2026-05-13,,,,,2,,,,,,
001Hr000028Zc7q,"Township Of Uwchlan, PA",Pennsylvania,Municipality,Catherine Silvestri,19081,,Tier 2,1.0,40.0525,-75.6557,6f3339cb-7d2f-4cb3-9d46-d196dc051727,,,,,,,,,17,2026-02-09,17,,,,,,,,,,
001Hr000028Zc7r,"Township Of Lower Oxford, PA",Pennsylvania,Municipality,Catherine Silvestri,5410,,Tier 3,0.75,39.8164,-75.9485,928cede4-e426-4504-9ef2-9fc56ed85232,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc7y,"Township Of Providence, PA",Pennsylvania,Municipality,Ali Cohen,7007,,Tier 3,0.75,39.9025,-76.2363,ccce76b1-d794-4d2e-9cc0-a4723187683b,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc8I,"Township Of South Londonderry, PA",Pennsylvania,Municipality,Ali Cohen,8799,,Tier 3,0.75,40.2773,-76.5855,55f42b42-6d7c-4262-839c-ae76d289db01,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc8J,"Township Of Cecil, PA",Pennsylvania,Municipality,Ali Cohen,14737,,Tier 2,1.0,40.3152,-80.1952,cc66e530-7751-4099-bddb-2e76f7ffcbcc,,,,,,,,,4,2025-10-03,,,,4,,,,,,,
001Hr000028Zc8T,"Township Of West Pennsboro, PA",Pennsylvania,Municipality,Sydney Ireland,5626,,Tier 3,0.75,40.1857,-77.3226,0f7f7380-1b45-4361-8b81-d04f0fa3bf85,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc8U,"Township Of Carroll, PA",Pennsylvania,Municipality,Sydney Ireland,6934,,Tier 3,0.75,40.1098,-77.0161,b624112b-318c-4567-a80a-af776c06f3bb,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc8X,"Borough Of White Oak, PA",Pennsylvania,Municipality,Catherine Silvestri,7523,,Tier 3,0.75,40.3376,-79.8092,46d2de9c-1d87-4514-8b95-b7c9edfc48a7,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc8Z,"Township Of Williams, PA",Pennsylvania,Municipality,Sydney Ireland,6573,,Tier 3,0.75,40.1101,-75.2443,3dae8e8c-0697-47bb-9fe4-a3385414aab0,,,,,,,,,2,2026-05-19,,,,,2,,,,,,
001Hr000028Zc8a,"Upper Chichester Township, PA",Pennsylvania,Municipality,Hugh Bargeron,16806,,Tier 2,1.0,39.8448,-75.4461,8b838ad0-2383-44b3-9112-d0a2b3d61b5b,,,,,,,,,1,2025-11-19,,,,,,1,,,,,
001Hr000028Zc8c,"Borough Of Pleasant Hills, PA",Pennsylvania,Municipality,Sydney Ireland,8382,,Tier 3,0.75,40.3356,-79.9606,cfc9a347-bed6-4c25-b68c-d64c8f3811f8,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc8h,"Borough Of Schuylkill Haven, PA",Pennsylvania,Municipality,Hugh Bargeron,5258,,Tier 3,0.75,40.6306,-76.1711,724db0e4-e57e-4873-afbd-dbb90c037a03,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc8n,"Borough Of Coraopolis, PA",Pennsylvania,Municipality,Sydney Ireland,5470,,Tier 3,0.75,40.5184,-80.1667,f2cc452c-de5f-428d-8d47-50326cc972cb,,,,,,,,,10,2025-08-19,,,,,,,,10,,,
001Hr000028Zc8o,"City Of Pittston, PA",Pennsylvania,Municipality,Ali Cohen,7585,Open Opportunity,Tier 3,0.75,41.3259,-75.7894,7eb55d1c-737f-4e88-8b0d-34cce95f6493,Closed Lost,,,Granger West,6/25/2025,6/25/2025,,,,,,,,,,,,,,,
001Hr000028Zc8p,"Borough Of Carlisle, PA",Pennsylvania,Municipality,Sydney Ireland,20144,,Tier 2,1.0,40.201,-77.2003,83903178-473d-4002-9d3f-2436841f3df1,,,,,,,,,5,2026-05-11,,,,3,2,,,,,,
001Hr000028Zc92,"Township Of London Grove, PA",Pennsylvania,Municipality,Sydney Ireland,8887,,Tier 3,0.75,39.8514,-75.8185,7b1a80ca-6391-415e-99b3-c03aaad8755c,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc94,"Township Of South Strabane, PA",Pennsylvania,Municipality,Catherine Silvestri,9635,,Tier 3,0.75,40.1681,-80.1987,916448c9-b82e-4e32-84c3-2bc1a885a028,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc9B,"Borough Of Kingston, PA",Pennsylvania,Municipality,Ali Cohen,13329,Open Opportunity,Tier 2,1.0,41.2617,-75.8969,c77db6b4-aea7-4363-8d76-9256bf7cc97a,Open,Initial Interest,Top of Funnel,Ali Cohen,,1/9/2026,,,7,2026-04-28,7,,,,,,,,,,
001Hr000028ZcA5,"Borough Of Palmerton, PA",Pennsylvania,Municipality,Ali Cohen,5658,,Tier 3,0.75,40.8015,-75.6102,dd7a40ce-b0da-4c0d-8f30-48a3802d5679,,,,,,,,,6,2025-07-10,,6,,,,,,,,,
001Hr000028ZcAO,"Township Of South Heidelberg, PA",Pennsylvania,Municipality,Hugh Bargeron,7662,,Tier 3,0.75,40.3079,-76.0972,6df38d1e-6ae3-4f0c-a652-5358c71c7343,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZcAU,"Borough Of Stroudsburg, PA",Pennsylvania,Municipality,Ali Cohen,5950,,Tier 3,0.75,40.9868,-75.1946,d466f538-8e35-4469-a83e-edb0ebdda4d1,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZcAh,"City Of Clairton, PA",Pennsylvania,Municipality,Hugh Bargeron,6093,,Tier 3,0.75,40.2923,-79.8817,c8b85d3c-4e28-4a85-98e1-e500eb23ef8f,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZcAi,"Township Of Lower Pottsgrove, PA",Pennsylvania,Municipality,Catherine Silvestri,12344,,Tier 2,1.0,40.2515,-75.6034,2d35a7ce-7901-4e7e-a83d-0df861718ae8,,,,,,,,,1,2026-05-15,,,1,,,,,,,,
001Hr000028ZcAj,"Township Of Aston, PA",Pennsylvania,Municipality,Ali Cohen,16727,,Tier 2,1.0,39.8689,-75.4284,a97eb3a6-3b41-4a3e-b1e6-d2cde1634532,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZcAn,"Borough Of Swissvale, PA",Pennsylvania,Municipality,Sydney Ireland,8490,Open Opportunity,Tier 3,0.75,40.4237,-79.8828,9dd60035-daa4-4f17-9829-1029117d6a21,Open,Initial Interest,Top of Funnel,Quinzel Perry,,1/31/2025,,,8,2026-05-15,,,,,8,,,,,,
001Hr000028ZcAo,"Township Of Bern, PA",Pennsylvania,Municipality,Catherine Silvestri,6600,,Tier 3,0.75,40.3966,-76.0044,95cde1f5-4645-43d7-9cc0-0144eea43b32,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZcAx,"Borough Of Birdsboro, PA",Pennsylvania,Municipality,Catherine Silvestri,5111,,Tier 3,0.75,40.2645,-75.8041,fea6eab5-deee-494a-9bf8-f6d10b1b7e1e,,,,,,,,,,,,,,,,,,,,,
