Account ID,Account Name,State,Entity Type,Owner,Population,Account Status,Tier,SQO Points,Lat,Lng,Starbridge Buyer ID,Opp Status,Stage,Funnel Position,Sourced By,Discovery Call Date,Created Date,ARR,Previously Lost,Total Calls,Last Call Date,Calls - Emily Murnane,Calls - Leila Assil,Calls - Mihir Shah,Calls - Joe del Rosario,Calls - Sydney Ireland,Calls - Ali Cohen,Calls - Ryan Minter,Calls - Jenny Allison,Calls - Quinzel Perry
001Hr000028ZdDP,"City Of East Liverpool, OH",Ohio,Municipality,Mihir Shah,9857,,Tier 3,0.75,40.6187,-80.5773,45af85db-f21f-48bb-b907-94c91bd8c031,,,,,,,,,9,2026-02-23,9,,,,,,,,
001Hr000028ZdDe,"City Of Germantown, OH",Ohio,Municipality,Mihir Shah,5791,,Tier 3,0.75,39.6262,-84.3694,a2504aff-ad55-4dbe-bd76-70645fc67ce0,,,,,,,,,4,2025-09-17,3,1,,,,,,,
001Hr000028ZdDg,"Township Of Weathersfield, OH",Ohio,Municipality,Ali Cohen,24560,,Tier 2,1.0,41.1724,-80.7879,4684effe-1351-49a6-a4cc-1e44ca81bd28,,,,,,,,,1,2025-05-21,,,,1,,,,,
001Hr000028ZdDk,"Township Of Eaton, OH",Ohio,Municipality,Ali Cohen,5904,,Tier 3,0.75,39.7439,-84.6366,6e84e35a-7789-4c27-b9a1-6d208bf56d92,,,,,,,,,,,,,,,,,,,
001Hr000028ZdDl,"Township Of Ballville, OH",Ohio,Municipality,Ali Cohen,6016,,Tier 3,0.75,41.3278,-83.1321,b89ec2f7-2bc9-4dce-ac65-9f27d2db9c4d,,,,,,,,,,,,,,,,,,,
001Hr000028ZdDq,"City Of Belpre, OH",Ohio,Municipality,Mihir Shah,3883,,Tier 3,0.75,39.274,-81.5729,e7dc70c0-456b-4107-92ff-07a020571011,,,,,,,,,2,2025-09-19,,2,,,,,,,
001Hr000028ZdDv,"City Of Richmond Heights, OH",Ohio,Municipality,Mihir Shah,10667,,Tier 2,1.0,41.5528,-81.5101,ec99760f-6de8-430f-b76a-95ac9e834ef3,,,,,,,,,1,2025-12-31,1,,,,,,,,
001Hr000028ZdE9,"City Of Harrison, OH",Ohio,Municipality,Ali Cohen,12842,,Tier 2,1.0,39.2537,-84.7916,9253f939-78b9-46d9-a41c-f90cc8f5ceb3,,,,,,,,,12,2026-03-20,9,,,3,,,,,
001Hr000028ZdEA,"City Of Streetsboro, OH",Ohio,Municipality,Mihir Shah,17640,,Tier 2,1.0,41.2392,-81.3459,1e27d90d-068f-4e3b-86b7-dc90ce350842,,,,,,,,,3,2026-02-19,2,,,1,,,,,
001Hr000028ZdEO,"Township Of Urbana, OH",Ohio,Municipality,Ali Cohen,14175,,Tier 2,1.0,40.1084,-83.7524,76660ada-f830-4831-a1ee-7c6cd02b77ec,,,,,,,,,1,2025-06-27,,,,1,,,,,
001Hr000028ZdEP,"City Of Norwood, OH",Ohio,Municipality,Mihir Shah,18790,Open Opportunity,Tier 2,1.0,39.1645,-84.4543,10f1e838-4434-4ab2-b6fc-289f2e24f096,Open,Initial Interest,Top of Funnel,Emily Murnane,,12/29/2025,,,27,2026-05-19,12,5,10,,,,,,
001Hr000028ZdEU,"Village Of Johnstown, OH",Ohio,Municipality,Ali Cohen,5250,Open Opportunity,Tier 3,0.75,40.1537,-82.6852,e0f434e8-46aa-47d4-bbed-5b823e99bebe,,,,,,,,,5,2025-09-25,5,,,,,,,,
001Hr000028ZdEn,"City Of Wellston, OH",Ohio,Municipality,Mihir Shah,5405,,Tier 3,0.75,39.1234,-82.5329,463a315c-7da8-4ec5-b87d-c4b4d01efd8c,,,,,,,,,9,2026-03-04,2,7,,,,,,,
001Hr000028ZdEo,"Township Of Lake, OH",Ohio,Municipality,Mihir Shah,11211,,Tier 2,1.0,40.937,-81.3619,ffc2a489-28a5-489a-9815-e4a248092c20,,,,,,,,,,,,,,,,,,,
001Hr000028ZdF3,"City Of Avon, OH",Ohio,Municipality,Mihir Shah,25266,,Tier 1,1.5,41.4517,-82.0354,0d6756ea-ed55-45f5-8642-9a690f3cd453,,,,,,,,,5,2026-04-10,5,,,,,,,,
001Hr000028ZdFB,"Village Of Obetz, OH",Ohio,Municipality,Mihir Shah,5794,,Tier 3,0.75,39.8788,-82.9506,5872e42a-2f43-4f08-9c1a-570d52825c40,,,,,,,,,14,2025-12-18,14,,,,,,,,
001Hr000028ZdFC,"Township of Russell, OH",Ohio,Municipality,Mihir Shah,5433,,Tier 3,0.75,41.4651,-81.3509,97847897-090e-4919-be24-e67ebb064863,,,,,,,,,2,2025-12-30,2,,,,,,,,
001Hr000028ZdFD,"City Of Mentor On The Lake, OH",Ohio,Municipality,Ali Cohen,7092,,Tier 3,0.75,41.7129,-81.3612,13ed3ae3-7ca0-422f-b75a-9909303ab526,,,,,,,,,4,2026-03-03,4,,,,,,,,
001Hr000028ZdFH,"City Of Mount Healthy, OH",Ohio,Municipality,Ali Cohen,6928,,Tier 3,0.75,39.2337,-84.5458,723323f3-4acd-4272-bfa8-dd228ad74f7b,,,,,,,,,22,2025-11-13,18,4,,,,,,,
001Hr000028ZdFM,"Morgan Township (Butler County), OH",Ohio,Municipality,Mihir Shah,5372,Nurture,Tier 3,0.75,39.3477,-84.7524,362000b1-5140-4149-8afd-511c4c63ebac,Closed Lost,,,Emily Murnane,4/10/2026,4/8/2026,,,1,2026-04-08,1,,,,,,,,
001Hr000028ZdFQ,"City Of Tipp City, OH",Ohio,Municipality,Ali Cohen,10331,Nurture,Tier 2,1.0,39.9584,-84.1722,3058e0d8-3a18-47f3-87f7-17595187fda7,Closed Lost,,,Emily Murnane,9/22/2025,9/16/2025,,,5,2025-09-22,5,,,,,,,,
001Hr000028ZdFR,"Township Of Hamilton, OH",Ohio,Municipality,Mihir Shah,31298,,Tier 1,1.5,39.3217,-84.2116,547c8275-0136-4e10-b476-18fe56d14d90,,,,,,,,,4,2025-09-25,4,,,,,,,,
001Hr000028ZdFg,"City Of New Carlisle, OH",Ohio,Municipality,Mihir Shah,5533,Open Opportunity,Tier 3,0.75,39.9362,-84.0255,7da2f713-2f45-426b-9b34-da63458453d4,Open,Initial Interest,Top of Funnel,Emily Murnane,,2/23/2026,,,8,2026-02-23,3,5,,,,,,,
001Hr000028ZdFh,"City Of Groveport, OH",Ohio,Municipality,Mihir Shah,5910,,Tier 3,0.75,39.8532,-82.8883,35e9cf70-c701-4859-98ce-5555a0399844,,,,,,,,,1,2025-09-25,1,,,,,,,,
001Hr000028ZdFp,"Township Of Canton, OH",Ohio,Municipality,Ali Cohen,12353,,Tier 2,1.0,40.747,-81.3729,c7fdc82f-403f-46b1-b35d-9f049fea2830,,,,,,,,,1,2025-09-17,1,,,,,,,,
001Hr000028ZdFq,"Township Of Howland, OH",Ohio,Municipality,Mihir Shah,19027,,Tier 2,1.0,41.2576,-80.7325,3701458a-ac7f-4bc2-a204-fd5699148b26,,,,,,,,,,,,,,,,,,,
001Hr000028ZdFr,"City Of Pickerington, OH",Ohio,Municipality,Mihir Shah,23971,,Tier 2,1.0,39.8842,-82.7535,78c468b8-f62f-4ed5-9a87-a80f4c87a9b4,,,,,,,,,4,2026-03-10,3,,,1,,,,,
001Hr000028ZdG0,"Township Of Hinckley, OH",Ohio,Municipality,Mihir Shah,8088,,Tier 3,0.75,41.2384,-81.7451,c837d4c2-fc01-4427-bec1-9ba47e461f2e,,,,,,,,,,,,,,,,,,,
001Hr000028ZdG1,"City Of Bay Village, OH",Ohio,Municipality,Mihir Shah,15973,,Tier 2,1.0,41.4848,-81.9221,317946ae-32c6-4fe7-a9bb-0a50181028d6,,,,,,,,,3,2026-04-10,3,,,,,,,,
001Hr000028ZdGN,"City Of Reynoldsburg, OH",Ohio,Municipality,Ali Cohen,41050,Open Opportunity,Tier 1,1.5,39.9548,-82.8121,9cc0b09e-f2a4-4c9d-bac7-24a2c6b3b822,Open,Initial Interest,Top of Funnel,Emily Murnane,,9/24/2025,,Yes,17,2026-04-08,17,,,,,,,,
001Hr000028ZdGU,"Troy Township, OH",Ohio,Municipality,Ali Cohen,7079,,Tier 3,0.75,41.4744,-83.443,9d1d11b7-8991-4f4e-9416-5b9ab753c896,,,,,,,,,10,2025-08-26,,10,,,,,,,
001Hr000028ZdGa,"City Of Mayfield Heights, OH",Ohio,Municipality,Mihir Shah,20044,,Tier 2,1.0,41.5192,-81.4579,b41cf06a-8024-4a7f-a8cd-7a7c2e72f518,,,,,,,,,,,,,,,,,,,
001Hr000028ZdGd,"City Of Cortland, OH",Ohio,Municipality,Mihir Shah,7088,Open Opportunity,Tier 3,0.75,41.3303,-80.7254,2214255c-c005-43bb-b440-8eac61aa5c61,Open,Initial Interest,Top of Funnel,Leila Assil,,8/6/2025,,,21,2025-09-18,,21,,,,,,,
001Hr000028ZdGe,"City Of Fostoria, OH",Ohio,Municipality,Mihir Shah,13053,,Tier 2,1.0,41.157,-83.4169,3a0c91d8-9cd4-4fe1-84b0-406f71aab753,,,,,,,,,2,2026-04-13,2,,,,,,,,
001Hr000028ZdGm,"Licking County, OH",Ohio,County,Ali Cohen,184637,,Tier S,2.0,40.1461,-82.4753,0ed84d47-fc3b-452d-a333-e4674fb82767,,,,,,,,,1,2025-10-08,1,,,,,,,,
001Hr000028ZdHV,"City Of Ontario, OH",Ohio,Municipality,Mihir Shah,6671,,Tier 3,0.75,40.7595,-82.5902,2639320b-9c80-491b-a055-41ee3d1f4efd,,,,,,,,,22,2026-03-10,1,21,,,,,,,
001Hr000028ZdHq,"City Of Grandview Heights, OH",Ohio,Municipality,Ali Cohen,8253,,Tier 3,0.75,39.9798,-83.0407,03bcc5c9-35d8-4525-9a60-ad88dc01c936,,,,,,,,,17,2026-04-10,17,,,,,,,,
001Hr000028ZdHr,"Township Of Berlin, OH (Delaware County)",Ohio,Municipality,Mihir Shah,9651,Nurture,Tier 3,0.75,40.3033,-83.0361,2c09b719-9542-4aff-b1bd-83abce92dcef,Closed Lost,,,Sydney Ireland,2/10/2026,2/10/2026,,,3,2026-02-10,,,,,2,,,1,
001Hr000028ZdIB,"Township Of Monroe, OH",Ohio,Municipality,Mihir Shah,7860,,Tier 3,0.75,40.1708,-82.7023,4675183f-fc87-4d7b-8d16-5d8065960f52,,,,,,,,,1,2026-05-07,,,1,,,,,,
001Hr000028ZdIC,"Harrison Township (Hamilton County), OH",Ohio,Municipality,Mihir Shah,14351,,Tier 2,1.0,39.2668,-84.7942,c4f323d5-2200-4e97-965d-09ac964c9d5b,,,,,,,,,,,,,,,,,,,
001Hr000028ZdIT,"City Of Aurora, OH",Ohio,Municipality,Mihir Shah,17390,,Tier 2,1.0,41.3176,-81.3454,7bf3b318-9b70-4dc3-8800-5d61996bad42,,,,,,,,,6,2026-05-13,2,,3,,,,1,,
001Hr000028ZdIU,"City Of Pataskala, OH",Ohio,Municipality,Ali Cohen,18105,,Tier 2,1.0,39.9956,-82.6743,4594cdf8-2ff7-4b5b-9a6e-e1faa1ce4475,,,,,,,,,8,2025-12-19,5,,,3,,,,,
001Hr000028ZdIa,"Township Of Middleton, OH",Ohio,Municipality,Ali Cohen,5637,,Tier 3,0.75,40.7539,-80.5661,9b657382-919a-4092-bbeb-d302d4465086,,,,,,,,,,,,,,,,,,,
001Hr000028ZdIp,"City Of Washington Court House, OH",Ohio,Municipality,Mihir Shah,14496,,Tier 2,1.0,39.5374,-83.4376,300eaac5-f167-4f9d-821d-16dc285578c6,,,,,,,,,7,2026-03-30,7,,,,,,,,
001Hr000028ZdIq,"City Of Fremont, OH",Ohio,Municipality,Mihir Shah,15821,,Tier 2,1.0,41.3503,-83.1219,937872e5-0314-42b7-a480-083d14afc1db,,,,,,,,,11,2026-05-19,6,4,1,,,,,,
001Hr000028ZdIv,"Township Of Bloom, OH",Ohio,Municipality,Mihir Shah,10506,,Tier 2,1.0,39.7758,-82.7563,605a64aa-9793-4928-acc9-e9b74751d54d,,,,,,,,,,,,,,,,,,,
001Hr000028ZdJ0,"City Of Strongsville, OH",Ohio,Municipality,Mihir Shah,46042,Open Opportunity,Tier 1,1.5,41.3145,-81.8357,18535768-0da9-4811-a508-e60d9adaaef4,Open,Initial Interest,Top of Funnel,Emily Murnane,,8/29/2025,,,9,2026-03-06,9,,,,,,,,
001Hr000028ZdJI,"City Of Toronto, OH",Ohio,Municipality,Mihir Shah,5283,,Tier 3,0.75,40.4642,-80.6009,e237d9e9-8e24-4dcd-8dab-98e8a0069a27,,,,,,,,,8,2025-10-30,8,,,,,,,,
001Hr000028ZdJb,"Township Of Margaretta, OH",Ohio,Municipality,Mihir Shah,5589,,Tier 3,0.75,41.396,-82.7994,452b286d-b134-4d95-afd6-4810882d2854,,,,,,,,,,,,,,,,,,,
001Hr000028ZdJc,"City Of Port Clinton, OH",Ohio,Municipality,Ali Cohen,5978,,Tier 3,0.75,41.512,-82.9377,3e096d97-dfde-434b-9922-e81be277a64c,,,,,,,,,17,2026-01-05,14,3,,,,,,,
001Hr000028ZdJd,"City Of Galion, OH",Ohio,Municipality,Mihir Shah,10390,Recent Competitor Purchase,Tier 2,1.0,40.7339,-82.7896,bb571ca7-4ee5-412d-9052-3f5dc4602805,Closed Lost,,,Granger West,10/29/2024,1/5/2025,,,3,2025-09-22,3,,,,,,,,
001Hr000028ZdJg,"Township Of Jennings, OH",Ohio,Municipality,Mihir Shah,2025,,Tier 3,0.75,40.8878,-84.2805,e021dc22-b637-4cb0-95f9-9ee6fcab04b8,,,,,,,,,,,,,,,,,,,
001Hr000028ZdJq,"Township Of Ravenna, OH",Ohio,Municipality,Mihir Shah,9059,,Tier 3,0.75,41.1576,-81.242,94788430-1c18-452b-b630-cb2c46a2fbcc,,,,,,,,,11,2025-10-24,11,,,,,,,,
001Hr000028ZdJv,"City Of Bellefontaine, OH",Ohio,Municipality,Mihir Shah,14076,Open Opportunity,Tier 2,1.0,40.3612,-83.7597,bef90217-bc6a-4b4d-8624-c623e7ff13b4,Open,Initial Interest,Top of Funnel,Asher Rosenfeld,,1/5/2025,,,15,2026-05-19,11,,3,1,,,,,
001Hr000028ZdK1,"City Of Twinsburg, OH",Ohio,Municipality,Mihir Shah,19328,All Modules Live,Tier 2,1.0,41.3126,-81.4401,b5e41133-6c09-4930-868c-d2a79378dbbe,Closed Won,,,Joe del Rosario,4/29/2025,1/5/2025,"$33,000",,,,,,,,,,,,
001Hr000028ZdKB,"City Of Urbana, OH",Ohio,Municipality,Ali Cohen,11125,,Tier 2,1.0,40.1084,-83.7524,e494583e-6758-41e3-8706-461c562726f7,,,,,,,,,8,2026-04-21,2,,,6,,,,,
001Hr000028ZdKV,"City Of Louisville, OH",Ohio,Municipality,Mihir Shah,9500,Open Opportunity,Tier 3,0.75,40.8373,-81.2596,86ee445e-7bd1-49df-9594-d57dc2e7fdcc,Open,Initial Interest,Top of Funnel,Leila Assil,,8/4/2025,,,11,2026-02-20,3,8,,,,,,,
001Hr000028ZdKy,"Village Of Indian Hill, OH",Ohio,Municipality,Mihir Shah,6037,,Tier 3,0.75,39.1806,-84.345,f47eb6aa-1c0d-47a5-92ee-c8a45838f9ab,,,,,,,,,,,,,,,,,,,
001Hr000028ZdL1,"Perrysburg Township, OH",Ohio,Municipality,Ali Cohen,13503,,Tier 2,1.0,41.5121,-83.5816,9b507ab7-b8ad-4160-ba25-f04c179cb9eb,,,,,,,,,,,,,,,,,,,
001Hr000028ZdLD,"City Of Moraine, OH",Ohio,Municipality,Mihir Shah,6464,,Tier 3,0.75,39.7062,-84.2194,4065a4fd-8516-444b-b4a6-2f7709db5c54,,,,,,,,,14,2026-03-05,14,,,,,,,,
001Hr000028ZdLG,"City Of Mentor, OH",Ohio,Municipality,Ali Cohen,47221,,Tier 1,1.5,41.6662,-81.3396,a69e023c-13dc-4004-a337-9b28d7c6f3d6,,,,,,,,,9,2026-04-24,8,1,,,,,,,
001Hr000028ZdLI,"Village Of Grafton, OH",Ohio,Municipality,Mihir Shah,5594,,Tier 3,0.75,41.2726,-82.0546,be87efe1-ecb5-42fb-9831-9b5e626a417a,,,,,,,,,2,2026-03-11,2,,,,,,,,
001Hr000028ZdLT,"City Of Rossford, OH",Ohio,Municipality,Mihir Shah,6316,,Tier 3,0.75,41.6098,-83.5644,ca3bb9c9-bc7c-49ae-a4b0-c907866a1be8,,,,,,,,,4,2026-01-06,1,3,,,,,,,
001Hr000028ZdLV,"City Of Troy, OH",Ohio,Municipality,Mihir Shah,26432,Nurture,Tier 1,1.5,40.0395,-84.2033,1d5bdbac-5164-42a3-b80a-10a79d5a60e2,Closed Lost,,,Leila Assil,8/14/2025,7/10/2025,,,10,2026-01-14,1,9,,,,,,,
001Hr000028ZdLX,"Village Of Ada, OH",Ohio,Municipality,Ali Cohen,5256,,Tier 3,0.75,40.7695,-83.8227,5119af8f-8681-47c5-a1c7-cbcb30f58f03,,,,,,,,,2,2026-03-02,1,,,1,,,,,
001Hr000028ZdLc,"Township Of Sharon, OH",Ohio,Municipality,Ali Cohen,6012,,Tier 3,0.75,39.7362,-81.5654,081a4e50-d260-4abc-bd4b-f86535080852,,,,,,,,,,,,,,,,,,,
001Hr000028ZdLm,"Township Of Ohio, OH",Ohio,Municipality,Ali Cohen,5585,,Tier 3,0.75,38.9614,-84.2595,b7926d98-2533-4bde-a88f-bf59b29a7c9f,,,,,,,,,3,2025-06-06,,3,,,,,,,
001Hr000028ZdLs,"City Of Willowick, OH",Ohio,Municipality,Ali Cohen,14145,Open Opportunity,Tier 2,1.0,41.6331,-81.4687,d484c471-db1e-400b-8ebc-f973badf6244,Open,Initial Interest,Top of Funnel,Joe del Rosario,2/18/2025,1/5/2025,,,7,2026-02-12,5,,,2,,,,,
001Hr000028ZdM1,"City Of Oxford, OH",Ohio,Municipality,Ali Cohen,22625,1+ Module Live,Tier 2,1.0,39.507,-84.7452,c97a2ee8-5022-4b5c-96a6-49664a8f2021,Closed Won,,,Granger West,11/19/2024,1/5/2025,"$33,000",,,,,,,,,,,,
001Hr000028ZdM8,"City Of Euclid, OH",Ohio,Municipality,Mihir Shah,48928,,Tier 1,1.5,41.5931,-81.5268,1f425b2e-de3c-47c2-9542-7511c09dff70,,,,,,,,,6,2026-04-23,6,,,,,,,,
001Hr000028ZdML,"Township Of Orange, OH",Ohio,Municipality,Mihir Shah,38701,Open Opportunity,Tier 1,1.5,40.1691,-83.0039,f78dfa07-5e5c-41f0-a37e-9b3e97ad1197,Open,Initial Interest,Top of Funnel,Granger West,,3/7/2025,,,5,2026-03-30,4,,,,1,,,,
001Hr000028ZdMR,"City Of Macedonia, OH",Ohio,Municipality,Ali Cohen,12203,,Tier 2,1.0,41.3175,-81.5048,89e2bea7-cc1f-4467-abaa-d1b90cd75ac1,,,,,,,,,7,2026-02-02,2,,,,,,5,,
001Hr000028ZdMU,"City Of Chardon, OH",Ohio,Municipality,Mihir Shah,5206,Recent Competitor Purchase,Tier 3,0.75,41.5787,-81.2133,3388c9f2-9370-4285-b08f-b988c35e7879,Closed Lost,,,Emily Murnane,10/1/2025,9/29/2025,"$20,000",,10,2025-09-29,10,,,,,,,,
001Hr000028ZdMV,"Township Of Waterville, OH",Ohio,Municipality,Ali Cohen,7069,,Tier 3,0.75,41.5009,-83.7183,fcdbc232-e895-4c7b-843a-f1371f0da788,,,,,,,,,1,2025-12-12,1,,,,,,,,
001Hr000028ZdMZ,"Township Of Salem, OH",Ohio,Municipality,Ali Cohen,5328,,Tier 3,0.75,40.9009,-80.8568,789721a6-f6b9-4938-9221-1c2495a243a2,,,,,,,,,8,2025-07-16,,,,8,,,,,
001Hr000028ZdMo,"Township Of Berkshire, OH",Ohio,Municipality,Ali Cohen,5569,,Tier 3,0.75,40.2453,-82.9179,79039069-4654-4bd4-9e9a-5dcf366dfe70,,,,,,,,,,,,,,,,,,,
001Hr000028ZdMq,"Township Of Crosby, OH",Ohio,Municipality,Ali Cohen,6040,Nurture,Tier 3,0.75,39.2738,-84.7211,2ed28a1a-6580-4776-be27-b77e4d6d84d1,Closed Lost,,,Leila Assil,7/8/2025,7/3/2025,,,15,2026-03-02,,6,,,,8,,1,
001Hr000028ZdMs,"Township Of Geneva, OH",Ohio,Municipality,Ali Cohen,10125,,Tier 2,1.0,41.7663,-80.9437,b1753f01-41f8-4fd0-bbc0-c11fc2fc561d,,,,,,,,,,,,,,,,,,,
001Hr000028ZdMu,"Mifflin Township, OH",Ohio,Municipality,Ali Cohen,6098,Open Opportunity,Tier 3,0.75,40.0239,-82.8802,28496086-aabe-4827-8e03-82b530f5b894,Open,Meeting Booked,Top of Funnel,Leila Assil,9/2/2025,8/26/2025,,,1,2025-08-26,,1,,,,,,,
001Hr000028ZdMz,"Township Of Jefferson, OH (Ashtabula County)",Ohio,Municipality,Ali Cohen,5322,,Tier 3,0.75,41.7387,-80.7698,83b99666-7e0e-4991-a714-f662971a9b0a,,,,,,,,,,,,,,,,,,,
001Hr000028ZdN5,"Township Of Marion, OH",Ohio,Municipality,Mihir Shah,43783,,Tier 1,1.5,40.6138,-83.1435,319c6d1c-8193-425d-a086-42ede1fdb8e8,,,,,,,,,20,2025-10-16,20,,,,,,,,
001Hr000028ZdN9,"Township Of Greenfield, OH",Ohio,Municipality,Mihir Shah,5768,,Tier 3,0.75,39.352,-83.3827,cd629b7f-5711-4ff9-a18b-77ec6fbd4928,,,,,,,,,1,2025-07-18,,1,,,,,,,
001Hr000028ZdNE,"Township Of Chippewa, OH",Ohio,Municipality,Ali Cohen,9827,,Tier 3,0.75,40.9628,-81.7131,3584f7aa-b62a-4139-9702-f234f2e0d13d,,,,,,,,,,,,,,,,,,,
001Hr000028ZdNN,"Township Of Randolph, OH",Ohio,Municipality,Mihir Shah,5317,,Tier 3,0.75,41.0105,-81.2739,9cd1d43c-a450-4365-b9a5-ebcb02c02ed8,,,,,,,,,,,,,,,,,,,
001Hr000028ZdNO,"City Of Hubbard, OH",Ohio,Municipality,Ali Cohen,7610,,Tier 3,0.75,41.1564,-80.5692,449ef02c-b8ce-42b8-ac31-6ef3fa38685c,,,,,,,,,1,2025-09-17,1,,,,,,,,
001Hr000028ZdNQ,"City Of Wadsworth, OH",Ohio,Municipality,Mihir Shah,24261,Open Opportunity,Tier 2,1.0,41.0256,-81.7299,1b93958d-70c0-45b8-bbf6-1f929f05b4bc,Open,Initial Interest,Top of Funnel,Asher Rosenfeld,,1/5/2025,,,23,2026-04-27,12,11,,,,,,,
001Hr000028ZdNR,"Township Of Genoa, OH",Ohio,Municipality,Mihir Shah,25684,Open Opportunity,Tier 1,1.5,40.1829,-82.8964,ffd30409-e9fd-497b-b8fd-3eae7d2b3ca9,Open,Proposal,Mid Funnel,Sydney Ireland,2/20/2026,2/6/2026,"$15,000",Yes,1,2025-09-19,1,,,,,,,,
001Hr000028ZdNS,"Township Of Osnaburg, OH",Ohio,Municipality,Ali Cohen,5454,,Tier 3,0.75,40.7697,-81.2739,33b26e6e-7a77-44ed-9050-a9a0bbf2486d,,,,,,,,,15,2026-03-02,,,,,15,,,,
001Hr000028ZdNd,"City Of Milford, OH",Ohio,Municipality,Ali Cohen,6497,,Tier 3,0.75,39.1753,-84.2944,7a2ff842-5c7c-4964-96a1-54ff2a22ffa2,,,,,,,,,7,2026-03-06,3,4,,,,,,,
001Hr000028ZdNe,"Township Of Madison (Richland County), OH",Ohio,Municipality,Mihir Shah,11104,Open Opportunity,Tier 2,1.0,40.7895,-82.4807,079847f2-44b9-46da-b08f-5a4dcb8beecf,Open,Initial Interest,Top of Funnel,Asher Rosenfeld,,1/5/2025,,,14,2026-05-19,12,,2,,,,,,
001Hr000028ZdNm,"City Of Waterville, OH",Ohio,Municipality,Mihir Shah,6019,,Tier 3,0.75,41.5009,-83.7183,33cbe8c7-17d0-4e03-b077-3d44042d63ab,,,,,,,,,12,2025-12-30,12,,,,,,,,
001Hr000028ZdNp,"City Of Westerville, OH",Ohio,Municipality,Mihir Shah,38862,Open Opportunity,Tier 1,1.5,40.1109,-82.8856,ac82f4a9-090c-4e46-99e0-e64a3752b53a,Open,Initial Interest,Top of Funnel,Emily Murnane,,12/29/2025,,,23,2025-12-15,23,,,,,,,,
001Hr000028ZdNw,"Stonelick Township, OH",Ohio,Municipality,Ali Cohen,5707,,Tier 3,0.75,39.1431,-84.1541,135ac536-fd31-4778-8f0b-e508268e7d05,,,,,,,,,,,,,,,,,,,
001Hr000028ZdO1,"Township Of Sterling, OH",Ohio,Municipality,Ali Cohen,4696,,Tier 3,0.75,39.0723,-83.985,c017a2de-08d5-4337-ad88-82fe535d7d73,,,,,,,,,1,2025-09-16,,1,,,,,,,
001Hr000028ZdO4,"City Of Brookville, OH",Ohio,Municipality,Mihir Shah,5968,,Tier 3,0.75,39.8367,-84.4113,a4585a1f-eb40-4f21-96a1-8e782f445960,,,,,,,,,5,2026-03-04,2,3,,,,,,,
001Hr000028ZdOA,"City Of University Heights, OH",Ohio,Municipality,Mihir Shah,13852,Open Opportunity,Tier 2,1.0,41.4978,-81.5373,20f1e52b-6b5f-438b-be8b-227d2c65eee0,Open,Proposal,Mid Funnel,Emily Murnane,3/17/2026,9/5/2025,"$27,000",,16,2026-03-03,16,,,,,,,,
001Hr000028ZdOH,"Township Of Bazetta, OH",Ohio,Municipality,Ali Cohen,5911,,Tier 3,0.75,41.301,-80.7769,860c02e5-ace0-41bb-af63-61eb7790e31b,,,,,,,,,13,2025-12-12,8,5,,,,,,,
001Hr000028ZdOK,"City Of Dublin, OH",Ohio,Municipality,Mihir Shah,49085,Open Opportunity,Tier 1,1.5,40.1025,-83.1406,d6c9fd45-62c2-49dc-85a3-41a3acd7e0fb,Open,Initial Interest,Top of Funnel,Emily Murnane,,11/24/2025,,,20,2026-05-19,19,,1,,,,,,
001Hr000028ZdOL,"Township Of Liverpool, OH",Ohio,Municipality,Ali Cohen,5751,,Tier 3,0.75,41.2377,-81.9313,d0edb367-e1be-48b2-be74-b432e9c25e4c,,,,,,,,,1,2025-05-29,,1,,,,,,,
001Hr000028ZdOR,"City Of Whitehall, OH",Ohio,Municipality,Mihir Shah,20101,Open Opportunity,Tier 2,1.0,39.9667,-82.8855,cf4ed296-d0d6-4ec5-b22f-e0fe59e3eaad,Open,Initial Interest,Top of Funnel,Asher Rosenfeld,,1/5/2025,,,18,2026-04-27,18,,,,,,,,
001Hr000028ZdOV,"Township Of Perry, OH",Ohio,Municipality,Mihir Shah,5818,,Tier 3,0.75,38.4923,-82.5943,4cbe261d-331f-4c4d-8882-ca25fbc93255,,,,,,,,,3,2025-07-15,,3,,,,,,,
001Hr000028ZdOW,"Township Of Coventry, OH",Ohio,Municipality,Ali Cohen,10170,,Tier 2,1.0,41.001,-81.5487,1f6cc3b4-3919-4e13-b7fa-6b7f140b4bad,,,,,,,,,1,2025-10-09,,,,1,,,,,
001Hr000028ZdOb,"Village Of Sunbury, OH",Ohio,Municipality,Ali Cohen,7344,,Tier 3,0.75,40.2426,-82.8591,96d906ca-32cb-43c5-b5db-700d3c1b8044,,,,,,,,,11,2026-03-26,10,1,,,,,,,
001Hr000028ZdOc,"Howard Township, OH",Ohio,Municipality,Mihir Shah,5851,,Tier 3,0.75,40.4299,-82.3126,077f6e8a-74c6-40d6-904f-7b13bed23e62,,,,,,,,,1,2026-03-03,,,,,,1,,,
001Hr000028ZdOg,"Township Of Wellington, OH",Ohio,Municipality,Mihir Shah,6171,,Tier 3,0.75,41.1689,-82.2179,5689fa23-59e9-4734-81e6-bd9957883115,,,,,,,,,1,2026-05-06,,,1,,,,,,
