Account ID,Account Name,State,Entity Type,Owner,Population,Account Status,Tier,SQO Points,Lat,Lng,Starbridge Buyer ID,Opp Status,Stage,Funnel Position,Sourced By,Discovery Call Date,Created Date,ARR,Previously Lost,Total Calls,Last Call Date,Calls - Sydney Ireland,Calls - Quinzel Perry,Calls - Ali Cohen,Calls - Nick Martino,Calls - Jenny Allison,Calls - Ryan Minter,Calls - Blake Anderson,Calls - Alicia Gopal,Calls - Joe del Rosario,Calls - Emily Murnane,Outreach ID
001cv00000Aua3D,"County Of Orange, IN",Indiana,County,Blake Anderson,19830,,Tier 2,1.0,39.5842,-85.2991,004f15b1-9280-4d93-b7fe-6aa966c585fc,,,,,,,,,,,,,,,,,,,,,18659
001cv00000Aua3b,"County Of Jay, IN",Indiana,County,Sydney Ireland,20248,,Tier 2,1.0,40.4465,-85.0233,72839476-af35-4984-ba1f-d50898109eb5,,,,,,,,,1,2026-03-16,1,,,,,,,,,,18678
001cv00000Aua3f,"County Of Fulton, IN",Indiana,County,Sydney Ireland,20386,Open Opportunity,Tier 2,1.0,41.0204,-86.2971,92b9ea40-8ddb-4b2a-9369-d3f0bc2e1c9b,Open,Meeting Booked,Top of Funnel,Ali Cohen,1/26/2026,1/8/2026,,Yes,14,2026-02-25,,1,13,,,,,,,,18658
001cv00000Aua3l,"County Of Carroll, IN",Indiana,County,Blake Anderson,20444,,Tier 2,1.0,40.5424,-86.5401,0d096830-0c18-4583-b46a-29a613819d90,,,,,,,,,,,,,,,,,,,,,18670
001cv00000Aua44,"Township Of Shawswick, IN",Indiana,Municipality,Sydney Ireland,20731,,Tier 2,1.0,38.8956,-86.4144,263000be-5ec1-42d3-af20-7e3512f424d8,,,,,,,,,,,,,,,,,,,,,18476
001cv00000Aua45,"County Of Sullivan, IN",Indiana,County,Sydney Ireland,20758,,Tier 2,1.0,39.0953,-87.4059,d33fc679-6c8a-4d9e-b6be-1ceb7bf86911,,,,,,,,,,,,,,,,,,,,,18552
001cv00000Aua4C,"Township Of Westchester, IN",Indiana,Municipality,Blake Anderson,20853,,Tier 2,1.0,40.4984,-84.895,30044eb3-0a4e-4f56-9ef7-abd6c355cbce,,,,,,,,,,,,,,,,,,,,,18612
001cv00000Aua5g,"County Of Daviess, IN",Indiana,County,Sydney Ireland,33397,Open Opportunity,Tier 1,1.5,38.702,-87.1423,f75da8a1-f33c-4c04-950e-2fb58b3190a1,Open,Meeting Booked,Top of Funnel,Sydney Ireland,3/9/2026,3/6/2026,,,7,2026-03-09,7,,,,,,,,,,19329
001cv00000Aua65,"Township Of Wea, IN",Indiana,Municipality,Sydney Ireland,34289,,Tier 1,1.5,40.3282,-86.8822,0c66028d-80e8-4569-a167-9978aea72ecc,,,,,,,,,,,,,,,,,,,,,19339
001cv00000Aua7X,"County Of Harrison, IN",Indiana,County,Blake Anderson,39761,,Tier 1,1.5,38.1701,-86.1752,f2256f94-5c35-49cd-add6-990bed619a40,,,,,,,,,2,2026-02-19,2,,,,,,,,,,19362
001cv00000Aua7n,"Township Of Hobart, IN",Indiana,Municipality,Sydney Ireland,40354,,Tier 1,1.5,41.5323,-87.255,ecdc4a23-29bd-4294-8f49-20cfa9bd2ed3,,,,,,,,,,,,,,,,,,,,,19205
001cv00000Aua85,"County Of Greene, IN",Indiana,County,Sydney Ireland,30786,,Tier 1,1.5,39.0322,-86.9824,9610b329-f156-42ec-af85-99ab82cef116,,,,,,,,,,,,,,,,,,,,,18939
001cv00000Aua86,"County Of Wabash, IN",Indiana,County,Blake Anderson,30816,,Tier 1,1.5,40.8034,-85.8486,111b68b6-37cc-4ab2-afbc-38f8da845423,,,,,,,,,2,2026-04-09,2,,,,,,,,,,18846
001cv00000Aua8m,"County Of Gibson, IN",Indiana,County,Sydney Ireland,32924,,Tier 1,1.5,38.3338,-87.5791,3b80b6da-e3d3-4409-81ef-9ba38f5b6dc5,,,,,,,,,1,2026-02-24,1,,,,,,,,,,18875
001cv00000Aua8t,"County Of Clinton, IN",Indiana,County,Blake Anderson,33065,,Tier 1,1.5,39.6572,-87.3982,4ae92040-e54e-4060-b884-c4e2b9392bf1,,,,,,,,,2,2026-03-18,2,,,,,,,,,,18774
001cv00000Aua8v,"County Of Jasper, IN",Indiana,County,Sydney Ireland,33091,,Tier 1,1.5,41.0041,-87.1423,afc03dea-54a4-4f8e-abcc-f07fb0e06dff,,,,,,,,,2,2026-03-26,1,1,,,,,,,,,18643
001cv00000Aua8x,"County Of Jefferson, IN",Indiana,County,Blake Anderson,33141,,Tier 1,1.5,38.7752,-85.4788,219a87a9-1427-4cfb-963c-4dc47a466f9d,,,,,,,,,2,2026-03-16,2,,,,,,,,,,18688
001cv00000AuaA8,"County Of Franklin, IN",Indiana,County,Sydney Ireland,22842,Open Opportunity,Tier 2,1.0,39.4796,-86.0539,321c94a9-a11f-4682-b12b-3c1127ccf5c8,Open,Meeting Booked,Top of Funnel,Sydney Ireland,5/27/2026,5/11/2026,,,1,2026-05-11,1,,,,,,,,,,18840
001cv00000AuaAM,"County Of Fayette, IN",Indiana,County,Blake Anderson,23360,,Tier 2,1.0,39.592,-85.1479,75677b3f-aec3-4d72-9ff2-be864f6f005d,,,,,,,,,1,2026-02-23,1,,,,,,,,,,18899
001cv00000AuaAN,"County Of Starke, IN",Indiana,County,Sydney Ireland,23372,Open Opportunity,Tier 2,1.0,41.2716,-86.6208,08ee845b-e1b7-459a-b8b0-92511f58d531,Open,Sales Qualified,Mid Funnel,Sydney Ireland,2/26/2026,2/24/2026,,,3,2026-02-24,3,,,,,,,,,,18873
001cv00000AuaAu,"County Of Scott, IN",Indiana,County,Sydney Ireland,24355,,Tier 2,1.0,38.7008,-85.7256,17451d91-3523-40f1-a9cd-71b3acc44201,,,,,,,,,1,2026-04-08,1,,,,,,,,,,18747
001cv00000AuaAw,"County Of Randolph, IN",Indiana,County,Blake Anderson,24387,Nurture,Tier 2,1.0,40.1205,-85.0233,bef79970-f243-44e3-a095-9c1ccc58c400,Closed Lost,,,Sydney Ireland,2/23/2026,2/20/2026,,,1,2026-02-20,1,,,,,,,,,,18872
001cv00000AuaBL,"County Of Decatur, IN",Indiana,County,Blake Anderson,26320,Nurture,Tier 1,1.5,39.3176,-85.52,a2a3d2ce-3f58-4e19-922e-00920e3ffc08,Closed Lost,,,Sydney Ireland,1/28/2026,1/27/2026,,,8,2026-01-28,3,5,,,,,,,,,19233
001cv00000AuaBR,"County Of Clay, IN",Indiana,County,Sydney Ireland,26410,,Tier 1,1.5,39.3686,-87.1423,5ac1b8f3-028e-40ad-8894-b62ececf0b43,,,,,,,,,,,,,,,,,,,,,19093
001cv00000AuaBs,"Township Of Pigeon, IN",Indiana,Municipality,Blake Anderson,27140,,Tier 1,1.5,38.1001,-87.0667,6193884f-f423-4c48-ae3b-5e0c1bca5860,,,,,,,,,,,,,,,,,,,,,19234
001cv00000AuaBw,"County Of Jennings, IN",Indiana,County,Blake Anderson,27409,,Tier 1,1.5,38.9915,-85.6846,45570a09-ca18-4caa-8488-72f4826a05f0,,,,,,,,,5,2026-05-11,5,,,,,,,,,,19169
001cv00000AuaCj,"County Of Steuben, IN",Indiana,County,Sydney Ireland,34632,,Tier 1,1.5,41.6115,-84.9818,ae06c074-f735-42f7-9cf1-fa22782bb206,,,,,,,,,2,2026-03-16,2,,,,,,,,,,19026
001cv00000AuaCl,"Township Of Guilford, IN",Indiana,Municipality,Blake Anderson,34643,,Tier 1,1.5,39.1681,-84.9123,db0314ac-7f5e-4c20-a8c6-4815aec642a2,,,,,,,,,,,,,,,,,,,,,19135
001cv00000AuaDD,"County Of Knox, IN",Indiana,County,Sydney Ireland,35956,,Tier 1,1.5,38.6666,-87.4208,ca02a7a7-dab9-4406-8ac3-9c367097004d,,,,,,,,,8,2025-06-25,,8,,,,,,,,,19033
001cv00000AuaDE,"County Of Adams, IN",Indiana,County,Blake Anderson,35961,,Tier 1,1.5,40.7249,-84.8985,b42465f2-9a8a-4835-9d0d-bd441b9b4ce5,,,,,,,,,1,2026-02-10,1,,,,,,,,,,19162
001cv00000AuaDG,"County Of Miami, IN",Indiana,County,Sydney Ireland,36081,,Tier 1,1.5,40.7701,-86.053,c7a8c827-9536-4318-a12d-44e4f4fc6ef2,,,,,,,,,5,2026-02-09,3,2,,,,,,,,,19041
001cv00000AuaDX,"Township Of Decatur, IN",Indiana,Municipality,Blake Anderson,36696,,Tier 1,1.5,40.8306,-84.9291,92d0c966-b3bc-483f-807d-41d6f706f081,,,,,,,,,,,,,,,,,,,,,19142
001cv00000AuaDz,"County Of Cass, IN",Indiana,County,Sydney Ireland,37563,,Tier 1,1.5,40.8199,-86.3377,e0a80e67-e827-43bc-9553-b41c78d1b776,,,,,,,,,3,2026-03-20,3,,,,,,,,,,19202
001cv00000AuaEA,"County Of Montgomery, IN",Indiana,County,Sydney Ireland,38063,,Tier 1,1.5,40.0199,-86.822,049b0aaa-ed98-45a9-9457-bd8e35f9501d,,,,,,,,,6,2026-02-17,3,3,,,,,,,,,19252
001cv00000AuaGR,"Township Of Aboite, IN",Indiana,Municipality,Sydney Ireland,42476,,Tier 1,1.5,41.0008,-85.3181,410a9aea-0813-4926-a8dd-cd0a5c1fbc24,,,,,,,,,2,2026-02-20,2,,,,,,,,,,19123
001cv00000AuaGj,"Township Of Bloomington, IN (Township)",Indiana,Municipality,Sydney Ireland,43272,,Tier 1,1.5,39.2065,-86.5199,ab5bbcfb-312e-47ee-acb3-27c7098b9657,,,,,,,,,,,,,,,,,,,,,18994
001cv00000AuaGk,"County Of De Kalb, IN",Indiana,County,Blake Anderson,43333,,Tier 1,1.5,41.4139,-85.0233,cb3b119e-abbb-4d53-89ef-819a992c7dd8,,,,,,,,,1,2026-02-25,1,,,,,,,,,,18968
001cv00000AuaGu,"County Of Dubois, IN",Indiana,County,Sydney Ireland,43549,,Tier 1,1.5,38.3579,-86.822,9df26f21-7abe-4fac-b4c7-4f89fbbee0d8,,,,,,,,,,,,,,,,,,,,,19006
001cv00000AuaHR,"County Of Shelby, IN",Indiana,County,Blake Anderson,45039,,Tier 1,1.5,39.4953,-85.8486,513a96e6-142a-4ea0-8892-e6ce6d714c8a,,,,,,,,,1,2025-08-18,,1,,,,,,,,,19431
001cv00000AuaHS,"County Of Lawrence, IN",Indiana,County,Sydney Ireland,45070,,Tier 1,1.5,38.8519,-86.4997,1dcad853-df00-476f-a335-ac7c4e561a7f,,,,,,,,,,,,,,,,,,,,,19591
001cv00000AuaJk,"County Of Jackson, IN",Indiana,County,Sydney Ireland,46067,Open Opportunity,Tier 1,1.5,38.8794,-86.053,a9912a99-4e99-4edf-8b58-180270f60b50,Open,Demo,Mid Funnel,Sydney Ireland,2/20/2026,2/19/2026,,,5,2026-02-19,1,4,,,,,,,,,19672
001cv00000AuaJm,"County Of Marshall, IN",Indiana,County,Sydney Ireland,46121,,Tier 1,1.5,41.303,-86.3377,0d9abc89-4067-4673-aa07-9079e158318f,,,,,,,,,13,2026-04-06,2,6,4,,,1,,,,,19622
001cv00000AuaK7,"County Of Noble, IN",Indiana,County,Blake Anderson,47227,,Tier 1,1.5,41.4277,-85.355,03cdf2d5-4d30-4959-9e27-8c25bbf236e6,,,,,,,,,2,2026-02-19,2,,,,,,,,,,19392
001cv00000AuaKY,"County Of Henry, IN",Indiana,County,Sydney Ireland,48935,,Tier 1,1.5,39.9705,-85.355,5c1f18c2-9763-4d95-a187-b278b5e9cab4,,,,,,,,,,,,,,,,,,,,,19598
001cv00000AuaKx,"County Of Dearborn, IN",Indiana,County,Sydney Ireland,50816,,Tier S,2.0,39.1713,-84.9818,762880a7-f5a4-4da5-b604-aaa73dff1495,,,,,,,,,2,2026-02-19,2,,,,,,,,,,19370
001cv00000AuaLF,"Township Of New Albany, IN",Indiana,Municipality,Sydney Ireland,51687,,Tier S,2.0,38.2856,-85.8241,5c8b456e-b14b-4af0-a2de-b37738907ccb,,,,,,,,,,,,,,,,,,,,,19641
001cv00000AuaMw,"Township Of Westfield Washington, IN",Indiana,Municipality,Sydney Ireland,53668,,Tier S,2.0,40.0427,-86.1277,42ccab10-6e27-4a87-9a64-e7a3ca2d260f,,,,,,,,,2,2026-02-25,2,,,,,,,,,,19658
001cv00000AuaNG,"Township Of Anderson, IN",Indiana,Municipality,Blake Anderson,55275,,Tier S,2.0,40.0863,-85.7051,7c0eb69a-b978-48eb-901a-5681efa269eb,,,,,,,,,,,,,,,,,,,,,19849
001cv00000AuaOS,"Township Of Jeffersonville, IN",Indiana,Municipality,Sydney Ireland,61924,,Tier S,2.0,38.2776,-85.7372,7d0784fd-ec44-493c-82d0-1d9fcc3464cf,,,,,,,,,,,,,,,,,,,,,19578
001cv00000AuaOs,"County Of Warrick, IN",Indiana,County,Blake Anderson,64514,,Tier S,2.0,38.0737,-87.2618,4e18138b-2494-461b-821e-b07c5734464e,,,,,,,,,7,2026-03-17,3,4,,,,,,,,,19659
001cv00000AuaPM,"County Of Grant, IN",Indiana,County,Sydney Ireland,66263,Open Opportunity,Tier S,2.0,40.4731,-85.6846,bdc50611-4fbc-4212-90ff-615e916010c3,Open,Initial Interest,Top of Funnel,Quinzel Perry,9/15/2025,8/6/2025,,,15,2026-05-08,7,8,,,,,,,,,19733
001cv00000AuaQX,"Township Of Pike, IN",Indiana,Municipality,Blake Anderson,82452,,Tier S,2.0,39.8818,-86.2598,75ac244f-c68c-4bbf-bd29-206dea5017f1,,,,,,,,,7,2026-04-07,7,,,,,,,,,,19859
001cv00000AuaQY,"County Of Bartholomew, IN",Indiana,County,Sydney Ireland,82475,,Tier S,2.0,39.2068,-85.8896,ce0f0fc8-9528-45f3-b386-8f70eb769681,,,,,,,,,3,2026-03-09,3,,,,,,,,,,19779
001cv00000AuaRE,"Township Of Calumet, IN",Indiana,Municipality,Sydney Ireland,90930,,Tier S,2.0,41.591,-87.3612,870a2059-bbba-4b77-97d1-cbd556e48d14,,,,,,,,,,,,,,,,,,,,,19853
001cv00000AuaSr,"City Of Terre Haute, IN",Indiana,Municipality,Sydney Ireland,58525,Open Opportunity,Tier S,2.0,39.4654,-87.4139,4983b66e-bc7d-4850-a361-cba6e44bde44,Open,Initial Interest,Top of Funnel,Sydney Ireland,2/5/2026,1/28/2026,,,20,2026-04-07,12,8,,,,,,,,,19809
001cv00000AuaW6,"City Of Lafayette, IN",Indiana,Municipality,Blake Anderson,70835,,Tier S,2.0,40.4177,-86.8909,09a3628d-c71e-4e26-b58f-a4918f4d7a5c,,,,,,,,,5,2026-02-13,3,2,,,,,,,,,19774
001cv00000AuaWF,"County Of Morgan, IN",Indiana,County,Sydney Ireland,72206,,Tier S,2.0,39.5117,-86.3377,5dfcf38d-7228-4ba4-9d96-9a3704bc760a,,,,,,,,,6,2026-02-10,4,2,,,,,,,,,19754
001cv00000AuaWi,"Township Of St Joseph, IN",Indiana,Municipality,Sydney Ireland,76918,,Tier S,2.0,41.45,-87.47,d7cbbe17-80bd-4407-90c7-585a82d2679e,,,,,,,,,,,,,,,,,,,,,19886
001cv00000AuaX5,"County Of Kosciusko, IN",Indiana,County,Blake Anderson,80106,,Tier S,2.0,41.2865,-85.8486,372b2ee9-5225-4063-8f88-fac98eed6427,,,,,,,,,7,2026-01-30,4,2,1,,,,,,,,19885
001cv00000AuaXD,"County Of Hancock, IN",Indiana,County,Blake Anderson,81789,,Tier S,2.0,39.825,-85.8486,cfe50e8e-c570-4e21-82d2-8a62b6a63d45,,,,,,,,,11,2026-02-17,3,8,,,,,,,,,19907
001cv00000AuaXo,"Township Of Knight, IN",Indiana,Municipality,Blake Anderson,68290,,Tier S,2.0,37.9536,-87.5343,2f04a2c3-6c51-436d-af9a-e92cc0ec8204,,,,,,,,,,,,,,,,,,,,,19769
001cv00000AuaXt,"Township Of Penn, IN",Indiana,Municipality,Blake Anderson,68670,,Tier S,2.0,39.8563,-87.2519,d94f35d8-0f54-461d-a693-bd24f8fb43ee,,,,,,,,,,,,,,,,,,,,,19871
001cv00000B21pm,"Township Of Luce, IN",Indiana,Municipality,Sydney Ireland,2385,,Tier 3,0.75,37.9241,-87.2021,5de4dfd1-b8a5-4cb0-a392-6a5fff99d4ba,,,,,,,,,,,,,,,,,,,,,20156
001cv00000B21pq,"Township Of Lima, IN",Indiana,Municipality,Blake Anderson,2387,,Tier 3,0.75,41.7217,-85.4211,828332a4-0222-4b0e-b126-5a2a2e7dc77c,,,,,,,,,,,,,,,,,,,,,20176
001cv00000B21r2,"Township Of Brandywine, IN",Indiana,Municipality,Sydney Ireland,2419,,Tier 3,0.75,39.5878,-85.8384,30f4a79d-6750-4b29-bc20-366b8bc6477b,,,,,,,,,,,,,,,,,,,,,20133
001cv00000B21rS,"Town Of Spencer, IN",Indiana,Municipality,Blake Anderson,2426,,Tier 3,0.75,39.2867,-86.7625,4d232be9-7be8-45e0-8ab9-8ce0e672fdcc,,,,,,,,,1,2026-03-18,1,,,,,,,,,,20253
001cv00000B21rz,"Township Of Helt, IN",Indiana,Municipality,Blake Anderson,2439,,Tier 3,0.75,39.768,-87.4406,5c1bf4a2-6b0c-4365-93f3-2dd5e8ddc178,,,,,,,,,,,,,,,,,,,,,20296
001cv00000B21xI,"City Of Butler, IN",Indiana,Municipality,Blake Anderson,2645,,Tier 3,0.75,41.4298,-84.8714,8591489b-5e02-439f-a683-133c73019371,,,,,,,,,,,,,,,,,,,,,20330
001cv00000B21xw,"Township Of Indian Creek, IN",Indiana,Municipality,Sydney Ireland,2661,,Tier 3,0.75,38.8757,-86.6006,7f22c6c2-2da1-4fad-8f67-f12acb230244,,,,,,,,,,,,,,,,,,,,,20325
001cv00000B21y5,"Township Of Maumee, IN",Indiana,Municipality,Blake Anderson,2663,,Tier 3,0.75,39.0211,-86.2632,bc13145d-7aac-4dc5-a75d-b1527b68722b,,,,,,,,,,,,,,,,,,,,,20438
001cv00000B21yA,"Township Of Lagro, IN",Indiana,Municipality,Sydney Ireland,2666,,Tier 3,0.75,40.8381,-85.7303,fa2ec5ae-17d3-43b4-8afd-c1005366dfb1,,,,,,,,,,,,,,,,,,,,,20486
001cv00000B21yG,"City Of Covington, IN",Indiana,Municipality,Blake Anderson,2669,,Tier 3,0.75,40.1421,-87.3941,6fd4239c-ca3d-4ec4-bc9e-d82023702fc3,,,,,,,,,,,,,,,,,,,,,20439
001cv00000B21yu,"Township Of Marshall, IN",Indiana,Municipality,Blake Anderson,4565,,Tier 3,0.75,39.8481,-87.1878,ef96ddbe-b6b5-4462-95c6-71d4748e10f9,,,,,,,,,,,,,,,,,,,,,20606
001cv00000B21yz,"City Of Ligonier, IN",Indiana,Municipality,Sydney Ireland,4566,,Tier 3,0.75,41.4656,-85.5876,94b5fee9-7852-4f0c-847f-9cdd4c164607,,,,,,,,,7,2026-02-12,3,4,,,,,,,,,20456
001cv00000B21zF,"City Of Greendale, IN",Indiana,Municipality,Blake Anderson,4584,,Tier 3,0.75,39.1126,-84.8641,1581b399-0e03-4a09-83d7-76647ba4c1a2,,,,,,,,,,,,,,,,,,,,,20470
001cv00000B220U,"Township Of Deer Creek, IN",Indiana,Municipality,Sydney Ireland,4603,,Tier 3,0.75,40.6142,-86.3911,1a4d4c85-73c1-438b-a273-c7faa7eb0a7f,,,,,,,,,,,,,,,,,,,,,20603
001cv00000B2211,"Township Of Moral, IN",Indiana,Municipality,Sydney Ireland,4637,,Tier 3,0.75,39.6419,-85.91,3aef0e9c-e8fc-48e8-b596-b5a021fceaa8,,,,,,,,,,,,,,,,,,,,,20598
001cv00000B221K,"Town Of Bremen, IN",Indiana,Municipality,Sydney Ireland,4660,,Tier 3,0.75,41.4464,-86.1481,8671a729-2955-4662-913f-e22f2fc5622f,,,,,,,,,,,,,,,,,,,,,20608
001cv00000B221r,"Township Of Deer Creek, IN",Indiana,Municipality,Sydney Ireland,4704,,Tier 3,0.75,40.6142,-86.3911,a20f3ef3-c042-4cec-9b0e-344f4efed228,,,,,,,,,,,,,,,,,,,,,20603
001cv00000B222O,"Town Of Whiteland, IN",Indiana,Municipality,Blake Anderson,4738,,Tier 3,0.75,39.5501,-86.0795,02fb272e-d197-4017-a625-ba86160fb76b,,,,,,,,,5,2026-04-16,5,,,,,,,,,,20633
001cv00000CLwwm,"Township Of Noble, IN",Indiana,Municipality,Sydney Ireland,13809,,Tier 2,1.0,41.4277,-85.355,63c12063-c3b5-4410-8d14-adc8f73f1cf0,,,,,,,,,,,,,,,,,,,,,14893
001cv00000CLwwn,"City Of Huntington, IN",Indiana,Municipality,Sydney Ireland,17015,,Tier 2,1.0,40.8834,-85.4964,ed3865f1-5e10-48f7-9437-558cb779695e,Open,Initial Interest,Top of Funnel,Asher Rosenfeld,,1/5/2025,,,4,2026-03-16,4,,,,,,,,,,20694
001cv00000CLwwo,"City Of Goshen, IN",Indiana,Municipality,Sydney Ireland,34756,,Tier 1,1.5,41.5892,-85.8346,f55daebb-1ba1-4d0f-ba15-81345c937119,,,,,,,,,12,2026-05-08,10,2,,,,,,,,,20677
001cv00000DM2TY,"County Of Floyd, IN",Indiana,County,Sydney Ireland,80454,,Tier S,2.0,38.2869,-85.8896,e5c29795-d965-47d3-8bbf-448cd337ee53,,,,,,,,,9,2026-03-20,8,1,,,,,,,,,12825
001cv00000KQxSL,"County of Elkhart, IN",Indiana,Municipality,Sydney Ireland,207436,Open Opportunity,Tier S,2.0,41.6062,-85.8486,c18297f0-fce0-4aa6-aecd-d955af82e709,Open,Initial Interest,Top of Funnel,Quinzel Perry,11/5/2025,10/10/2025,,,2,2026-03-11,1,,,,,,,,,1,20862
001cv00000YhcGC,"County of Tippcanoe, IN",Indiana,County,Blake Anderson,191650,,Tier S,2.0,40.347,-86.822,,,,,,,,,,3,2026-04-08,3,,,,,,,,,,21076
001cv00000ZTd8I,"City of South Bend, IN",Indiana,Municipality,Blake Anderson,103713,,Tier S,2.0,41.6764,-86.252,,,,,,,,,,7,2026-05-08,7,,,,,,,,,,21088
001cv00000bACx2,Olive Township,Indiana,Municipality,Blake Anderson,4381,,Tier 3,0.75,41.687,-86.4794,cf6330d2-856c-41b1-9377-645cc174b5eb,,,,,,,,,,,,,,,,,,,,,21888
001cv00000bBVf4,Penn Township,Indiana,Municipality,Blake Anderson,759,,Tier 3,0.75,41.656,-86.1345,80f844e0-ec03-4044-af1c-5ffd7c114f94,,,,,,,,,,,,,,,,,,,,,21232
001cv00000bBVfF,Scott Township,Indiana,Municipality,Sydney Ireland,779,,Tier 3,0.75,38.1428,-87.5198,3d776f01-ef1d-4d06-b4cf-ca78c63cc3be,,,,,,,,,,,,,,,,,,,,,21209
001cv00000bBVfG,Washington Township,Indiana,Municipality,Blake Anderson,780,,Tier 3,0.75,40.0,-86.3,ba6acc95-f10a-4d55-a870-c399ae0e9643,,,,,,,,,,,,,,,,,,,,,21197
001cv00000bBVfn,Township of Pike,Indiana,Municipality,Sydney Ireland,829,,Tier 3,0.75,39.8818,-86.2598,b22251b4-cb85-4793-b099-126b850fd79b,,,,,,,,,,,,,,,,,,,,,19859
001cv00000bBVhp,Clay Township,Indiana,Municipality,Sydney Ireland,848,,Tier 3,0.75,39.9779,-86.1141,93ed80d4-13d6-4277-a7d7-e17f39c53f93,,,,,,,,,,,,,,,,,,,,,21254
001cv00000bBVoT,Washington Township,Indiana,Municipality,Blake Anderson,1066,,Tier 3,0.75,40.0,-86.3,d21ef6c3-2563-4fc3-b77b-e718bf6bf190,,,,,,,,,,,,,,,,,,,,,21197
001cv00000bBVoc,Clay Township,Indiana,Municipality,Sydney Ireland,1077,,Tier 3,0.75,39.9779,-86.1141,4b7e4048-27ff-45e3-a1a1-cd78ebf503fd,,,,,,,,,,,,,,,,,,,,,21254
001cv00000bBVp4,Township of Washington,Indiana,Municipality,Blake Anderson,1104,,Tier 3,0.75,39.8949,-86.2029,d07e4f40-0223-4fd8-a5bd-04f71c0241c1,,,,,,,,,,,,,,,,,,,,,12229
001cv00000bBVpF,Township of Penn,Indiana,Municipality,Sydney Ireland,1116,,Tier 3,0.75,39.8563,-87.2519,ada4a4e8-a9ca-4913-86e0-0f5e7d2eaf03,,,,,,,,,,,,,,,,,,,,,19871
001cv00000bBVsg,Pike Township,Indiana,Municipality,Blake Anderson,1158,,Tier 3,0.75,39.8818,-86.2598,87685971-f691-40da-aaa8-c5f330178514,,,,,,,,,,,,,,,,,,,,,21631
001cv00000bBVw1,Township of Jackson,Indiana,Municipality,Sydney Ireland,1164,,Tier 3,0.75,38.8794,-86.053,820f091c-32be-4d5c-ad6f-b3265adf6f5b,,,,,,,,,,,,,,,,,,,,,12230
001cv00000bBVwm,Township of Hendricks,Indiana,Municipality,Blake Anderson,1203,,Tier 3,0.75,39.8065,-86.5401,73aa8703-b9bb-4caf-9ec0-0448c048e91f,,,,,,,,,,,,,,,,,,,,,21597
001cv00000bBVx2,Town of Culver,Indiana,Municipality,Sydney Ireland,1220,,Tier 3,0.75,41.2224,-86.413,21b7941c-8c60-4622-8f48-28de53911906,,,,,,,,,,,,,,,,,,,,,21612
001cv00000bBVxN,Union Civil Township,Indiana,Municipality,Blake Anderson,1249,,Tier 3,0.75,40.5512,-85.6024,680da522-97ec-41f4-bc83-ec0360580a39,,,,,,,,,,,,,,,,,,,,,21650
001cv00000bBVxd,Center Township,Indiana,Municipality,Sydney Ireland,1267,,Tier 3,0.75,39.7691,-86.158,fa3bf881-f59e-4db9-8330-26c8b99e1d77,,,,,,,,,,,,,,,,,,,,,21643
001cv00000bBVy6,Township of Reserve,Indiana,Municipality,Blake Anderson,1295,,Tier 3,0.75,39.817,-87.3314,2b394c2f-4224-4ef9-9178-5960c20c7899,,,,,,,,,,,,,,,,,,,,,21684
001cv00000bBW3r,Wayne Township,Indiana,Municipality,Sydney Ireland,1741,,Tier 3,0.75,39.78,-86.25,164b56df-d02a-472b-abb3-e19fab7d8832,,,,,,,,,,,,,,,,,,,,,21717
001cv00000bBWFD,City of Evansville,Indiana,Municipality,Blake Anderson,115395,,Tier S,2.0,37.9716,-87.5711,fe1252bb-6e36-49b0-9649-8037b38469cf,,,,,,,,,1,2026-03-25,1,,,,,,,,,,22328
001cv00000bBWJH,Town of Bristol,Indiana,Municipality,Blake Anderson,1805,,Tier 3,0.75,41.7167,-85.8174,0e2f001b-6168-4ec1-bd67-4d3bd5060204,,,,,,,,,,,,,,,,,,,,,21765
001cv00000bBWKl,Town of New Carlisle,Indiana,Municipality,Sydney Ireland,1913,,Tier 3,0.75,41.7003,-86.5095,1bade358-2b17-40dc-ad53-7d1968911f16,,,,,,,,,,,,,,,,,,,,,21858
001cv00000bBWM4,Richland Township,Indiana,Municipality,Blake Anderson,5192,,Tier 3,0.75,39.5,-86.8,403dc88b-7e94-4694-a771-93cd3fa635f1,,,,,,,,,,,,,,,,,,,,,21922
001cv00000bBWMD,Patoka Township,Indiana,Municipality,Sydney Ireland,7897,,Tier 3,0.75,38.3338,-87.5791,09646709-07a0-4140-a8ee-397805b10819,,,,,,,,,,,,,,,,,,,,,21931
001cv00000bBWME,Wayne Township,Indiana,Municipality,Sydney Ireland,7924,,Tier 3,0.75,39.78,-86.25,68725230-08b8-4cc9-b1c5-88464ea4d1b9,,,,,,,,,,,,,,,,,,,,,21717
001cv00000bBWMG,Turkey Creek Township,Indiana,Municipality,Sydney Ireland,8634,,Tier 3,0.75,41.3813,-85.7051,48ab90f3-4ba2-43f2-bb79-a8902084f36f,,,,,,,,,,,,,,,,,,,,,21943
001cv00000bBWMI,Township of Wayne,Indiana,Municipality,Blake Anderson,10974,,Tier 2,1.0,39.7927,-86.2508,e628a226-7c7f-4b3d-89e2-4a7f1956b16e,,,,,,,,,,,,,,,,,,,,,16524
