Account ID,Account Name,State,Entity Type,Owner,Population,Account Status,Tier,SQO Points,Lat,Lng,Starbridge Buyer ID,Opp Status,Stage,Funnel Position,Sourced By,Discovery Call Date,Created Date,ARR,Previously Lost,Total Calls,Last Call Date,Calls - Emily Murnane,Calls - Lucy Nemerov,Calls - Ryan Minter,Calls - Leila Assil,Calls - Alicia Gopal,Calls - Blake Anderson,Calls - Joe del Rosario,Calls - Quinzel Perry,Calls - Jenny Allison,Calls - Catherine Silvestri,Calls - Shane Lieberman,Salesforce ID
001cv000006pXLQ,"City of Nevada, TX",Texas,Municipality,Blake Anderson,1419,,Tier 3,0.75,33.0423,-96.3739,b362ac03-53c7-4a03-9eb7-7f1e13c01217,,,,,,,,,3,2026-03-02,,,3,,,,,,,,,
001cv000006piGV,"City Of Nassau Bay, TX",Texas,Municipality,Lucy Nemerov,5213,Nurture,Tier 3,0.75,29.5447,-95.091,933eb3f3-2b17-435a-ae92-b2086474476f,Closed Lost,,,Joe del Rosario,2/20/2025,2/11/2025,,,4,2026-05-07,2,,,,,,,,2,,,
001cv000006qwHf,"City Of Pilot Point, TX",Texas,Municipality,Blake Anderson,4651,,Tier 3,0.75,33.3965,-96.9606,440e7a0b-c8ad-4d11-b5db-6f6f202c3684,,,,,,,,,7,2026-02-20,,,7,,,,,,,,,
001cv000006rtr9,"City Of Port Aransas, TX",Texas,Municipality,Lucy Nemerov,3105,,Tier 3,0.75,27.8339,-97.0611,8224ebbf-6bb4-4c84-825b-0247fa88dfc3,,,,,,,,,,,,,,,,,,,,,,
001cv000006s8jr,"City of Stinnett, TX",Texas,Municipality,Blake Anderson,1613,Open Opportunity,Tier 3,0.75,35.827,-101.4429,0fd9cfff-7b15-4ae9-8049-ef4179c39779,Open,Meeting Booked,Top of Funnel,Blake Anderson,5/27/2026,5/11/2026,,,5,2026-05-27,,,,,,5,,,,,,
001cv000006s9hS,"Town Of Tool, TX",Texas,Municipality,Blake Anderson,2212,,Tier 3,0.75,32.2679,-96.1703,49998713-73be-4470-b19b-4943685f1573,,,,,,,,,7,2026-02-03,,,7,,,,,,,,,
001cv000006sEYo,"City Of Sweeny, TX",Texas,Municipality,Blake Anderson,3591,,Tier 3,0.75,29.0389,-95.6986,502fd935-6e7a-4449-b9bc-74917859352e,,,,,,,,,1,2025-12-04,,,1,,,,,,,,,
001cv000006sQfA,"Town Of Venus, TX",Texas,Municipality,Blake Anderson,5727,Nurture,Tier 3,0.75,32.4335,-97.1025,a0770dd5-2f0f-48f8-bcce-c2389e1a6dca,Closed Lost,,,Quinzel Perry,2/20/2025,2/14/2025,,,1,2025-11-20,,,,,1,,,,,,,
001cv000006sWcc,"Town Of Whitesboro, TX",Texas,Municipality,Blake Anderson,4217,,Tier 3,0.75,33.6562,-96.9069,30d8aa89-b53d-4f9d-880d-385dd99b8908,,,,,,,,,1,2026-02-26,,,1,,,,,,,,,
001cv000006sb8n,"City Of Wilmer, TX",Texas,Municipality,Lucy Nemerov,5332,Open Opportunity,Tier 3,0.75,32.5972,-96.6873,3cf7df47-bae8-4166-b4da-793f9b886931,Open,Initial Interest,Top of Funnel,Lucy Nemerov,,3/17/2026,,,7,2026-04-09,,7,,,,,,,,,,
001cv000006svVu,"City Of Fritch, TX",Texas,Municipality,Blake Anderson,1794,,Tier 3,0.75,35.6404,-101.6025,a186a9b8-f515-4e12-8f34-9df7a9e4edaf,,,,,,,,,1,2026-02-25,,,1,,,,,,,,,
001cv000006tfGu,"Town of Fulton, TX",Texas,Municipality,Blake Anderson,1592,,Tier 3,0.75,28.0627,-97.0413,f0d91be0-c7e3-4230-b2ee-db907da3700d,,,,,,,,,,,,,,,,,,,,,,
001cv000006tfNO,"Town Of Pantego, TX",Texas,Municipality,Blake Anderson,2528,,Tier 3,0.75,32.7143,-97.1564,3e755b14-e17a-4aab-8c8a-f6235ae1dec2,,,,,,,,,2,2026-02-25,,,2,,,,,,,,,
001cv000006tiDA,"Town of Westlake, TX",Texas,Municipality,Blake Anderson,1920,Nurture,Tier 3,0.75,32.9912,-97.195,1cf28fe0-3324-4f5c-a2da-275df1159288,Closed Lost,,,Jason Ginsberg,3/26/2026,3/25/2026,,,8,2026-03-25,,,8,,,,,,,,,
001cv00000878ib,"City Of Dripping Springs, TX",Texas,Municipality,Blake Anderson,5787,,Tier 3,0.75,30.1902,-98.0867,d805f6f6-60ed-428e-a5e4-5a9561fca001,,,,,,,,,6,2026-02-20,,,6,,,,,,,,,
001cv000009IkvJ,"City Of Caldwell, TX",Texas,Municipality,Lucy Nemerov,4109,,Tier 3,0.75,30.5313,-96.693,b0648074-c0e7-4b1d-8f2f-8122637a4624,,,,,,,,,11,2026-03-11,,10,,,1,,,,,,,
001cv00000AuVkm,"County Of Harrison, TX",Texas,County,Blake Anderson,69150,,Tier S,2.0,32.5539,-94.3154,d8d928a8-bb32-4038-aaf4-0a50b4dacc3f,,,,,,,,,,,,,,,,,,,,,,
001cv00000AuVkp,"County Of San Patricio, TX",Texas,County,Blake Anderson,69699,,Tier S,2.0,28.0,-97.5247,ab3626a6-0ede-497f-bf18-cce7b32b6157,,,,,,,,,,,,,,,,,,,,,,
001cv00000AuWNk,"City Of Kirbyville, TX",Texas,Municipality,Lucy Nemerov,2003,,Tier 3,0.75,30.6587,-93.894,bc7315c8-267f-47e0-9db7-7de4ecbe2689,,,,,,,,,3,2026-03-30,,3,,,,,,,,,,
001cv00000AuWOM,"City Of Hale Center, TX",Texas,Municipality,Lucy Nemerov,2015,,Tier 3,0.75,34.0642,-101.8438,d4b1dbed-20a6-4ae6-9f10-8d76869ae606,,,,,,,,,,,,,,,,,,,,,,
001cv00000AuWOY,"City Of Rio Hondo, TX",Texas,Municipality,Lucy Nemerov,2018,Open Opportunity,Tier 3,0.75,26.2354,-97.5819,c4764229-9ad5-4463-8e80-3eb9d342c3c6,Open,Sales Qualified,Mid Funnel,Lucy Nemerov,5/4/2026,4/27/2026,,,8,2026-05-15,,6,,,,,,,2,,,
001cv00000AuWOb,"City Of Huntington, TX",Texas,Municipality,Blake Anderson,2019,,Tier 3,0.75,31.2777,-94.5771,6100388a-2e1f-4549-b408-ccc1e3b61b79,,,,,,,,,,,,,,,,,,,,,,
001cv00000AuWPY,"Town Of Whitney, TX",Texas,Municipality,Lucy Nemerov,2033,,Tier 3,0.75,31.9518,-97.3214,ca2610dc-0919-4ee5-ad05-734889dd291b,,,,,,,,,,,,,,,,,,,,,,
001cv00000AuWQ3,"City Of Leonard, TX",Texas,Municipality,Blake Anderson,2039,,Tier 3,0.75,33.3796,-96.2475,1b9b9023-7f74-40a8-ab0e-3f176ccbf6ae,,,,,,,,,1,2025-08-27,,,1,,,,,,,,,
001cv00000AuWQ4,"City Of Troup, TX",Texas,Municipality,Lucy Nemerov,2039,,Tier 3,0.75,32.1446,-95.1205,fcf3a523-8f73-4f6f-9fc7-993ac56aa60a,,,,,,,,,1,2026-02-09,,1,,,,,,,,,,
001cv00000AuWQY,"Town Of Shepherd, TX",Texas,Municipality,Blake Anderson,2045,,Tier 3,0.75,30.4977,-94.9966,8d432859-c255-434e-b73a-dd86793f2324,,,,,,,,,4,2025-12-18,,,,,4,,,,,,,
001cv00000AuWXW,"City Of Memphis, TX",Texas,Municipality,Lucy Nemerov,2055,,Tier 3,0.75,34.7248,-100.534,0f5cf2a6-9e85-40c0-b843-d26ac6bf67d2,,,,,,,,,7,2026-02-25,,7,,,,,,,,,,
001cv00000AuWXm,"Town Of South Padre Island, TX",Texas,Municipality,Blake Anderson,2061,Open Opportunity,Tier 3,0.75,26.1118,-97.1681,160fe31e-0985-4db3-93a2-762a0d5df190,Open,Initial Interest,Top of Funnel,Leila Assil,,9/10/2025,,,30,2025-12-05,14,,,16,,,,,,,,
001cv00000AuWYY,"City Of Weimar, TX",Texas,Municipality,Lucy Nemerov,2074,,Tier 3,0.75,29.7027,-96.7808,d6563080-b12f-4eea-a7e1-2b2af24d75e0,,,,,,,,,,,,,,,,,,,,,,
001cv00000AuWaX,"City Of Jarrell, TX",Texas,Municipality,Lucy Nemerov,2111,,Tier 3,0.75,30.8246,-97.6044,262758a1-e151-4aa0-af05-dcd1b98c599f,,,,,,,,,,,,,,,,,,,,,,
001cv00000AuWat,"City Of Mason, TX",Texas,Municipality,Blake Anderson,2119,Open Opportunity,Tier 3,0.75,30.7488,-99.2306,62222e8f-8ff4-4cbe-a9af-713a031d7a4d,Open,Initial Interest,Top of Funnel,Ryan Minter,,12/3/2025,,,5,2026-01-05,,,5,,,,,,,,,
001cv00000AuWce,"Town Of Idalou, TX",Texas,Municipality,Lucy Nemerov,2152,,Tier 3,0.75,33.6665,-101.6829,854864be-a1d9-4626-b8f3-2ee03f09a739,,,,,,,,,4,2026-02-11,,4,,,,,,,,,,
001cv00000AuWck,"Town Of Shiner, TX",Texas,Municipality,Blake Anderson,2154,,Tier 3,0.75,29.4291,-97.1705,0be0c4be-bd29-47e6-a0b4-1d87bba8df3b,,,,,,,,,,,,,,,,,,,,,,
001cv00000AuWcq,"City Of Arcola, TX",Texas,Municipality,Lucy Nemerov,2156,,Tier 3,0.75,29.4961,-95.4658,6c52a506-e797-48da-a573-95db7e515f59,,,,,,,,,1,2026-03-20,,1,,,,,,,,,,
001cv00000AuWdG,"City Of Olmos Park, TX",Texas,Municipality,Blake Anderson,2162,,Tier 3,0.75,29.4787,-98.4879,04811f4d-8998-4c66-9903-070d8eac7bac,,,,,,,,,,,,,,,,,,,,,,
001cv00000AuWdH,"City Of Kountze, TX",Texas,Municipality,Blake Anderson,2163,,Tier 3,0.75,30.3716,-94.3124,092c1734-04dc-4656-a240-c2958a94bd00,,,,,,,,,2,2025-12-15,2,,,,,,,,,,,
001cv00000AuWpj,"City Of Seagraves, TX",Texas,Municipality,Lucy Nemerov,2185,Open Opportunity,Tier 3,0.75,32.9443,-102.5649,1d6a8d12-2170-404f-bc17-8de1f6f39b7a,Open,Initial Interest,Top of Funnel,Lucy Nemerov,,3/30/2026,,,4,2026-03-16,,4,,,,,,,,,,
001cv00000AuWq9,"City Of George West, TX",Texas,Municipality,Blake Anderson,2192,,Tier 3,0.75,28.3325,-98.1175,5f4fc2aa-595f-44d1-bcc0-98c46483ab5d,,,,,,,,,2,2025-12-08,,,2,,,,,,,,,
001cv00000AuWqD,"County Of Culberson, TX",Texas,County,Lucy Nemerov,2193,,Tier 3,0.75,31.3478,-104.4723,058181d8-2032-426a-89ba-9152e26b3cfc,,,,,,,,,,,,,,,,,,,,,,
001cv00000AuWqw,"City Of Lyford, TX",Texas,Municipality,Lucy Nemerov,2210,Open Opportunity,Tier 3,0.75,26.4123,-97.7897,8b6cd832-7838-40f4-b96a-0baa7f901af5,Open,Sales Qualified,Mid Funnel,Lucy Nemerov,3/11/2026,3/5/2026,,,32,2026-05-26,,28,,,,,,,4,,,
001cv00000AuWrD,"City Of Pinehurst, TX",Texas,Municipality,Blake Anderson,2216,Open Opportunity,Tier 3,0.75,30.1072,-93.7746,91de2c54-7a13-4999-a45c-6612d5488881,Open,Meeting Booked,Top of Funnel,Ryan Minter,9/25/2025,9/17/2025,,,30,2026-04-22,,,30,,,,,,,,,
001cv00000AuWrM,"City Of Malakoff, TX",Texas,Municipality,Lucy Nemerov,2219,Open Opportunity,Tier 3,0.75,32.1696,-96.0125,4011eb20-3227-44e8-b989-7444ee18a093,Open,Initial Interest,Top of Funnel,Lucy Nemerov,2/11/2026,2/9/2026,,,26,2026-05-22,,21,,,5,,,,,,,
001cv00000AuWrz,"Town Of Pelican Bay, TX",Texas,Municipality,Blake Anderson,2236,,Tier 3,0.75,32.921,-97.5184,23e2fda4-e1f0-4d3e-bb4a-6243ef4b0e37,,,,,,,,,,,,,,,,,,,,,,
001cv00000AuX5R,"Town Of Canadian, TX",Texas,Municipality,Lucy Nemerov,2248,Open Opportunity,Tier 3,0.75,35.9128,-100.3821,6cd3e0b1-bcee-43f5-b9fb-11e14f9fe02f,Open,Initial Interest,Top of Funnel,Lucy Nemerov,,3/26/2026,,,12,2026-05-20,,12,,,,,,,,,,
001cv00000AuX5S,"City Of East Bernard, TX",Texas,Municipality,Blake Anderson,2248,Open Opportunity,Tier 3,0.75,29.5311,-96.0711,6079851e-f30e-44ac-a7e8-3285e92f40f2,Open,Proposal,Mid Funnel,Alicia Gopal,12/11/2025,12/8/2025,,,2,2025-12-11,,,,,2,,,,,,,
001cv00000AuX5y,"Town Of St Hedwig, TX",Texas,Municipality,Lucy Nemerov,2258,,Tier 3,0.75,29.4154,-98.2078,addb049b-d47a-46db-b097-81df001185d2,,,,,,,,,13,2026-05-06,,13,,,,,,,,,,
001cv00000AuX6F,"City Of Odem, TX",Texas,Municipality,Lucy Nemerov,2265,,Tier 3,0.75,27.9506,-97.5822,e94186e0-7ce2-4720-a814-cec615bff45c,,,,,,,,,9,2026-05-05,,9,,,,,,,,,,
001cv00000AuX6d,"City Of Quanah, TX",Texas,Municipality,Lucy Nemerov,2272,,Tier 3,0.75,34.2979,-99.7404,f8c8eb73-0944-4db4-a50c-217718a17bf8,,,,,,,,,1,2026-02-11,,1,,,,,,,,,,
001cv00000AuX6j,"City Of Dalworthington Gardens, TX",Texas,Municipality,Lucy Nemerov,2273,,Tier 3,0.75,32.7029,-97.1553,b7b9950b-7651-401f-a78c-8a909032536b,,,,,,,,,,,,,,,,,,,,,,
001cv00000AuX6m,"City Of Overton, TX",Texas,Municipality,Lucy Nemerov,2274,,Tier 3,0.75,32.2746,-94.9786,93455038-5b3c-4c2b-a19c-d245373862c2,,,,,,,,,2,2026-02-23,,2,,,,,,,,,,
001cv00000AuX6u,"City Of Ranger, TX",Texas,Municipality,Blake Anderson,2276,,Tier 3,0.75,32.4699,-98.6789,abbed940-a1f1-4041-9d31-5f664f15026b,,,,,,,,,,,,,,,,,,,,,,
001cv00000AuX7B,"City Of De Leon, TX",Texas,Municipality,Lucy Nemerov,2282,,Tier 3,0.75,32.111,-98.5359,f78ff3ca-2521-4413-890c-99d27ed71fbd,,,,,,,,,8,2026-05-05,,8,,,,,,,,,,
001cv00000AuX7C,"City Of Electra, TX",Texas,Municipality,Lucy Nemerov,2282,,Tier 3,0.75,34.0293,-98.919,7f9123a9-e285-4f85-9d62-ed4e9c492342,,,,,,,,,2,2026-02-10,,2,,,,,,,,,,
001cv00000AuX8z,"City Of Caddo Mills, TX",Texas,Municipality,Lucy Nemerov,2321,,Tier 3,0.75,33.0642,-96.2284,501f353d-2cb9-46c2-9fd8-3a3dbda21ff6,,,,,,,,,9,2026-03-17,,9,,,,,,,,,,
001cv00000AuX90,"City Of Montgomery, TX",Texas,Municipality,Blake Anderson,2321,,Tier 3,0.75,30.3883,-95.6963,038b20d0-1f6d-4d3c-9f00-4980f137cd5f,,,,,,,,,1,2025-12-08,,,,,1,,,,,,,
001cv00000AuX9G,"Village Of Hedwig, TX",Texas,Municipality,Blake Anderson,2328,,Tier 3,0.75,29.7809,-95.5212,1d12c955-6dfe-49e1-86d2-847a3e36fa8a,,,,,,,,,8,2025-10-23,,,8,,,,,,,,,
001cv00000AuX9l,"Town Of Panhandle, TX",Texas,Municipality,Blake Anderson,2337,,Tier 3,0.75,35.3456,-101.3804,079923a6-1cf5-4994-b1d4-b8cdf53865fe,,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXA8,"City Of Anson, TX",Texas,Municipality,Lucy Nemerov,2347,Open Opportunity,Tier 3,0.75,32.7565,-99.8962,0ffac320-f7c4-4c0c-a960-b33efaf45e3c,Open,Initial Interest,Top of Funnel,Lucy Nemerov,,4/17/2026,,,3,2026-04-17,,3,,,,,,,,,,
001cv00000AuXAS,"City Of Nixon, TX",Texas,Municipality,Blake Anderson,2355,,Tier 3,0.75,29.2675,-97.7644,e36aa4c5-7651-44d0-aace-bd3af30a84c6,,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXAW,"City Of Combine, TX",Texas,Municipality,Blake Anderson,2358,,Tier 3,0.75,32.5885,-96.5086,b240f79f-43d4-4f7a-a0f6-56845008caa4,,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXAX,"City Of Blue Mound, TX",Texas,Municipality,Blake Anderson,2359,,Tier 3,0.75,32.8565,-97.3389,8b02f015-aab5-43ec-af4a-617f417dda3e,,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXAm,"City Of Winters, TX",Texas,Municipality,Lucy Nemerov,2365,Open Opportunity,Tier 3,0.75,31.9565,-99.9623,2887e5af-d323-4d64-bc45-743bda10c0be,Open,Initial Interest,Top of Funnel,Lucy Nemerov,2/23/2026,2/13/2026,,,9,2026-03-02,,9,,,,,,,,,,
001cv00000AuXBC,"City Of Trinity, TX",Texas,Municipality,Lucy Nemerov,2377,,Tier 3,0.75,30.9463,-95.3734,0007f2a8-86c9-4ae2-885d-b4768294af4d,,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXN1,"City Of Jonestown, TX",Texas,Municipality,Lucy Nemerov,2456,,Tier 3,0.75,30.4955,-97.9233,810506a5-b4f9-487b-ba45-8e49153979a4,,,,,,,,,31,2026-05-13,,31,,,,,,,,,,
001cv00000AuXN4,"City Of Merkel, TX",Texas,Municipality,Blake Anderson,2457,,Tier 3,0.75,32.4707,-100.0129,2738955d-21b3-43fb-9398-17f24be34830,,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXND,"Town Of Palmer, TX",Texas,Municipality,Lucy Nemerov,2461,,Tier 3,0.75,32.4313,-96.6678,0dc23a1b-8c24-4f94-a014-19b42b62f895,,,,,,,,,4,2026-04-14,,4,,,,,,,,,,
001cv00000AuXNG,"City Of Sonora, TX",Texas,Municipality,Blake Anderson,2462,,Tier 3,0.75,30.5668,-100.6434,04c01cff-5dac-4ca3-97c3-a3aedd33808c,,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXNT,"City Of Troy, TX",Texas,Municipality,Emily Murnane,3427,,Tier 3,0.75,31.2068,-97.3028,a19c4d37-411c-4f22-a700-d05756ac9cf3,,,,,,,,,18,2026-02-18,15,,,3,,,,,,,,
001cv00000AuXNe,"Town Of Freer, TX",Texas,Municipality,Lucy Nemerov,2472,,Tier 3,0.75,27.8828,-98.6178,58d4109e-f41d-4603-b808-2c37d1d2efca,,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXNv,"Town Of Mount Vernon, TX",Texas,Municipality,Lucy Nemerov,2477,,Tier 3,0.75,33.1887,-95.2213,148b4200-aba6-4bff-ab41-79f44e703035,,,,,,,,,1,2026-04-29,,1,,,,,,,,,,
001cv00000AuXNz,"City Of Hudson Oaks, TX",Texas,Municipality,Lucy Nemerov,2478,,Tier 3,0.75,32.7588,-97.7071,e787ee55-742e-42aa-9839-9c3ced2fc99b,,,,,,,,,1,2026-02-11,,1,,,,,,,,,,
001cv00000AuXOl,"City Of Junction, TX",Texas,Municipality,Blake Anderson,2494,,Tier 3,0.75,30.4894,-99.772,79119440-31cd-4a62-a49b-653f85c0d88b,,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXPA,"City Of El Cenizo, TX",Texas,Municipality,Blake Anderson,2506,,Tier 3,0.75,27.3322,-99.5037,50e0226c-9d3f-49e3-a3b2-4f130b501971,,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXPI,"City Of Daingerfield, TX",Texas,Municipality,Lucy Nemerov,2510,,Tier 3,0.75,33.0318,-94.7219,bda06674-49b0-4ae1-9b11-b2513490eefc,,,,,,,,,4,2026-03-16,,4,,,,,,,,,,
001cv00000AuXPV,"City Of Hooks, TX",Texas,Municipality,Blake Anderson,2514,,Tier 3,0.75,33.4662,-94.2885,9bae00ef-7bba-4b97-b0d2-1d84916385b4,,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXPY,"County Of Cochran, TX",Texas,County,Lucy Nemerov,2516,,Tier 3,0.75,33.5644,-102.8975,d9cf2a66-7073-4e0a-895f-887a1c3bbb1d,,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXTj,"Village Of The Hills, TX",Texas,Municipality,Lucy Nemerov,2535,,Tier 3,0.75,30.348,-97.985,0fb17b07-1240-4909-9c83-a7bd9b051fa9,,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXU4,"Village Of Panorama, TX",Texas,Municipality,Lucy Nemerov,2547,Nurture,Tier 3,0.75,30.381,-95.4936,7b5d8472-6fa3-40e9-ae77-2b54e3938390,Closed Lost,,,Andy Blakely,8/4/2025,8/4/2025,,,,,,,,,,,,,,,,
001cv00000AuXUR,"City Of West, TX",Texas,Municipality,Blake Anderson,2557,,Tier 3,0.75,31.8023,-97.091,67079fc3-c339-451a-81b1-9f2f0e93d29f,,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXUu,"City Of Escobares, TX",Texas,Municipality,Blake Anderson,2569,,Tier 3,0.75,26.4106,-98.9625,a0d6a613-24c1-4eba-b29b-d3194a9205eb,,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXVY,"City Of Seymour, TX",Texas,Municipality,Blake Anderson,2584,Open Opportunity,Tier 3,0.75,33.5943,-99.2604,05e327ba-6fc1-4d18-84df-6c7f5466e38e,Open,Sales Qualified,Mid Funnel,Blake Anderson,5/22/2026,5/6/2026,,,3,2026-05-22,,,,,,3,,,,,,
001cv00000AuXWE,"City Of Palmhurst, TX",Texas,Municipality,Lucy Nemerov,2602,,Tier 3,0.75,26.2584,-98.3181,82a96507-56d7-4e30-9f42-09acc52d3ee1,,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXWF,"Village Of Westworth Village, TX",Texas,Municipality,Lucy Nemerov,2602,,Tier 3,0.75,32.7605,-97.4246,42a4e8ee-c0b8-4ce5-9658-6a5c49f04d44,,,,,,,,,8,2026-04-30,,8,,,,,,,,,,
001cv00000AuXfE,"Town Of Talty, TX",Texas,Municipality,Lucy Nemerov,2710,,Tier 3,0.75,32.6832,-96.3855,2bddc755-c780-49a0-b4c1-364ede04792e,,,,,,,,,18,2026-05-08,,18,,,,,,,,,,
001cv00000AuXfH,"City Of La Villa, TX",Texas,Municipality,Lucy Nemerov,2712,,Tier 3,0.75,26.2987,-97.9286,01442966-f677-4d83-b809-912e1abeb3f6,,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXfY,"City Of Edcouch, TX",Texas,Municipality,Blake Anderson,2720,,Tier 3,0.75,26.294,-97.9606,301fd2a1-301a-409b-af14-d49f2f6468bb,,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXff,"City Of Balcones Heights, TX",Texas,Municipality,Blake Anderson,2725,Nurture,Tier 3,0.75,29.4893,-98.5506,1be8957b-d47d-4ae2-9d55-be7e03ab2caa,Closed Lost,,,Andy Blakely,9/5/2025,9/3/2025,,,,,,,,,,,,,,,,
001cv00000AuXg8,"City Of Hallettsville, TX",Texas,Municipality,Lucy Nemerov,2742,,Tier 3,0.75,29.4439,-96.9411,8af584f7-4cdc-42df-9d25-6491fc1276ff,,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXgE,"City Of Van, TX",Texas,Municipality,Lucy Nemerov,2745,,Tier 3,0.75,32.5249,-95.6372,00301e8e-ae64-462f-b9a5-6c221f46d7c8,,,,,,,,,6,2026-05-21,,6,,,,,,,,,,
001cv00000AuXhA,"Village Of Vinton, TX",Texas,Municipality,Lucy Nemerov,2769,,Tier 3,0.75,31.9512,-106.6025,ccc16da8-4d24-43c2-a61b-58f7932f31fb,,,,,,,,,11,2026-05-15,,11,,,,,,,,,,
001cv00000AuXiH,"City Of Clarksville, TX",Texas,Municipality,Lucy Nemerov,2790,,Tier 3,0.75,32.5296,-94.903,8a85c70b-fe32-4c72-8c3a-bc535ea550d1,,,,,,,,,2,2026-04-29,,2,,,,,,,,,,
001cv00000AuXiI,"Town Of Refugio, TX",Texas,Municipality,Blake Anderson,2790,,Tier 3,0.75,28.3053,-97.2753,a2c8f897-8326-4152-a117-292714bd16f9,,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXiZ,"Town Of Waller, TX",Texas,Municipality,Lucy Nemerov,2796,,Tier 3,0.75,30.0566,-95.9269,f831b540-f1f8-4c3d-907b-59716b15a82d,,,,,,,,,2,2026-03-26,,2,,,,,,,,,,
001cv00000AuXie,"County Of Sherman, TX",Texas,County,Lucy Nemerov,2798,,Tier 3,0.75,36.2643,-101.9805,6b53072c-ab52-47ab-be9f-2604c2b79e2c,,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXis,"City Of Abernathy, TX",Texas,Municipality,Lucy Nemerov,2804,Open Opportunity,Tier 3,0.75,33.8323,-101.8429,8cdef8c7-82e6-4a27-9d38-26aeee727738,Open,Initial Interest,Top of Funnel,Lucy Nemerov,,5/12/2026,,,6,2026-05-14,,6,,,,,,,,,,
001cv00000AuXjB,"City Of Taft, TX",Texas,Municipality,Lucy Nemerov,2818,,Tier 3,0.75,27.9789,-97.3986,04634cfd-d34d-431c-a6b1-205820cecf62,,,,,,,,,10,2026-05-05,,10,,,,,,,,,,
001cv00000AuXjX,"County Of Real, TX",Texas,County,Lucy Nemerov,2826,,Tier 3,0.75,29.8851,-99.8125,01cb27b3-9bb9-4e3f-a1ed-64bd171b9091,,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXkB,"County Of Hall, TX",Texas,County,Lucy Nemerov,2845,,Tier 3,0.75,34.4794,-100.7098,154fbda3-7ce3-4ea6-8b38-203dc752f30b,,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXkC,"City Of Brazoria, TX",Texas,Municipality,Blake Anderson,2845,Open Opportunity,Tier 3,0.75,29.0444,-95.5691,9134866e-0923-4032-bff9-c9413d08c96a,Open,Initial Interest,Top of Funnel,Alicia Gopal,12/12/2025,12/9/2025,,,2,2025-12-12,,,,,2,,,,,,,
001cv00000AuXkK,"City Of Glen Rose, TX",Texas,Municipality,Blake Anderson,2848,,Tier 3,0.75,32.2347,-97.7555,1d964df6-6cde-4a34-85b7-e937f5cbd612,,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXkM,"Town Of Shady Shores, TX",Texas,Municipality,Lucy Nemerov,2849,,Tier 3,0.75,33.1651,-97.0295,5c60d15d-17b8-4191-818b-d5bdd28aa81b,,,,,,,,,10,2026-04-23,,10,,,,,,,,,,
001cv00000AuXkQ,"City Of Big Lake, TX",Texas,Municipality,Lucy Nemerov,2850,,Tier 3,0.75,31.1915,-101.4604,2726564a-3b00-418e-915e-73d6885c6b25,,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXkZ,"Town Of Rancho Viejo, TX",Texas,Municipality,Blake Anderson,2856,,Tier 3,0.75,26.0395,-97.5564,3cdab0cd-4c15-4139-9ba8-0456c8f0bead,,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXkc,"Town Of Ferris, TX",Texas,Municipality,Lucy Nemerov,2857,,Tier 3,0.75,32.534,-96.6655,62c8d32f-0bae-4686-a56b-231a96074e2f,,,,,,,,,2,2026-03-26,,2,,,,,,,,,,
001cv00000AuXlI,"City Of Hamilton, TX",Texas,Municipality,Lucy Nemerov,2871,Open Opportunity,Tier 3,0.75,31.7038,-98.1239,886a1f34-ac72-4608-9ed9-d37ea910a68f,Open,Initial Interest,Top of Funnel,Lucy Nemerov,4/28/2026,4/22/2026,,,14,2026-05-07,,14,,,,,,,,,,
001cv00000AuXlY,"Village Of Wimberley, TX",Texas,Municipality,Lucy Nemerov,2877,,Tier 3,0.75,29.9974,-98.0986,f705c833-09e3-42c0-8cdb-1a467539686e,,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXld,"City Of Poteet, TX",Texas,Municipality,Lucy Nemerov,2880,,Tier 3,0.75,29.0405,-98.5681,7d2d4fa3-dec7-45dc-9b56-6e4bba971721,,,,,,,,,1,2026-04-29,,1,,,,,,,,,,
