Account ID,Account Name,State,Entity Type,Owner,Population,Account Status,Tier,SQO Points,Lat,Lng,Starbridge Buyer ID,Opp Status,Stage,Funnel Position,Sourced By,Discovery Call Date,Created Date,ARR,Previously Lost,Total Calls,Last Call Date,Calls - Ryan Minter,Calls - Sydney Ireland,Calls - Quinzel Perry,Calls - Joe del Rosario,Calls - Alicia Gopal,Calls - Mihir Shah,Calls - Nick Martino,Calls - Ali Cohen,Calls - Jenny Allison,Calls - Leila Assil,Salesforce ID
001cv00000AuYsS,"Township Of Bethlehem, NJ",New Jersey,Municipality,Mihir Shah,3748,,Tier 3,0.75,40.6626,-75.0344,042489b0-96da-491a-90ed-fc9d80635ab5,,,,,,,,,,,,,,,,,,,,,
001cv00000AuYuO,"Borough Of Medford Lakes, NJ",New Jersey,Municipality,Sydney Ireland,4260,,Tier 3,0.75,39.8627,-74.805,38597911-e8f9-45bf-8db7-c7b9862d5c05,,,,,,,,,2,2026-05-08,,2,,,,,,,,,
001cv00000AuYue,"Borough Of Bradley Beach, NJ",New Jersey,Municipality,Mihir Shah,4273,,Tier 3,0.75,40.2031,-74.018,ece0f36a-5f35-49f3-aa91-346d0eea7629,,,,,,,,,13,2025-11-07,13,,,,,,,,,,
001cv00000AuYvW,"Borough Of Westville, NJ",New Jersey,Municipality,Sydney Ireland,4326,,Tier 3,0.75,39.8736,-75.127,a91183fe-f5a4-452e-bb9a-be6df21f5b90,,,,,,,,,,,,,,,,,,,,,
001cv00000AuYvb,"Borough Of Magnolia, NJ",New Jersey,Municipality,Sydney Ireland,4329,,Tier 3,0.75,39.8542,-75.0358,ae9446ee-a153-4b1a-a3de-64f639b0143f,,,,,,,,,,,,,,,,,,,,,
001cv00000AuYwP,"Township Of Boonton, NJ",New Jersey,Municipality,Mihir Shah,4380,,Tier 3,0.75,40.9183,-74.4279,1ef9c763-fc40-49d3-92af-5ff0c1beb1db,,,,,,,,,,,,,,,,,,,,,
001cv00000AuYwg,"Borough Of Garwood, NJ",New Jersey,Municipality,Nick Martino,4393,,Tier 3,0.75,40.6532,-74.3259,16597d79-c838-44ab-9eb0-0203c7fdf84e,,,,,,,,,,,,,,,,,,,,,
001cv00000AuYxJ,"City Of Egg Harbor, NJ",New Jersey,Municipality,Sydney Ireland,4396,Open Opportunity,Tier 3,0.75,39.5288,-74.6476,94312a97-3169-4ba4-853a-e7ac24f7e966,Open,Sales Qualified,Mid Funnel,Sydney Ireland,5/7/2026,5/7/2026,,,6,2026-05-07,,5,,,,,,,1,,
001cv00000AuYxi,"Borough Of Atlantic Highlands, NJ",New Jersey,Municipality,Mihir Shah,4417,,Tier 3,0.75,40.4094,-74.04,da8b9b12-c741-4780-a322-1ba8f0214fb0,,,,,,,,,3,2025-10-14,3,,,,,,,,,,
001cv00000AuYyG,"Township Of Elk, NJ",New Jersey,Municipality,Sydney Ireland,4442,,Tier 3,0.75,39.6802,-75.2071,f5395d28-15aa-43eb-b964-ed03d9179594,,,,,,,,,,,,,,,,,,,,,
001cv00000AuYyu,"Borough Of Buena, NJ",New Jersey,Municipality,Sydney Ireland,4487,,Tier 3,0.75,39.5271,-74.9406,8aca6f5f-33ce-454d-b6c3-5b4dd74b8bb1,,,,,,,,,,,,,,,,,,,,,
001cv00000AuZ7a,"City Of Salem, NJ",New Jersey,Municipality,Sydney Ireland,5297,,Tier 3,0.75,39.5719,-75.467,bd88731b-1c3f-4148-8db6-868943dd8f23,,,,,,,,,1,2025-09-15,1,,,,,,,,,,
001cv00000AuZ7h,"Borough Of Clementon, NJ",New Jersey,Municipality,Sydney Ireland,5321,Open Opportunity,Tier 3,0.75,39.8056,-74.9904,3c4123db-a7ce-4e1e-b744-37bf5fa10133,Open,Initial Interest,Top of Funnel,Sydney Ireland,5/20/2026,5/13/2026,,,11,2026-05-20,4,6,,,,,,,1,,
001cv00000AuZ87,"Township Of Allamuchy, NJ",New Jersey,Municipality,Mihir Shah,5423,,Tier 3,0.75,40.9219,-74.8103,0c540e4d-f1e3-423b-8fbe-f83faca8fcf3,,,,,,,,,,,,,,,,,,,,,
001cv00000AuZ9w,"Borough Of Northvale, NJ",New Jersey,Municipality,Nick Martino,4762,,Tier 3,0.75,41.0067,-73.9491,dea9a546-e004-4229-a4b5-b8fd9399be43,,,,,,,,,13,2026-05-19,,13,,,,,,,,,
001cv00000AuZID,"Borough Of Harrington Park, NJ",New Jersey,Municipality,Nick Martino,4963,,Tier 3,0.75,40.9875,-73.9751,c33f7669-1709-4b86-b7e2-919df3064d40,,,,,,,,,1,2026-03-17,,1,,,,,,,,,
001cv00000AuZLs,"Borough Of South Bound Brook, NJ",New Jersey,Municipality,Mihir Shah,4804,,Tier 3,0.75,40.5528,-74.5312,3ad4db0f-3346-458c-9620-a2c6b9ace04a,,,,,,,,,,,,,,,,,,,,,
001cv00000AuZLz,"Township Of Delanco, NJ",New Jersey,Municipality,Sydney Ireland,4811,Open Opportunity,Tier 3,0.75,40.0511,-74.9526,429ecf6c-f643-41dd-a108-c3721d75a2b7,Open,Initial Interest,Top of Funnel,Sydney Ireland,4/27/2026,4/24/2026,,,6,2026-04-29,,6,,,,,,,,,
001cv00000AuZM6,"Borough Of Penns Grove, NJ",New Jersey,Municipality,Sydney Ireland,4818,,Tier 3,0.75,39.7259,-75.4642,717d6255-c46d-450d-bd1a-1c9f89effb9c,,,,,,,,,,,,,,,,,,,,,
001cv00000AuZMG,"Township Of Alexandria, NJ",New Jersey,Municipality,Mihir Shah,4827,,Tier 3,0.75,40.5662,-75.0292,cfddea5b-eaa2-462c-b7a6-998319fab06c,,,,,,,,,,,,,,,,,,,,,
001cv00000AuZMI,"Borough Of Point Pleasant Beach, NJ",New Jersey,Municipality,Sydney Ireland,4828,,Tier 3,0.75,40.0918,-74.0497,1573a16e-6ed9-447a-8c4a-395f419c9cca,,,,,,,,,,,,,,,,,,,,,
001cv00000AuZNB,"Borough Of Demarest, NJ",New Jersey,Municipality,Nick Martino,4887,,Tier 3,0.75,40.9572,-73.9619,a340b2d0-35b8-4289-b5a9-b4289c64288a,,,,,,,,,3,2026-03-16,,3,,,,,,,,,
001cv00000AuZNc,"Township Of Hampton, NJ",New Jersey,Municipality,Mihir Shah,4914,,Tier 3,0.75,41.0978,-74.7494,a78c48a8-7b96-4bd0-97ff-1d4dbbf87bcb,,,,,,,,,,,,,,,,,,,,,
001cv00000AuZNt,"Borough Of Franklin, NJ",New Jersey,Municipality,Mihir Shah,4938,,Tier 3,0.75,41.122,-74.5796,cfed5961-4721-41e6-b4f0-44759b6dab5a,,,,,,,,,,,,,,,,,,,,,
001cv00000AuZS0,"Borough Of Mendham, NJ",New Jersey,Municipality,Mihir Shah,4973,,Tier 3,0.75,40.7758,-74.601,01859811-14bc-4bcb-b225-5b0e61575467,,,,,,,,,,,,,,,,,,,,,
001cv00000AuZS7,"Borough Of Brielle, NJ",New Jersey,Municipality,Mihir Shah,4982,Nurture,Tier 3,0.75,40.0982,-74.0833,4fa2c86a-6cfd-4e68-8cbb-fafcba47200b,Closed Lost,,,Ryan Minter,10/21/2025,10/14/2025,"$24,000",,5,2025-10-21,5,,,,,,,,,,
001cv00000AuZS9,"Township Of Greenwich, NJ",New Jersey,Municipality,Sydney Ireland,4994,,Tier 3,0.75,40.694,-75.111,323a9146-79ea-4090-834f-80d97b9e322c,,,,,,,,,,,,,,,,,,,,,
001cv00000AuZT0,"City Of Wildwood, NJ",New Jersey,Municipality,Sydney Ireland,5092,,Tier 3,0.75,38.9841,-74.8247,51eb68ba-c12b-4e79-8dbb-57023c0af80c,,,,,,,,,22,2026-05-14,20,2,,,,,,,,,
001cv00000AuZXS,"Township Of Hardyston, NJ",New Jersey,Municipality,Mihir Shah,8225,,Tier 3,0.75,41.1328,-74.6105,4ec70f24-17d2-459f-bc21-d91e20b68bfc,,,,,,,,,1,2025-09-30,,,1,,,,,,,,
001cv00000AuZdf,"Township Of Mansfield, NJ",New Jersey,Municipality,Sydney Ireland,8879,,Tier 3,0.75,40.7726,-74.9133,c2a72388-c4cc-4b66-b628-1316df0201f2,,,,,,,,,1,2025-08-26,1,,,,,,,,,,
001cv00000AuZkR,"Township Of Colts Neck, NJ",New Jersey,Municipality,Mihir Shah,9953,,Tier 3,0.75,40.2874,-74.1732,b733a301-28e4-4541-8a63-668ff408ba00,,,,,,,,,,,,,,,,,,,,,
001cv00000AuZlz,"City Of Ocean City, NJ",New Jersey,Municipality,Sydney Ireland,11190,Open Opportunity,Tier 2,1.0,39.2794,-74.5769,81b984ff-932a-4632-91c2-6921d8e9b92c,Open,Meeting Booked,Top of Funnel,Ryan Minter,9/22/2025,9/10/2025,,,22,2026-02-02,22,,,,,,,,,,
001cv00000AuZrZ,"Township Of Wyckoff, NJ",New Jersey,Municipality,Nick Martino,17037,,Tier 2,1.0,41.0097,-74.1731,4a227e92-acb8-45e2-875e-d1641dc65817,,,,,,,,,,,,,,,,,,,,,
001cv00000AuZtW,"Township Of Weehawken, NJ",New Jersey,Municipality,Nick Martino,17287,Open Opportunity,Tier 2,1.0,40.7715,-74.0193,a348177c-fac3-4d8a-8b78-a23a183227b2,Open,Initial Interest,Top of Funnel,Ryan Minter,,2/3/2026,,,2,2026-02-03,2,,,,,,,,,,
001cv00000AuZte,"Township Of Holmdel, NJ",New Jersey,Municipality,Mihir Shah,17401,,Tier 2,1.0,40.3849,-74.189,c49a4197-3efd-47d4-9a15-808f863e11e7,,,,,,,,,10,2025-11-06,10,,,,,,,,,,
001cv00000Aua0o,"Township Of Mount Olive, NJ",New Jersey,Municipality,Mihir Shah,28895,,Tier 1,1.5,40.8716,-74.7341,73de7b8a-2338-4d30-8532-706bd74665db,,,,,,,,,10,2025-11-05,10,,,,,,,,,,
001cv00000Aua5u,"Township Of Orange City, NJ",New Jersey,Municipality,Nick Martino,34002,Open Opportunity,Tier 1,1.5,40.7684,-74.2407,16fd1cd9-d271-4657-9a83-b419e648c3a8,Open,Initial Interest,Top of Funnel,Ryan Minter,9/19/2025,9/15/2025,,,26,2026-02-23,26,,,,,,,,,,
001cv00000Aua9q,"Borough Of North Plainfield, NJ",New Jersey,Municipality,Mihir Shah,22497,,Tier 2,1.0,40.6281,-74.4359,9a2d8509-f0d3-4a9a-94f7-7fbf126e8e21,,,,,,,,,5,2026-02-19,5,,,,,,,,,,
001cv00000AuaBT,"Township Of Wall, NJ",New Jersey,Municipality,Mihir Shah,26467,,Tier 1,1.5,40.1704,-74.0929,f5381449-1c9d-4d16-a1ca-ce89c4e19ea3,,,,,,,,,9,2026-05-15,7,,,,,2,,,,,
001cv00000AuaDl,"Township Of Pennsauken, NJ",New Jersey,Municipality,Sydney Ireland,37100,,Tier 1,1.5,39.9541,-75.0606,f620a383-4ece-4cf4-be05-903e09b019ea,,,,,,,,,3,2025-11-06,3,,,,,,,,,,
001cv00000AuaG1,"Township Of Montclair, NJ",New Jersey,Municipality,Nick Martino,40935,,Tier 1,1.5,40.8168,-74.2212,d1cd8dc1-70f9-403e-af8c-2735f4853a37,,,,,,,,,,,,,,,,,,,,,
001cv00000AuaGb,"Township Of Hillsborough, NJ",New Jersey,Municipality,Mihir Shah,42986,,Tier 1,1.5,40.5081,-74.6374,3d9871e5-7451-4765-ab80-8a5474593b59,,,,,,,,,3,2026-03-16,3,,,,,,,,,,
001cv00000AuaHE,"Township Of Berkeley, NJ",New Jersey,Municipality,Sydney Ireland,44348,,Tier 1,1.5,39.899,-74.1565,5f7937c8-ee8d-4bf0-88f5-7679f04a1f81,,,,,,,,,7,2026-05-19,2,5,,,,,,,,,
001cv00000AuaKb,"Township Of Washington, NJ",New Jersey,Municipality,Mihir Shah,49391,,Tier 1,1.5,40.9822,-74.0661,3fbbba6c-9cc2-43d1-baa5-3c658e8ffcb2,,,,,,,,,,,,,,,,,,,,,
001cv00000AuaOL,"Township Of Piscataway, NJ",New Jersey,Municipality,Nick Martino,61042,,Tier S,2.0,40.55,-74.4758,0e50a543-1fd7-42b8-9d22-65c07bb45bed,,,,,,,,,9,2026-02-02,9,,,,,,,,,,
001cv00000AuaOM,"City Of Vineland, NJ",New Jersey,Municipality,Sydney Ireland,61156,,Tier S,2.0,39.4869,-75.0431,3dc4c491-002b-43f2-9f7e-2177199c0f8d,,,,,,,,,5,2026-05-08,3,2,,,,,,,,,
001cv00000B21ph,"Township Of Lafayette, NJ",New Jersey,Municipality,Mihir Shah,2381,,Tier 3,0.75,41.0983,-74.6891,3a460651-aee9-499b-bddc-73d0908cf946,,,,,,,,,,,,,,,,,,,,,
001cv00000B21ru,"Borough Of Helmetta, NJ",New Jersey,Municipality,Nick Martino,2437,,Tier 3,0.75,40.3803,-74.4148,644eb9a9-6611-4454-9b30-0e5db25a4634,,,,,,,,,,,,,,,,,,,,,
001cv00000B21sQ,"Township Of Oxford, NJ",New Jersey,Municipality,Mihir Shah,2447,,Tier 3,0.75,40.804,-74.9949,5b2596f2-3a12-413c-a593-ea94cca1dac6,,,,,,,,,,,,,,,,,,,,,
001cv00000B21x8,"Township Of Weymouth, NJ",New Jersey,Municipality,Sydney Ireland,2640,,Tier 3,0.75,39.4007,-74.8241,84ddadba-c41a-4d4c-baff-3a475bf7ebad,,,,,,,,,,,,,,,,,,,,,
001cv00000B21yJ,"Borough Of Lakehurst, NJ",New Jersey,Municipality,Sydney Ireland,2670,,Tier 3,0.75,40.0147,-74.3117,f23c44ff-0dd0-4299-9381-9fd9d9832938,,,,,,,,,,,,,,,,,,,,,
001cv00000B21yg,"Township Of South Hackensack, NJ",New Jersey,Municipality,Nick Martino,2679,,Tier 3,0.75,40.8691,-74.0493,02825cd5-5a89-4356-8cd0-765881130059,,,,,,,,,8,2026-05-08,,8,,,,,,,,,
001cv00000B21yi,"Township Of Liberty, NJ",New Jersey,Municipality,Mihir Shah,2680,,Tier 3,0.75,40.8696,-74.9516,e9fd87b2-fe78-4fea-8c6d-edadc5e5e22e,,,,,,,,,,,,,,,,,,,,,
001cv00000B21yv,"Borough Of Mountain Lakes, NJ",New Jersey,Municipality,Mihir Shah,4565,,Tier 3,0.75,40.8861,-74.4545,3176a03c-18e3-4b92-80ae-913ebdb753ea,,,,,,,,,,,,,,,,,,,,,
001cv00000B21yw,"Township Of Delaware, NJ",New Jersey,Municipality,Mihir Shah,4565,,Tier 3,0.75,40.446,-74.9441,673476d9-0720-49ab-a1d5-89c52761ffb0,,,,,,,,,,,,,,,,,,,,,
001cv00000B220f,"Borough Of Neptune City, NJ",New Jersey,Municipality,Mihir Shah,4618,,Tier 3,0.75,40.1968,-74.028,9e0546d1-f2dd-4d92-aaa9-2e111c275a4b,,,,,,,,,,,,,,,,,,,,,
001cv00000B220o,"Borough Of Mount Ephraim, NJ",New Jersey,Municipality,Sydney Ireland,4628,,Tier 3,0.75,39.8815,-75.086,8649ca9e-b320-44b0-a292-8c2193dce76e,,,,,,,,,,,,,,,,,,,,,
001cv00000B220p,"Township Of White, NJ",New Jersey,Municipality,Mihir Shah,4630,,Tier 3,0.75,40.8367,-75.026,a98c733e-be1c-4132-b5d2-433d97bf820d,,,,,,,,,,,,,,,,,,,,,
001cv00000B220z,"Borough Of Highlands, NJ",New Jersey,Municipality,Mihir Shah,4636,,Tier 3,0.75,40.4049,-73.9938,c9242310-8132-495d-8b70-943f477c5501,,,,,,,,,,,,,,,,,,,,,
001cv00000B221p,"Township Of Commercial, NJ",New Jersey,Municipality,Sydney Ireland,4701,,Tier 3,0.75,39.2451,-75.0285,50592111-72f8-4cb1-ac73-2b39451de127,,,,,,,,,,,,,,,,,,,,,
001cv00000CLwwt,"Township Of Springfield, NJ",New Jersey,Municipality,Sydney Ireland,16979,,Tier 2,1.0,40.702,-74.3201,b29510ae-0aeb-401e-a4c9-94b41bf3293f,,,,,,,,,,,,,,,,,,,,,
001cv00000CLwwu,"Township Of Hopewell, NJ",New Jersey,Municipality,Mihir Shah,17371,,Tier 2,1.0,40.3554,-74.798,8fceb7c6-e1ff-4eda-ac1c-22d708c470ef,,,,,,,,,,,,,,,,,,,,,
001cv00000NB3F3,"Borough of Sea Girt, NJ",New Jersey,Municipality,Mihir Shah,1874,Nurture,Tier 3,0.75,40.1315,-74.0434,1faba687-6de7-4cd7-971e-506c18a2592d,Closed Lost,,,Ryan Minter,10/29/2025,10/30/2025,,,,,,,,,,,,,,,
001cv00000SBJKA,"City of Elizabeth, NJ",New Jersey,Municipality,Nick Martino,137298,,Tier S,2.0,40.6636,-74.2117,bee64377-8d6f-4f6c-a480-65f5d1fbaf14,,,,,,,,,2,2026-03-12,2,,,,,,,,,,
001cv00000bBVeV,Township of Washington,New Jersey,Municipality,Mihir Shah,717,,Tier 3,0.75,40.9822,-74.0661,1254627c-396f-4a03-8241-d1ae7d57b054,,,,,,,,,,,,,,,,,,,,,
001cv00000bBVfD,Greenwich Township,New Jersey,Municipality,Sydney Ireland,773,,Tier 3,0.75,39.3939,-75.3419,c3565e47-5f88-431c-abd3-2d2c6d507704,,,,,,,,,,,,,,,,,,,,,
001cv00000bBVfJ,Borough of Stone Harbor,New Jersey,Municipality,Sydney Ireland,784,,Tier 3,0.75,39.0546,-74.7607,21048d20-2cad-4671-bb24-9382ca971473,,,,,,,,,,,,,,,,,,,,,
001cv00000bBViC,Borough of Longport,New Jersey,Municipality,Sydney Ireland,884,,Tier 3,0.75,39.3136,-74.5243,799d559d-8f1b-473e-b8af-b00324f84c68,,,,,,,,,,,,,,,,,,,,,
001cv00000bBViK,Borough of Deal,New Jersey,Municipality,Mihir Shah,891,,Tier 3,0.75,40.2469,-74.0007,604a6a3d-72d3-40b7-abc7-cb8d3f6eda6e,,,,,,,,,,,,,,,,,,,,,
001cv00000bBVj3,"Borough of Far Hills, NJ",New Jersey,Municipality,Mihir Shah,935,,Tier 3,0.75,40.6833,-74.637,423e4b69-78c5-4c23-a471-0798ed6f83e2,,,,,,,,,1,2026-03-16,1,,,,,,,,,,
001cv00000bBVlK,Borough of Bay Head,New Jersey,Municipality,Sydney Ireland,964,,Tier 3,0.75,40.0703,-74.0437,fb537f98-6c97-461a-90a8-b2d80fb9c29b,,,,,,,,,,,,,,,,,,,,,
001cv00000bBVlj,Borough of West Cape May,New Jersey,Municipality,Sydney Ireland,995,,Tier 3,0.75,38.9398,-74.9301,d690f4c8-fde7-4222-b56d-291b81711c23,,,,,,,,,5,2026-05-11,,5,,,,,,,,,
001cv00000bBVoW,Borough of Beach Haven,New Jersey,Municipality,Sydney Ireland,1069,,Tier 3,0.75,39.5622,-74.2411,efa4371f-1a8e-46c6-a4c7-519822df2e14,,,,,,,,,,,,,,,,,,,,,
001cv00000bBVpQ,Borough of Ship Bottom,New Jersey,Municipality,Sydney Ireland,1125,Nurture,Tier 3,0.75,39.645,-74.1795,52c31ef1-bd8f-4b11-bd08-53bcb9c8f67f,,,,,,,,,8,2026-05-19,,8,,,,,,,,,
001cv00000bBVwy,Borough of Avalon,New Jersey,Municipality,Sydney Ireland,1216,,Tier 3,0.75,39.1027,-74.7201,3ca5ae07-0a0c-4ca5-9d8a-10b6d1276c18,,,,,,,,,4,2026-03-19,,4,,,,,,,,,
001cv00000bBW3j,Borough of Allentown,New Jersey,Municipality,Mihir Shah,1731,,Tier 3,0.75,40.1778,-74.5843,4fdb1eb7-fffe-4524-8f08-18275a967621,,,,,,,,,,,,,,,,,,,,,
001cv00000bBW3z,Township of Lower Alloways Creek,New Jersey,Municipality,Sydney Ireland,1750,,Tier 3,0.75,39.5007,-75.4366,02f7192d-3fd6-4364-a364-4b14e2b06f83,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWD6,Borough of Avon-by-the-Sea,New Jersey,Municipality,Mihir Shah,1944,,Tier 3,0.75,40.1927,-74.0216,7b682583-c4d9-4dae-8494-ecb3b668219c,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWEj,Township of Woodbridge,New Jersey,Municipality,Nick Martino,106101,,Tier S,2.0,40.563,-74.3004,a242f94c-bbdd-401d-8343-61be57f92783,,,,,,,,,3,2026-04-29,,3,,,,,,,,,
001cv00000bBWEw,Township of Edison,New Jersey,Municipality,Nick Martino,110002,,Tier S,2.0,40.5169,-74.4063,dd7d8f84-6636-41ba-aca0-8d859e1fb48d,,,,,,,,,2,2026-03-17,1,1,,,,,,,,,
001cv00000bBWIp,Borough of Alpine,New Jersey,Municipality,Nick Martino,1774,,Tier 3,0.75,40.9496,-73.9286,19e10d86-9884-4290-8a44-25831451fd9e,,,,,,,,,3,2026-03-18,,3,,,,,,,,,
001cv00000bBWJD,Township of Eagleswood,New Jersey,Municipality,Sydney Ireland,1803,,Tier 3,0.75,39.6491,-74.296,7010a6a8-fb0c-46bd-8c0d-c2a700827f69,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWJc,Borough of Brooklawn,New Jersey,Municipality,Sydney Ireland,1831,,Tier 3,0.75,39.8756,-75.123,c6223b62-15d6-40d0-9768-47017f05452f,,,,,,,,,1,2026-05-22,,1,,,,,,,,,
001cv00000bBWK0,Borough of Lavallette,New Jersey,Municipality,Sydney Ireland,1854,,Tier 3,0.75,39.9706,-74.0706,708c8df6-7972-404d-9e0f-9b897a57cf11,,,,,,,,,1,2026-05-22,,1,,,,,,,,,
001cv00000bBWL2,Borough of Hopewell,New Jersey,Municipality,Mihir Shah,1938,,Tier 3,0.75,40.3892,-74.762,6b47e91d-c85e-48f9-832e-f65ef600f5d3,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWLz,Borough of Spring Lake Heights,New Jersey,Municipality,Mihir Shah,4859,,Tier 3,0.75,40.1583,-74.0356,ce90ae8f-60f0-4de9-b820-84eae62c840b,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWMf,Township of Monroe,New Jersey,Municipality,Nick Martino,38043,,Tier 1,1.5,40.3168,-74.4163,e94346dc-fe36-410d-9e3b-dfcbbea0e895,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWOY,Borough of Lake Como,New Jersey,Municipality,Mihir Shah,1672,,Tier 3,0.75,40.1708,-74.0274,3733f56c-4047-4b3b-8222-17d5f0d7b3a7,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWOy,Borough of Chester,New Jersey,Municipality,Mihir Shah,1695,,Tier 3,0.75,40.7835,-74.6983,ec01d495-ad13-438d-a7a5-54e58ecd1265,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWPJ,Borough of Island Heights,New Jersey,Municipality,Sydney Ireland,1715,,Tier 3,0.75,39.9395,-74.1445,8e28ca7e-ffa0-44c8-b2db-1a1e8d2132c7,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWQm,Borough of Laurel Springs,New Jersey,Municipality,Sydney Ireland,2003,,Tier 3,0.75,39.8225,-75.0054,c7ea5f2e-7354-47ea-ad1a-e97f8058080d,,,,,,,,,1,2026-05-22,,1,,,,,,,,,
001cv00000bBWR3,Borough of Seaside Park,New Jersey,Municipality,Sydney Ireland,2058,,Tier 3,0.75,39.9274,-74.0775,087f4468-761c-48a7-b0f8-1d1a5cefb0ab,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWRj,Township of Lawrence,New Jersey,Municipality,Mihir Shah,3130,,Tier 3,0.75,40.2728,-74.7349,ed194ddb-a7c1-4f5f-88dc-40242e186744,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWTC,Township of Lakewood,New Jersey,Municipality,Sydney Ireland,141985,,Tier S,2.0,40.0864,-74.2153,5b436c2c-daa2-4371-9dbf-0652fa7cff6b,,,,,,,,,2,2026-03-12,2,,,,,,,,,,
001cv00000bBWTf,"City of Paterson, NJ",New Jersey,Municipality,Nick Martino,160463,,Tier S,2.0,,,5fb575aa-9f0f-4f4a-ab36-9f361e079da5,,,,,,,,,7,2026-05-26,,,,,,,7,,,,
001cv00000bBWXm,County of Morris,New Jersey,County,Mihir Shah,523053,,Tier S,2.0,40.8336,-74.5463,71ed147b-208c-443e-a66d-0ff32571100d,,,,,,,,,1,2026-03-12,1,,,,,,,,,,
001cv00000bBWXn,Passaic County,New Jersey,County,Nick Martino,526597,,Tier S,2.0,41.1232,-74.3587,cf3323bd-4e86-440a-b868-663f6f386895,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWXo,County of Camden,New Jersey,County,Sydney Ireland,533988,,Tier S,2.0,39.8592,-75.0144,e30da2a6-1b57-43c7-a79f-38d217e97eda,,,,,,,,,7,2026-05-19,,7,,,,,,,,,
001cv00000bBWY7,County of Union,New Jersey,County,Nick Martino,594160,,Tier S,2.0,40.6595,-74.2884,95ceb829-8dc0-4212-b831-5df8acfcf191,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWYF,Monmouth County,New Jersey,County,Mihir Shah,647520,,Tier S,2.0,40.2589,-74.124,b3cdd746-f88f-4e14-80d3-142f4a709b85,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWYI,County of Ocean,New Jersey,County,Sydney Ireland,666434,,Tier S,2.0,39.9653,-74.3118,fdbb3aa3-156f-4744-b747-5c4377f85c27,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWYU,Hudson County,New Jersey,County,Nick Martino,736185,,Tier S,2.0,40.7453,-74.0535,0dca93d1-2d04-4035-b705-6ac61deb11c9,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWYp,Middlesex County,New Jersey,County,Nick Martino,890119,,Tier S,2.0,40.4111,-74.3587,21632ee3-01fe-4e4c-9bdf-87124f33431a,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWZ2,Bergen County,New Jersey,County,Nick Martino,978641,,Tier S,2.0,40.9263,-74.077,0763f7c6-7e89-4c15-b28c-255d626bd0fd,,,,,,,,,1,2026-03-17,,1,,,,,,,,,
001cv00000bBWuA,Borough of Sea Bright,New Jersey,Municipality,Mihir Shah,1445,,Tier 3,0.75,40.3654,-73.9741,a8be83aa-5997-43b8-ae06-e28c62bd2cbe,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWuW,Township of Mannington,New Jersey,Municipality,Sydney Ireland,1476,,Tier 3,0.75,39.595,-75.4427,adf7e116-ef83-4653-aba9-aa41a720a9f6,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWzG,"Atlantic County, NJ",New Jersey,County,Sydney Ireland,279114,,Tier S,2.0,39.5333,-74.6869,846dcb44-0a17-4001-8e28-433ddd3d659d,,,,,,,,,7,2026-04-21,,7,,,,,,,,,
001cv00000bBX09,City of Jersey City,New Jersey,Municipality,Nick Martino,302824,,Tier S,2.0,40.7195,-74.043,095ef802-4105-4fb8-83b3-5249b1dea108,,,,,,,,,3,2026-03-17,,3,,,,,,,,,
001cv00000bBX0H,Gloucester County,New Jersey,County,Sydney Ireland,311783,,Tier S,2.0,39.7103,-75.1078,d4d9935e-af49-41ba-8986-d86573362b71,,,,,,,,,,,,,,,,,,,,,
001cv00000bBX0f,Somerset County,New Jersey,County,Mihir Shah,357467,,Tier S,2.0,40.5292,-74.64,efc703e7-eb37-43de-b55f-976dcf0b8f6d,,,,,,,,,,,,,,,,,,,,,
001cv00000bBX1J,Burlington County,New Jersey,County,Sydney Ireland,475515,,Tier S,2.0,39.8558,-74.6869,c5230c69-60ab-41c1-8c2a-c0a19221fcc1,,,,,,,,,,,,,,,,,,,,,
