Account ID,Account Name,State,Entity Type,Owner,Population,Account Status,Tier,SQO Points,Lat,Lng,Starbridge Buyer ID,Opp Status,Stage,Funnel Position,Sourced By,Discovery Call Date,Created Date,ARR,Previously Lost,Total Calls,Last Call Date,Calls - Sydney Ireland,Calls - Ali Cohen,Calls - Nick Martino,Calls - Quinzel Perry,Calls - Alicia Gopal,Calls - Jenny Allison,Calls - Ryan Minter,Calls - Catherine Silvestri,Salesforce ID
001cv00000AuX7y,"Township Of Duplain, MI",Michigan,Municipality,Sydney Ireland,2300,,Tier 3,0.75,43.0467,-84.4525,91779748-6fc7-4234-8d43-2d6f030cb2eb,,,,,,,,,,,,,,,,,,,
001cv00000AuX8P,"City Of Bronson, MI",Michigan,Municipality,Sydney Ireland,2305,,Tier 3,0.75,41.8723,-85.1947,41119ab5-febb-4785-bc20-9ab79b6d2b6f,,,,,,,,,,,,,,,,,,,
001cv00000AuX8V,"Township Of Adams, MI",Michigan,Municipality,Sydney Ireland,2308,,Tier 3,0.75,41.9418,-84.5348,a33cb19f-2d10-4264-8f07-e8188ec9594a,,,,,,,,,,,,,,,,,,,
001cv00000AuX8d,"City Of Croswell, MI",Michigan,Municipality,Sydney Ireland,2313,,Tier 3,0.75,43.2756,-82.621,893148fe-5b7f-4304-bbeb-ff217655fc42,,,,,,,,,,,,,,,,,,,
001cv00000AuX8y,"City Of West Branch, MI",Michigan,Municipality,Sydney Ireland,2321,,Tier 3,0.75,44.2764,-84.2386,79822336-6502-4ab9-ae7c-3f296157a1f8,,,,,,,,,,,,,,,,,,,
001cv00000AuX95,"Township Of Sands, MI",Michigan,Municipality,Sydney Ireland,2324,,Tier 3,0.75,46.42,-87.4094,ee3fc98b-d500-4c53-9f7b-850c41ea43d2,,,,,,,,,,,,,,,,,,,
001cv00000AuX97,"Township Of Billings, MI",Michigan,Municipality,Sydney Ireland,2325,,Tier 3,0.75,43.8501,-84.3479,e117dce1-2a71-49f1-bbbe-b3f3e7b76064,,,,,,,,,,,,,,,,,,,
001cv00000AuX9S,"Charter Township Of Filer, MI",Michigan,Municipality,Sydney Ireland,2332,,Tier 3,0.75,44.2156,-86.289,b7f469d7-b70b-4d2f-b2fd-72ca4e8054ed,,,,,,,,,,,,,,,,,,,
001cv00000AuX9q,"Township Of Clam Lake, MI",Michigan,Municipality,Sydney Ireland,2340,,Tier 3,0.75,44.2012,-85.4057,9d0f0d27-e1a8-4af3-ae91-bfdb76b36529,,,,,,,,,,,,,,,,,,,
001cv00000AuXA1,"Village Of Carleton, MI",Michigan,Municipality,Sydney Ireland,2345,,Tier 3,0.75,42.0592,-83.3908,4c1f3b3f-fa13-413e-a10f-f5fcc936e3d5,,,,,,,,,,,,,,,,,,,
001cv00000AuXA6,"City Of Charlevoix, MI",Michigan,Municipality,Sydney Ireland,2347,,Tier 3,0.75,45.3181,-85.2584,ac860f4f-d6eb-4089-99c8-1ab15f24644a,,,,,,,,,3,2026-03-26,3,,,,,,,,
001cv00000AuXA7,"Township Of Climax, MI",Michigan,Municipality,Sydney Ireland,2347,,Tier 3,0.75,42.2384,-85.335,6785bdfe-d10b-4929-a93b-4bfff5eccaa9,,,,,,,,,,,,,,,,,,,
001cv00000AuXAD,"Charter Township Of Royal Oak, MI",Michigan,Municipality,Sydney Ireland,2351,,Tier 3,0.75,42.4507,-83.1617,a6cd1da7-d25c-45ac-8614-209c46b1f242,,,,,,,,,,,,,,,,,,,
001cv00000AuXAE,"Township Of Newfield, MI",Michigan,Municipality,Sydney Ireland,2351,,Tier 3,0.75,43.5687,-86.0644,34439ede-e79e-4e4b-ad93-bada57386311,,,,,,,,,,,,,,,,,,,
001cv00000AuXAU,"Township Of Pine River, MI",Michigan,Municipality,Sydney Ireland,2357,,Tier 3,0.75,43.4275,-84.6793,0a7ccb5a-e9a8-48fd-8ae5-4f5d7112693e,,,,,,,,,,,,,,,,,,,
001cv00000AuXAg,"Township Of Otisco, MI",Michigan,Municipality,Sydney Ireland,2364,,Tier 3,0.75,43.0592,-85.263,b9c90b8f-ea78-4e69-9b52-d4d3ac818026,,,,,,,,,,,,,,,,,,,
001cv00000AuXAh,"Township Of Douglass, MI",Michigan,Municipality,Sydney Ireland,2364,,Tier 3,0.75,42.6434,-86.2006,9ad616f1-b945-4d73-9228-d0b61389e7b7,,,,,,,,,,,,,,,,,,,
001cv00000AuXAn,"Township Of Prairie Ronde, MI",Michigan,Municipality,Sydney Ireland,2366,,Tier 3,0.75,42.0987,-85.7046,e656d785-f760-422e-8b04-c6510709889f,,,,,,,,,,,,,,,,,,,
001cv00000AuXAq,"Township Of Homestead, MI",Michigan,Municipality,Sydney Ireland,2367,,Tier 3,0.75,46.3381,-84.1225,c5b36577-5ba1-4046-997b-471c8190d88d,,,,,,,,,,,,,,,,,,,
001cv00000AuXEb,"Village Of Chesaning, MI",Michigan,Municipality,Sydney Ireland,2448,,Tier 3,0.75,43.1847,-84.1153,32c87bb5-65a0-4689-ade1-93a85f2bddf4,,,,,,,,,,,,,,,,,,,
001cv00000AuXEg,"Charter Township Of Pere Marquette, MI",Michigan,Municipality,Sydney Ireland,2450,,Tier 3,0.75,43.9517,-86.4604,6828e4fa-2089-4947-9f9d-68b6aaeb27dd,,,,,,,,,,,,,,,,,,,
001cv00000AuXHw,"Township Of Cambria, MI",Michigan,Municipality,Sydney Ireland,2522,,Tier 3,0.75,41.8557,-84.6688,77c009b5-8b9d-47e2-b0b3-f842688d3189,,,,,,,,,,,,,,,,,,,
001cv00000AuXHz,"Township Of Wayne, MI",Michigan,Municipality,Sydney Ireland,2523,,Tier 3,0.75,42.2814,-83.3863,ea793825-83b9-4f6a-ac6b-597bd7c590f7,,,,,,,,,,,,,,,,,,,
001cv00000AuXI4,"Township Of Trowbridge, MI",Michigan,Municipality,Sydney Ireland,2526,,Tier 3,0.75,42.4556,-85.8281,c16d6b96-3edf-4684-aca4-ee46ba88a89b,,,,,,,,,,,,,,,,,,,
001cv00000AuXNK,"Township Of Monterey, MI",Michigan,Municipality,Sydney Ireland,2466,,Tier 3,0.75,42.6514,-85.8281,977f545c-76c0-4e66-9b02-37199c315a7a,,,,,,,,,,,,,,,,,,,
001cv00000AuXNO,"Township Of Tobacco, MI",Michigan,Municipality,Sydney Ireland,2467,,Tier 3,0.75,43.8575,-84.4211,12aa92dc-239c-4fc6-acf7-6bca541f9c92,,,,,,,,,,,,,,,,,,,
001cv00000AuXNc,"Township Of Big Prairie, MI",Michigan,Municipality,Sydney Ireland,2472,,Tier 3,0.75,43.5186,-85.6425,d41b137b-26b5-4bbc-ba8e-c1b505385fbf,,,,,,,,,,,,,,,,,,,
001cv00000AuXNx,"City Of Newaygo, MI",Michigan,Municipality,Sydney Ireland,2478,,Tier 3,0.75,43.4197,-85.7994,d9857121-543d-4c73-8efd-288dc4817485,,,,,,,,,,,,,,,,,,,
001cv00000AuXNy,"Township Of Albert, MI",Michigan,Municipality,Sydney Ireland,2478,,Tier 3,0.75,44.8956,-84.3048,a81a3c36-abd5-493f-a25d-4ece90ed2fa5,,,,,,,,,,,,,,,,,,,
001cv00000AuXOD,"Township Of Fulton, MI",Michigan,Municipality,Sydney Ireland,2483,,Tier 3,0.75,42.115,-85.3536,36584204-92d2-4a95-bd93-c2f69bbcc881,,,,,,,,,,,,,,,,,,,
001cv00000AuXOP,"Township Of Edenville, MI",Michigan,Municipality,Sydney Ireland,2487,,Tier 3,0.75,43.7995,-84.3817,492c2539-69b5-4bfd-a218-cba14a981c2a,,,,,,,,,,,,,,,,,,,
001cv00000AuXOc,"City Of Hartford, MI",Michigan,Municipality,Sydney Ireland,2492,,Tier 3,0.75,42.2067,-86.1667,58c2b1ee-cb57-43b6-88f6-0459aa3fda5c,,,,,,,,,4,2026-05-13,4,,,,,,,,
001cv00000AuXOe,"Township Of Campbell, MI",Michigan,Municipality,Sydney Ireland,2493,,Tier 3,0.75,42.824,-85.2515,d045f408-adb1-4dd4-a264-803809521e3d,,,,,,,,,,,,,,,,,,,
001cv00000AuXOf,"Township Of Waverly, MI",Michigan,Municipality,Sydney Ireland,2493,,Tier 3,0.75,42.3029,-85.9509,316fdc3e-cb35-4fe7-9215-db79a26767a2,,,,,,,,,,,,,,,,,,,
001cv00000AuXOp,"Township Of Garfield, MI",Michigan,Municipality,Sydney Ireland,2496,,Tier 3,0.75,44.7315,-85.6344,66334126-60c1-41e4-96bf-1d8d56f15a55,,,,,,,,,,,,,,,,,,,
001cv00000AuXOv,"City Of Clio, MI",Michigan,Municipality,Sydney Ireland,2498,,Tier 3,0.75,43.1775,-83.7341,55676378-33bb-44b6-a30a-c3212288b688,,,,,,,,,,,,,,,,,,,
001cv00000AuXOy,"Township Of Indianfields, MI",Michigan,Municipality,Sydney Ireland,2499,,Tier 3,0.75,43.4551,-83.441,f9545ecb-bd12-4855-be65-9bb42bdbc3e1,,,,,,,,,,,,,,,,,,,
001cv00000AuXP2,"City Of Reed City, MI",Michigan,Municipality,Sydney Ireland,2500,,Tier 3,0.75,43.875,-85.5101,586b3a6d-2a1f-4379-be7c-4f4553efdf9c,,,,,,,,,,,,,,,,,,,
001cv00000AuXPB,"Village Of Clinton, MI",Michigan,Municipality,Sydney Ireland,2508,,Tier 3,0.75,42.072,-83.9716,d41c4c51-ee0b-4cc0-a7d5-054fa0370210,,,,,,,,,,,,,,,,,,,
001cv00000AuXPC,"Village Of Cass City, MI",Michigan,Municipality,Sydney Ireland,2508,,Tier 3,0.75,43.6009,-83.1747,57e0d951-db5f-4518-89e4-5fad59464642,,,,,,,,,,,,,,,,,,,
001cv00000AuXPF,"Township Of Covert, MI",Michigan,Municipality,Sydney Ireland,2509,,Tier 3,0.75,42.2745,-86.2768,a1494a97-47d4-4942-bcda-34c16362599a,,,,,,,,,,,,,,,,,,,
001cv00000AuXPL,"Township Of Clearwater, MI",Michigan,Municipality,Sydney Ireland,2512,,Tier 3,0.75,44.8082,-85.2515,380226b1-6aac-4ef8-a1b2-578b8e232038,,,,,,,,,,,,,,,,,,,
001cv00000AuXPM,"Township Of Emmett, MI",Michigan,Municipality,Sydney Ireland,2512,,Tier 3,0.75,42.3086,-85.1113,6872a418-dd5b-43f3-a199-798c5f018d4b,,,,,,,,,,,,,,,,,,,
001cv00000AuXTQ,"Charter Township Of Sheridan, MI",Michigan,Municipality,Sydney Ireland,2527,,Tier 3,0.75,43.2123,-85.0736,cd23abfe-59d9-4723-bb95-e3741edbf3ae,,,,,,,,,,,,,,,,,,,
001cv00000AuXTW,"Village Of Spring Lake, MI",Michigan,Municipality,Sydney Ireland,2529,,Tier 3,0.75,43.077,-86.197,b6e1e19c-6fcf-40ab-9b4b-03ed3721125f,,,,,,,,,,,,,,,,,,,
001cv00000AuXTv,"Township Of Porter, MI",Michigan,Municipality,Sydney Ireland,2542,,Tier 3,0.75,43.5186,-84.4664,61ff4eda-4cd0-45ed-b90e-e6462d0d40dd,,,,,,,,,,,,,,,,,,,
001cv00000AuXUY,"Township Of Columbia (Van Buren County), MI",Michigan,Municipality,Sydney Ireland,2560,,Tier 3,0.75,42.246,-86.0122,1046f9aa-e40e-4a93-8357-ab8da3e11043,,,,,,,,,,,,,,,,,,,
001cv00000AuXUb,"Township Of Elk Rapids, MI",Michigan,Municipality,Sydney Ireland,2562,,Tier 3,0.75,44.8799,-85.4066,5d43a266-d210-4e5b-9126-7b9c4bab430a,,,,,,,,,2,2026-03-25,2,,,,,,,,
001cv00000AuXUg,"Township Of Mendon, MI",Michigan,Municipality,Sydney Ireland,2565,,Tier 3,0.75,42.0068,-85.4495,51fa232c-76c4-4dd2-8032-b335f5cd8012,,,,,,,,,,,,,,,,,,,
001cv00000AuXUl,"Township Of Jefferson, MI",Michigan,Municipality,Sydney Ireland,2566,,Tier 3,0.75,41.8844,-84.5441,161fcfc8-ee16-47d5-900d-a2da73bd86d0,,,,,,,,,,,,,,,,,,,
001cv00000AuXUp,"Township Of Amber, MI",Michigan,Municipality,Sydney Ireland,2568,,Tier 3,0.75,43.9522,-86.3478,0cb5e3eb-1f22-4f3f-a6a0-a258dcfdd57f,,,,,,,,,,,,,,,,,,,
001cv00000AuXV4,"Charter Township Of Polkton, MI",Michigan,Municipality,Sydney Ireland,2573,,Tier 3,0.75,41.903,-83.4267,5ed59fe6-6216-4851-914f-2ae2abf5b2aa,,,,,,,,,,,,,,,,,,,
001cv00000AuXVC,"Township Of Ganges, MI",Michigan,Municipality,Sydney Ireland,2576,,Tier 3,0.75,42.577,-86.2103,6705d790-fac1-4d6a-881d-eeb0abf514f8,,,,,,,,,,,,,,,,,,,
001cv00000AuXVE,"Township Of West Branch, MI",Michigan,Municipality,Sydney Ireland,2578,,Tier 3,0.75,44.3071,-84.1646,a2342a1c-007b-4a72-a35a-b418ed88b942,,,,,,,,,,,,,,,,,,,
001cv00000AuXVM,"Township Of Bertrand, MI",Michigan,Municipality,Sydney Ireland,2580,,Tier 3,0.75,41.7745,-86.2622,0fda138e-a315-47d4-bba6-2cfbf78d9885,,,,,,,,,,,,,,,,,,,
001cv00000AuXVj,"Township Of Sullivan, MI",Michigan,Municipality,Sydney Ireland,2590,,Tier 3,0.75,43.1749,-86.0632,b383b799-980a-40de-9eae-70e945d6a8d4,,,,,,,,,,,,,,,,,,,
001cv00000AuXVr,"Township Of Mcmillan, MI",Michigan,Municipality,Sydney Ireland,2593,,Tier 3,0.75,46.339,-85.6878,16cb1606-1bcf-4447-bca8-b670ca057ca6,,,,,,,,,,,,,,,,,,,
001cv00000AuXW9,"Village Of Mattawan, MI",Michigan,Municipality,Sydney Ireland,2601,,Tier 3,0.75,42.2095,-85.7845,1d7a9cab-aa22-40f4-9b47-e0248dd11852,,,,,,,,,,,,,,,,,,,
001cv00000AuXWG,"City Of Pleasant Ridge, MI",Michigan,Municipality,Sydney Ireland,2603,,Tier 3,0.75,42.4711,-83.1421,0c578a56-8ebc-464b-9b0e-3f3107e02869,,,,,,,,,,,,,,,,,,,
001cv00000AuXYC,"City Of East Tawas, MI",Michigan,Municipality,Sydney Ireland,2689,,Tier 3,0.75,44.2795,-83.4903,abc4d890-3a08-4f35-995a-b4f4526016a6,,,,,,,,,,,,,,,,,,,
001cv00000AuXZi,"Township Of Ingersoll, MI",Michigan,Municipality,Sydney Ireland,2780,,Tier 3,0.75,42.9275,-83.63,7e1d8029-2102-4db0-b9d0-25bacdb71e89,,,,,,,,,,,,,,,,,,,
001cv00000AuXeu,"Township Of Beaver, MI",Michigan,Municipality,Sydney Ireland,2697,,Tier 3,0.75,43.6974,-84.1224,c2b99b88-28f7-4a04-af34-5784887ab7f7,,,,,,,,,,,,,,,,,,,
001cv00000AuXf0,"Township Of Pickford, MI",Michigan,Municipality,Sydney Ireland,2703,,Tier 3,0.75,46.158,-84.3634,95300873-fcd4-4e42-818c-9de49a0f715a,,,,,,,,,,,,,,,,,,,
001cv00000AuXfM,"Township Of Whitewater, MI",Michigan,Municipality,Sydney Ireland,2716,,Tier 3,0.75,44.7553,-85.39,d23c420c-2b4e-4db2-b12e-dfff3287c507,,,,,,,,,,,,,,,,,,,
001cv00000AuXfN,"Township Of Shiawassee, MI",Michigan,Municipality,Sydney Ireland,2716,,Tier 3,0.75,42.9498,-84.1857,02c96bdf-13b7-4030-9886-9ae2a162b736,,,,,,,,,,,,,,,,,,,
001cv00000AuXfO,"Township Of Denmark, MI",Michigan,Municipality,Sydney Ireland,2716,,Tier 3,0.75,43.4426,-83.6561,5bdecca1-2119-4c4b-9279-66db50f04aa1,,,,,,,,,,,,,,,,,,,
001cv00000AuXfn,"Township Of Martin, MI",Michigan,Municipality,Sydney Ireland,2729,,Tier 3,0.75,42.537,-85.6417,0754508b-b7d7-47b6-9596-9218452ce649,,,,,,,,,,,,,,,,,,,
001cv00000AuXg2,"Township Of Hopkins, MI",Michigan,Municipality,Sydney Ireland,2739,,Tier 3,0.75,42.6236,-85.7603,5d2180fc-1d2a-4150-b3d8-7dab6b9e9631,,,,,,,,,,,,,,,,,,,
001cv00000AuXgO,"Township Of Chikaming, MI",Michigan,Municipality,Sydney Ireland,2749,,Tier 3,0.75,41.8713,-86.6312,b9e0dea2-3e8f-4b69-992b-434dc32d5625,,,,,,,,,,,,,,,,,,,
001cv00000AuXgU,"City Of Keego Harbor, MI",Michigan,Municipality,Sydney Ireland,2751,,Tier 3,0.75,42.6081,-83.3438,452a9972-eac4-4767-b01f-c8714262b19d,,,,,,,,,,,,,,,,,,,
001cv00000AuXgV,"City Of Vassar, MI",Michigan,Municipality,Sydney Ireland,2751,,Tier 3,0.75,43.372,-83.5833,bdecc6d2-67dd-45b8-8988-2390b3b9bd7b,,,,,,,,,,,,,,,,,,,
001cv00000AuXgd,"Township Of Crystal, MI",Michigan,Municipality,Sydney Ireland,2754,,Tier 3,0.75,43.2343,-84.8776,2362c358-7f20-49ad-8668-4b5cf29f1a0b,,,,,,,,,,,,,,,,,,,
001cv00000AuXgv,"Township Of Newton, MI",Michigan,Municipality,Sydney Ireland,2762,,Tier 3,0.75,42.1921,-85.1272,1cfaa923-c0f1-4a9f-a518-743005c0eecd,,,,,,,,,,,,,,,,,,,
001cv00000AuXgw,"Township Of Benton, MI",Michigan,Municipality,Sydney Ireland,2762,,Tier 3,0.75,42.1307,-86.4078,47100036-b6b2-4e91-a815-9fcbe08b3e8c,,,,,,,,,,,,,,,,,,,
001cv00000AuXh1,"Township Of Concord, MI",Michigan,Municipality,Sydney Ireland,2764,,Tier 3,0.75,42.1778,-84.643,f832f29a-949d-445f-847c-2e1ac968b1ee,,,,,,,,,,,,,,,,,,,
001cv00000AuXhC,"Township Of Fillmore, MI",Michigan,Municipality,Sydney Ireland,2770,,Tier 3,0.75,42.7211,-86.0414,cd711c0a-47fb-4231-84af-ddb1e28e45c4,,,,,,,,,,,,,,,,,,,
001cv00000AuXhL,"Township Of Eagle, MI",Michigan,Municipality,Sydney Ireland,2774,,Tier 3,0.75,42.8042,-84.7942,7dd62d98-feb0-4ea4-ae31-8f1ebf8a2807,,,,,,,,,,,,,,,,,,,
001cv00000AuXhQ,"Township Of Benzonia, MI",Michigan,Municipality,Sydney Ireland,2776,,Tier 3,0.75,44.6204,-86.0992,d28f1132-359e-4d31-a08e-54ef4d7e0988,,,,,,,,,,,,,,,,,,,
001cv00000AuXhR,"Township Of Arbela, MI",Michigan,Municipality,Sydney Ireland,2776,,Tier 3,0.75,43.2503,-83.6561,0d2d3ad9-83f0-4f99-a2e2-3d47548411c3,,,,,,,,,,,,,,,,,,,
001cv00000AuXhS,"Township Of Orleans, MI",Michigan,Municipality,Sydney Ireland,2777,,Tier 3,0.75,43.0684,-85.1352,bae4bd6b-c341-4a6f-9b7f-ce61f04e9f25,,,,,,,,,1,2026-05-27,1,,,,,,,,
001cv00000AuXhU,"Township Of Home, MI",Michigan,Municipality,Sydney Ireland,2779,,Tier 3,0.75,43.4081,-85.0442,a5e606a1-b761-4c4f-bb4e-dc42e3c44b9d,,,,,,,,,,,,,,,,,,,
001cv00000AuXi7,"Township Of Ashland, MI",Michigan,Municipality,Sydney Ireland,2787,,Tier 3,0.75,43.3078,-85.8112,c84b78d1-c483-4b91-84ea-37a34609b5ff,,,,,,,,,,,,,,,,,,,
001cv00000AuXib,"Township Of Richland, MI",Michigan,Municipality,Sydney Ireland,2797,,Tier 3,0.75,42.3631,-85.4582,1d8c14e2-22d7-4a10-8b6b-84f68269e2a6,,,,,,,,,,,,,,,,,,,
001cv00000AuXj3,"Township Of Baroda, MI",Michigan,Municipality,Sydney Ireland,2810,,Tier 3,0.75,41.9574,-86.4857,bbca9d95-031c-4390-9e8e-b7e0111d993d,,,,,,,,,,,,,,,,,,,
001cv00000AuXj6,"City Of Norway, MI",Michigan,Municipality,Sydney Ireland,2813,,Tier 3,0.75,45.7869,-87.9037,a1db4dbd-45a9-4767-b4c1-feee402e3770,,,,,,,,,,,,,,,,,,,
001cv00000AuXj7,"City Of Manistique, MI",Michigan,Municipality,Sydney Ireland,2814,,Tier 3,0.75,45.9578,-86.2463,fd07513b-0870-4a10-a3e1-fbac22ef826b,,,,,,,,,,,,,,,,,,,
001cv00000AuXjG,"Township Of Norvell, MI",Michigan,Municipality,Sydney Ireland,2820,,Tier 3,0.75,42.1473,-84.1646,22672259-c775-4b18-8bbd-e60d3a2475af,,,,,,,,,,,,,,,,,,,
001cv00000AuXjK,"Township Of Casco, MI",Michigan,Municipality,Sydney Ireland,2821,,Tier 3,0.75,42.7656,-82.6699,ca506cd6-46b4-40cc-9c5d-2e0ec8441c8d,,,,,,,,,,,,,,,,,,,
001cv00000AuXjU,"Township Of Casnovia, MI",Michigan,Municipality,Sydney Ireland,2824,,Tier 3,0.75,43.2358,-85.8691,819d3105-af58-493b-8d51-a5e7d7fee2e8,,,,,,,,,,,,,,,,,,,
001cv00000AuXjV,"Township Of Gerrish, MI",Michigan,Municipality,Sydney Ireland,2824,,Tier 3,0.75,42.9275,-83.63,ccbe5b68-18ba-4502-a9bf-550466729930,,,,,,,,,,,,,,,,,,,
001cv00000AuXjl,"Township Of Lake, MI",Michigan,Municipality,Sydney Ireland,2834,,Tier 3,0.75,43.9644,-83.1667,afe27ffc-4fec-4e05-ae7e-258a81cddf61,,,,,,,,,,,,,,,,,,,
001cv00000AuXjp,"Township Of Carmel, MI",Michigan,Municipality,Sydney Ireland,2835,,Tier 3,0.75,42.5682,-84.915,869a3c87-e004-4d00-a2f9-74c657e2bddc,,,,,,,,,,,,,,,,,,,
001cv00000AuXjt,"Village Of Almont, MI",Michigan,Municipality,Sydney Ireland,2839,,Tier 3,0.75,42.9206,-83.0449,95fea186-7017-49a6-be11-36fa755e5b74,,,,,,,,,,,,,,,,,,,
001cv00000AuXk1,"Township Of Munising, MI",Michigan,Municipality,Sydney Ireland,2843,,Tier 3,0.75,46.4111,-86.6479,40e4fa16-dea3-4d43-af93-3b35a955f2fc,,,,,,,,,,,,,,,,,,,
001cv00000AuXk2,"Township Of Mason, MI",Michigan,Municipality,Sydney Ireland,2843,,Tier 3,0.75,41.7685,-85.9504,ad91344d-0bd9-48ff-aa2d-bcae259af9c6,,,,,,,,,,,,,,,,,,,
001cv00000AuXk3,"Township Of Resort, MI",Michigan,Municipality,Sydney Ireland,2843,,Tier 3,0.75,42.9275,-83.63,f84bcc32-2582-4128-af9a-340c2fb6161a,,,,,,,,,,,,,,,,,,,
001cv00000AuXkV,"City Of Ithaca, MI",Michigan,Municipality,Sydney Ireland,2854,,Tier 3,0.75,43.2917,-84.6075,39ba1e62-082b-46be-adab-03f4ba8a9818,,,,,,,,,,,,,,,,,,,
001cv00000AuXlJ,"Township Of Johnstown, MI",Michigan,Municipality,Sydney Ireland,2872,,Tier 3,0.75,42.4724,-85.2515,3f42a2dc-8b2e-4858-b2dc-e44365c6c56e,,,,,,,,,,,,,,,,,,,
001cv00000AuXlK,"Township Of Homer, MI",Michigan,Municipality,Sydney Ireland,2872,,Tier 3,0.75,42.1459,-84.8089,e541bd26-1d89-4a5f-9d12-f552ff1742c3,,,,,,,,,,,,,,,,,,,
001cv00000AuXlQ,"Township Of Otsego Lake, MI",Michigan,Municipality,Sydney Ireland,2875,,Tier 3,0.75,42.4526,-85.7462,dc22b6b0-bd0a-4027-94af-601e373887b0,,,,,,,,,,,,,,,,,,,
001cv00000AuXln,"City Of Rogers City, MI",Michigan,Municipality,Sydney Ireland,2886,,Tier 3,0.75,45.4214,-83.8183,b3fc71f0-5429-425b-9eea-740f3fe43e30,,,,,,,,,2,2026-03-25,2,,,,,,,,
001cv00000AuXm1,"Village Of Lake Orion, MI",Michigan,Municipality,Ali Cohen,2895,,Tier 3,0.75,42.7806,-83.2396,791256db-a79d-499e-9402-cc2d85235bc6,,,,,,,,,31,2025-12-15,,31,,,,,,,
001cv00000AuXme,"Township Of Alaiedon, MI",Michigan,Municipality,Sydney Ireland,2912,,Tier 3,0.75,42.6305,-84.4173,27ab0730-cfef-49ea-86a8-609fdab900ad,,,,,,,,,,,,,,,,,,,
001cv00000AuXmv,"Township Of Bingham, MI",Michigan,Municipality,Sydney Ireland,2924,,Tier 3,0.75,44.8758,-85.6742,9e927a8f-f17c-404f-9c5c-1c0f8dd1f09c,,,,,,,,,,,,,,,,,,,
001cv00000AuXn4,"City Of Whitehall, MI",Michigan,Municipality,Sydney Ireland,2934,,Tier 3,0.75,43.41,-86.3487,f53536c1-556e-4fc7-a367-f71c826ea523,,,,,,,,,,,,,,,,,,,
001cv00000AuXnC,"Township Of Bloomingdale, MI",Michigan,Municipality,Sydney Ireland,2940,,Tier 3,0.75,42.3828,-85.957,b9e61ff7-e652-4daa-bc24-7e9142332188,,,,,,,,,,,,,,,,,,,
001cv00000AuXnL,"City Of Ferrysburg, MI",Michigan,Municipality,Sydney Ireland,2944,,Tier 3,0.75,43.0845,-86.2203,25214793-74f2-4c51-836a-967132e1992b,,,,,,,,,1,2026-03-24,1,,,,,,,,
001cv00000AuXnM,"Township Of Suttons Bay, MI",Michigan,Municipality,Sydney Ireland,2944,,Tier 3,0.75,44.9769,-85.6511,4704db5d-c113-477d-a2e4-61c55417118e,,,,,,,,,,,,,,,,,,,
001cv00000AuXnT,"Township Of Union, MI",Michigan,Municipality,Sydney Ireland,2947,,Tier 3,0.75,44.6456,-85.3963,8768ec47-ee0a-46ee-bae2-9b7786c21652,,,,,,,,,,,,,,,,,,,
001cv00000AuXno,"Township Of Fraser, MI",Michigan,Municipality,Sydney Ireland,2959,Open Opportunity,Tier 3,0.75,43.7671,-83.9956,52356b2b-82d7-461a-8dbc-08e189abb8e8,Open,Sales Qualified,Mid Funnel,Sydney Ireland,3/30/2026,3/18/2026,,,7,2026-04-01,6,,,,,1,,,
001cv00000AuXny,"Township Of Waterloo, MI",Michigan,Municipality,Sydney Ireland,2966,,Tier 3,0.75,42.3852,-84.2068,3b09641f-2371-452e-8f5f-ffcd7fbaba45,,,,,,,,,,,,,,,,,,,
001cv00000AuXzL,"City Of Potterville, MI",Michigan,Municipality,Sydney Ireland,3072,,Tier 3,0.75,42.6292,-84.7389,89195c05-4309-4aed-a39b-4e343e66e15f,,,,,,,,,2,2026-03-26,2,,,,,,,,
001cv00000AuY17,"Village Of Fowlerville, MI",Michigan,Municipality,Sydney Ireland,2976,,Tier 3,0.75,42.6606,-84.073,b2ac5b96-1da9-419e-a560-af0a08150665,,,,,,,,,,,,,,,,,,,
001cv00000AuY1B,"Township Of Pine Grove, MI",Michigan,Municipality,Sydney Ireland,2977,,Tier 3,0.75,42.3539,-85.8628,0a749e45-7953-45eb-8e52-d08f6ea055fa,,,,,,,,,,,,,,,,,,,
001cv00000AuY5o,"Township Of Croton, MI",Michigan,Municipality,Sydney Ireland,3397,,Tier 3,0.75,43.4393,-85.6613,893a9e10-b95c-4e16-a4bd-5f8412cac9a9,,,,,,,,,2,2026-04-06,2,,,,,,,,
001cv00000AuY5v,"Township Of Geneva, MI",Michigan,Municipality,Sydney Ireland,3399,,Tier 3,0.75,42.3885,-86.1548,56bdfaee-7233-4c78-a294-bbf5854bbd02,,,,,,,,,,,,,,,,,,,
001cv00000AuY63,"Township Of Buchanan, MI",Michigan,Municipality,Sydney Ireland,3402,,Tier 3,0.75,41.8537,-86.4086,1711af5f-9ed6-41a0-b1fa-16b03e9fa29e,,,,,,,,,,,,,,,,,,,
001cv00000AuY7b,"City Of Durand, MI",Michigan,Municipality,Sydney Ireland,3529,,Tier 3,0.75,42.912,-83.9847,ae119291-5a8f-43d5-9b57-90c3255b6331,,,,,,,,,1,2026-03-25,1,,,,,,,,
001cv00000AuY7f,"Township Of Richmond, MI",Michigan,Municipality,Ali Cohen,3533,,Tier 3,0.75,42.8231,-82.8053,808472fc-a1fd-4f44-bf15-588dbd3e62a6,,,,,,,,,,,,,,,,,,,
